linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
191;;;endereco;PR-323, Umuarama - PR, 87507-000, Brasil;PR 323 Umuarama PR 87507000 Brazil;Umuarama;PR;87507000;-23.77859;-53.28694;-23.77859;-53.28694;;ALTO;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
192;;;endereco;Avenida Doutor Ezuel Portes, Presidente, Cascavel - PR, 62850-000, Brasil;Avenida Doutor Ezuel Portes Presidente Cascavel PR 62850000 Brazil;Cascavel;PR;62850000;-24.97247;-53.39483;-24.97247;-53.39483;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
193;;;endereco;Avenida Doutor Ezuel Portes, Cascavel Velho, Cascavel - PR, 85810-000, Brasil;Avenida Doutor Ezuel Portes Cascavel Velho Cascavel PR 85810000 Brazil;Cascavel;PR;85810000;-24.9668;-53.42383;-24.9668;-53.42383;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
194;;;endereco;Rua Aluízio Nunes Costa, 508, Zona 19, Maringá - PR, 87070-774, Brasil;Rua Aluizio Nunes Costa 508 Maringa PR 87070774 Brazil;Maringá;PR;87070774;-23.41668;-51.98583;-23.41668;-51.98583;Zona 19;;
195;;;endereco;Rua Joaquim Lopes, 253, Porto Rico - PR, 87950-000, Brasil;Rua Joaquim Lopes 253 Porto Rico PR 87950000 Brazil;Porto Rico;PR;87950000;-22.77114;-53.26835;-22.77114;-53.26835;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
196;;;endereco;Dicave VOLVO - Santa Catarina, Canhanduba, Itajaí - SC, Brasil;Dicave VOLVO Santa Catarina Canhanduba Itajai SC Brazil;Itajaí;SC;;-26.94809;-48.68406;-26.94809;-48.68406;;ALTO;sem numero de porta
197;;;endereco;Rua Félix Walendowsky, 652, Porto Belo - SC, 88210-000, Brasil;Rua Felix Walendowsky 652 Porto Belo SC 88210000 Brazil;Porto Belo;SC;88210000;-27.15571;-48.57934;-27.15571;-48.57934;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
198;;;endereco;Rodovia Tertuliano Brito Xavier, Jurere Leste, Florianópolis - SC, 88054-601, Brasil;Rodovia Tertuliano Brito Xavier Jurere Leste Florianopolis SC 88054601 Brazil;Florianópolis;SC;88054601;-27.43503;-48.47986;-27.43503;-48.47986;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
199;;;endereco;Crossfit Atlántico, Vila Real, Balneário Camboriú - SC, 88337-080, Brasil;Vila Real Balneario Camboriu SC 88337080 Brazil;Balneário Camboriú;SC;88337080;-27.00632;-48.62452;-27.00632;-48.62452;;ALTO;sem numero de porta
200;;;endereco;Marina Blue Fox, Rodovia Tertuliano Brito Xavier, 3000, Jurere Leste, Florianópolis - SC, 88054-601, Brasil;Rodovia Tertuliano Brito Xavier 3000 Florianopolis SC 88054601 Brazil;Florianópolis;SC;88054601;-27.43427;-48.47864;-27.43427;-48.47864;Jurere Leste;ALTO;endereco de rodovia (57-67% falharam)
201;;;endereco;DF Veículos Seminovos, Sia, SIA - DF, 71200-025, Brasil;Sia SIA DF 71200025 Brazil;SIA;DF;71200025;-15.80573;-47.95081;-15.80573;-47.95081;;ALTO;"sem numero de porta; logradouro sem nome"
202;;;endereco;PINHEIROS VEICULOS LTDA, Av T-09 500 Qd.J-17, 02, Marista, Goiânia - GO, 74150-300, Brasil;Avenida T 09 500 Goiania GO 74150300 Brazil;Goiânia;GO;74150300;-16.69909;-49.26846;-16.69909;-49.26846;Qd.J-17 02 Marista;;
203;;;endereco;Avenida Barão Homem de Melo, 3201, Estoril, Belo Horizonte - MG, 30494-085, Brasil;Avenida Barao Homem de Melo 3201 Belo Horizonte MG 30494085 Brazil;Belo Horizonte;MG;30494085;-19.9637;-43.96295;-19.9637;-43.96295;Estoril;;
204;;;endereco;Arvoredo Foodstore, Avenida dos Vinhedos, 276, Morada da Colina, Uberlândia - MG, 38411-159, Brasil;Avenida dos Vinhedos 276 Uberlandia MG 38411159 Brazil;Uberlândia;MG;38411159;-18.95145;-48.27728;-18.95145;-48.27728;Morada da Colina;;
205;;;endereco;Rua Tobias de Macedo Júnior, 233, Santo Inácio, Curitiba - PR, 82010-340, Brasil;Rua Tobias de Macedo Junior 233 Curitiba PR 82010340 Brazil;Curitiba;PR;82010340;-25.43035;-49.32407;-25.43035;-49.32407;Santo Inácio;;
206;;;endereco;Avenida Ouro, 163, Ciclo II, Londrina - PR, 86067-230, Brasil;Avenida Ouro 163 Londrina PR 86067230 Brazil;Londrina;PR;86067230;-23.29108;-51.22129;-23.29108;-51.22129;Ciclo II;;
207;;;endereco;Rua Gaspar Ricardo, 285, Zona 10, Maringá - PR, 87040-365, Brasil;Rua Gaspar Ricardo 285 Maringa PR 87040365 Brazil;Maringá;PR;87040365;-23.42303;-51.91144;-23.42303;-51.91144;Zona 10;;
208;;;endereco;Rua Pereira Franco, 776, São João, Porto Alegre - RS, 90240-520, Brasil;Rua Pereira Franco 776 Porto Alegre RS 90240520 Brazil;Porto Alegre;RS;90240520;-30.00275;-51.19134;-30.00275;-51.19134;São João;;
209;;;endereco;GWM, Estrada Francisco da Cruz Nunes, Cafubá, Niterói - RJ, 24350-310, Brasil;Estrada Francisco da Cruz Nunes Cafuba Niteroi RJ 24350310 Brazil;Niterói;RJ;24350310;-22.92795;-43.06403;-22.92795;-43.06403;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
210;;;endereco;américas Avenue, Avenida das Américas, 12900, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701, Brasil;Avenida das Americas 12900 Rio de Janeiro RJ 22790701 Brazil;Rio de Janeiro;RJ;22790701;-23.00562;-43.43783;-23.00562;-43.43783;Recreio dos Bandeirantes;;
211;;;endereco;Top Cell, Da Praia dos Amores, Balneário Camboriú - SC, 88331-440, Brasil;Top Cell Da Praia dos Amores Balneario Camboriu SC 88331440 Brazil;Balneário Camboriú;SC;88331440;-26.95933;-48.639;-26.95933;-48.639;;ALTO;sem numero de porta
212;;;endereco;Rua Itajaí, 682, Vorstadt, Blumenau - SC, 89015-205, Brasil;Rua Itajai 682 Blumenau SC 89015205 Brazil;Blumenau;SC;89015205;-26.91498;-49.05711;-26.91498;-49.05711;Vorstadt;;
213;;;endereco;Avenida São Pedro, 96E, Centro, Chapecó - SC, 89802-245, Brasil;Avenida Sao Pedro 96E Chapeco SC 89802245 Brazil;Chapecó;SC;89802245;-27.09194;-52.61812;-27.09194;-52.61812;Centro;;
214;;;endereco;Top Car - Florianópolis, SC, Rua Professor Egídio Ferreira, 206, Capoeiras, Florianópolis - SC, 88090-699, Brasil;Rua Professor Egidio Ferreira 206 Florianopolis SC 88090699 Brazil;Florianópolis;SC;88090699;-27.59619;-48.60203;-27.59619;-48.60203;Capoeiras;;
215;;;endereco;Estrada da Aldeinha, 120, Alphaville, Barueri - SP, 06465-100, Brasil;Estrada da Aldeinha 120 Barueri SP 06465100 Brazil;Barueri;SP;06465100;-23.5071;-46.8481;-23.5071;-46.8481;Alphaville;ALTO;endereco de rodovia (57-67% falharam)
216;;;endereco;Avenida Wladimir Meirelles Ferreira, 1650, Subsetor Sul-4, Ribeirão Preto - SP, 14021-683, Brasil;Avenida Wladimir Meirelles Ferreira 1650 Ribeirao Preto SP 14021683 Brazil;Ribeirão Preto;SP;14021683;-21.21068;-47.80249;-21.21068;-47.80249;Subsetor Sul-4;;
217;;;endereco;Rua Tiradentes, 3380, Centro, São José do Rio Preto - SP, 15010-030, Brasil;Rua Tiradentes 3380 Sao Jose do Rio Preto SP 15010030 Brazil;São José do Rio Preto;SP;15010030;-20.81262;-49.37676;-20.81262;-49.37676;Centro;;
218;;;endereco;Casco Branco, Pinheiros, São Paulo - SP, Brasil;Casco Branco Pinheiros Sao Paulo SP Brazil;São Paulo;SP;;-23.57054;-46.70053;-23.57054;-46.70053;;ALTO;sem numero de porta
219;;;endereco;JLR Charging (alternative), Avenida Morumbi, 6989, Morumbi, São Paulo - SP, 05690-020, Brasil;Avenida Morumbi 6989 Sao Paulo SP 05690020 Brazil;São Paulo;SP;05690020;-23.61717;-46.70292;-23.61717;-46.70292;Morumbi;;
220;;;endereco;JLR Charging (alternative), Avenida Regente Feijó, 1234, Água Rasa, São Paulo - SP, 03347-000, Brasil;Avenida Regente Feijo 1234 Sao Paulo SP 03347000 Brazil;São Paulo;SP;03347000;-23.56014;-46.56713;-23.56014;-46.56713;Água Rasa;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
221;;;endereco;Avenida Doutor Gastão Vidigal, 1400, Vila Leopoldina, São Paulo - SP, 05314-000, Brasil;Avenida Doutor Gastao Vidigal 1400 Sao Paulo SP 05314000 Brazil;São Paulo;SP;05314000;-23.53104;-46.73803;-23.53104;-46.73803;Vila Leopoldina;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
222;;;endereco;Sinal France Indianópolis, Avenida Moreira Guimarães, 367, Saúde, São Paulo - SP, 04050-060, Brasil;Avenida Moreira Guimaraes 367 Sao Paulo SP 04050060 Brazil;São Paulo;SP;04050060;-23.61085;-46.65489;-23.61085;-46.65489;Saúde;;
223;;;endereco;Prime Auditores Independentes, Rua Lavradio, 100, Barra Funda, São Paulo - SP, 01154-020, Brasil;Rua Lavradio 100 Sao Paulo SP 01154020 Brazil;São Paulo;SP;01154020;-23.53124;-46.66133;-23.53124;-46.66133;Barra Funda;;
224;;;endereco;Rua Costa Rica, 286, Jardim Paulista, São Paulo - SP, 01437-010, Brasil;Rua Costa Rica 286 Sao Paulo SP 01437010 Brazil;São Paulo;SP;01437010;-23.57129;-46.67367;-23.57129;-46.67367;Jardim Paulista;;
225;;;endereco;Rua Doutor Armando Sales de Oliveira, 770, Jardim Bela Vista, Campinas - SP, 13076-015, Brasil;Rua Doutor Armando Sales de Oliveira 770 Campinas SP 13076015 Brazil;Campinas;SP;13076015;-22.8758;-47.04724;-22.8758;-47.04724;Jardim Bela Vista;;
226;;;endereco;JLR Charging (alternative), Avenida Doutor Afonso Vergueiro, 3140, Sorocaba - SP, 18040-000, Brasil;Avenida Doutor Afonso Vergueiro 3140 Sorocaba SP 18040000 Brazil;Sorocaba;SP;18040000;-23.5017;-47.47984;-23.5017;-47.47984;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
227;;;endereco;Osten - São José dos Campos, SP, Avenida Doutor Eduardo Cury, 220, Jardim Esplanada, São José dos Campos - SP, 12242-001, Brasil;Avenida Doutor Eduardo Cury 220 Sao Jose dos Campos SP 12242001 Brazil;São José dos Campos;SP;12242001;-23.20177;-45.90871;-23.20177;-45.90871;Jardim Esplanada;;
228;;;endereco;Rua Principado de Mônaco, Consolação, São Paulo - SP, 01247-040, Brasil;Rua Principado de Monaco Consolacao Sao Paulo SP 01247040 Brazil;São Paulo;SP;01247040;-23.54966;-46.66793;-23.54966;-46.66793;;ALTO;sem numero de porta
229;;;endereco;Travessa Maria Domingas das Neves, Cangaíba, São Paulo - SP, 03717-010, Brasil;Travessa Maria Domingas das Neves Cangaiba Sao Paulo SP 03717010 Brazil;São Paulo;SP;03717010;-23.50257;-46.53838;-23.50257;-46.53838;;ALTO;sem numero de porta
230;;;endereco;Rua Décio Reis, 353, Alto de Pinheiros, São Paulo - SP, 05446-010, Brasil;Rua Decio Reis 353 Sao Paulo SP 05446010 Brazil;São Paulo;SP;05446010;-23.55266;-46.70323;-23.55266;-46.70323;Alto de Pinheiros;;
231;;;endereco;Rua Clodomiro Amazonas, 1037, Itaim Bibi, São Paulo - SP, 04537-012, Brasil;Rua Clodomiro Amazonas 1037 Sao Paulo SP 04537012 Brazil;São Paulo;SP;04537012;-23.59323;-46.67716;-23.59323;-46.67716;Itaim Bibi;;
232;;;endereco;Rua Estados Unidos, 1971, Jardim Paulista, São Paulo - SP, 01427-002, Brasil;Rua Estados Unidos 1971 Sao Paulo SP 01427002 Brazil;São Paulo;SP;01427002;-23.56417;-46.6723;-23.56417;-46.6723;Jardim Paulista;;
233;;;endereco;Alameda Pinot, 18, Jubran, Barueri - SP, 06458-290, Brasil;Alameda Pinot 18 Barueri SP 06458290 Brazil;Barueri;SP;06458290;-23.48528;-46.82567;-23.48528;-46.82567;Jubran;;
234;;;endereco;Alameda Campinas, 1179, Jardim Paulista, São Paulo - SP, 01404-001, Brasil;Alameda Campinas 1179 Sao Paulo SP 01404001 Brazil;São Paulo;SP;01404001;-23.57055;-46.65754;-23.57055;-46.65754;Jardim Paulista;;
235;;;endereco;Rua Aspásia, Itaim Bibi, São Paulo - SP, 01451-011, Brasil;Rua Aspasia Itaim Bibi Sao Paulo SP 01451011 Brazil;São Paulo;SP;01451011;-23.58572;-46.68242;-23.58572;-46.68242;;ALTO;sem numero de porta
236;;;endereco;Rua Zózimo do Amaral, 238, Jacarepaguá, Rio de Janeiro - RJ, 22775-800, Brasil;Rua Zozimo do Amaral 238 Rio de Janeiro RJ 22775800 Brazil;Rio de Janeiro;RJ;22775800;-22.94846;-43.36985;-22.94846;-43.36985;Jacarepaguá;;
237;;;endereco;Rua Dona Alzira, Sarandi, Porto Alegre - RS, 91060-410, Brasil;Rua Dona Alzira Sarandi Porto Alegre RS 91060410 Brazil;Porto Alegre;RS;91060410;-29.98853;-51.14027;-29.98853;-51.14027;;ALTO;sem numero de porta
238;;;endereco;Rua Juvenal dos Santos, 328, Cascatinha, Curitiba - PR, 82025-030, Brasil;Rua Juvenal dos Santos 328 Curitiba PR 82025030 Brazil;Curitiba;PR;82025030;-25.40788;-49.30923;-25.40788;-49.30923;Cascatinha;;
239;;;endereco;Alameda dos Jacarandás, 120, Lagoa Santa - MG, 33400-000, Brasil;Alameda dos Jacarandas 120 Lagoa Santa MG 33400000 Brazil;Lagoa Santa;MG;33400000;-19.59917;-43.91317;-19.59917;-43.91317;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
242;;;endereco;Rua 7, Tuiuti - SP, 12930-000, Brasil;Rua 7 Tuiuti SP 12930000 Brazil;Tuiuti;SP;12930000;-22.82355;-46.68985;-22.82355;-46.68985;;ALTO;"logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
243;;;endereco;Avenida das Maritacas, Lindóia, Londrina - PR, 86031-070, Brasil;Avenida das Maritacas Lindoia Londrina PR 86031070 Brazil;Londrina;PR;86031070;-23.277;-51.10013;-23.277;-51.10013;;ALTO;sem numero de porta
244;;;endereco;Ponto De Carregamento Para Veículos Elétricos, Avenida Deputado Jamel Cecílio, Sul, Goiânia - GO, 74085-580, Brasil;Avenida Deputado Jamel Cecilio Sul Goiania GO 74085580 Brazil;Goiânia;GO;74085580;-16.69808;-49.25156;-16.69808;-49.25156;;ALTO;sem numero de porta
