severidade;linha;nome;endereco_dsp;risco
ALTO;354;;Vila Nambi Jundiai SP 13202460 Brazil;sem numero de porta
ALTO;358;;Via W Cinco Norte Asa Norte Brasilia DF Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;359;;Rodovia dos Metalurgicos 1189 Volta Redonda RJ 27253005 Brazil;endereco de rodovia (57-67% falharam)
ALTO;360;;Avenida Costa e Silva Jardim Polo Centro Foz do Iguacu PR 85863000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;363;;Rua Dianopolis Mooca Sao Paulo SP 03126007 Brazil;sem numero de porta
ALTO;365;;SGAN 916 Bloco F Asa Norte Brasilia DF 70770100 Brazil;sem numero de porta
ALTO;366;;Avenida Doutora Ruth Cardoso Alto de Pinheiros Sao Paulo SP 05477000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;367;;Alameda Rio Negro Alphaville Barueri SP Brazil;sem numero de porta
ALTO;371;;Uberlandia Shopping Norte Gavea Uberlandia MG Brazil;sem numero de porta
ALTO;372;;Avenida Rotary Ferrazopolis Sao Bernardo do Campo SP 09790000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;373;;Bb Basico Areal Pelotas RS 96085000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
MEDIO;14;;Avenida Maracana 972 Rio de Janeiro RJ 20511000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;59;;Avenida Manoel Goulart 2622 Presidente Prudente SP 19060000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;63;;Rua Doutor Joao Ribeiro 244 Sao Paulo SP 03634000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;68;;Avenida das Nacoes Unidas 22360 Sao Paulo SP 04795000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;96;;Rua Ermelino de Leao 1243 Ponta Grossa PR 84035000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;114;;Avenida Costa e Silva 185 Foz do Iguacu PR 85863000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;121;;Avenida Higienopolis 683 Sao Paulo SP 01238000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;152;;Avenida Regente Feijo 785 Sao Paulo SP 03342000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;178;;Avenida Raimundo Pereira de Magalhaes 1717 Sao Paulo SP 05145000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;183;;Avenida Doutor Antonio Maria Laet 851A Sao Paulo SP 02240000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;201;;Avenida Candido de Abreu 127 Curitiba PR 80530000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;210;;Avenida Candido de Abreu 127 Curitiba PR 80530000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;230;;Avenida Otto Baumgart 245 Sao Paulo SP 02049000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;242;;Avenida Otto Baumgart 372 Sao Paulo SP 02049000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;250;;Catuai Shopping Maringa Zona 43 Maringa PR 87070000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;295;;Avenida Pastor Martin Luther King Junior 126 Rio de Janeiro RJ 20765000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;300;;Rua Jean Anastace Rovelli 123 Cajamar SP 07750000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;319;;Avenida Presidente Kennedy 411 Sao Goncalo RJ 24445000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;324;;Avenida Raimundo Pereira de Magalhaes 1720 Sao Paulo SP 05145000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;335;;Rua Conselheiro Moreira de Barros 3054 Sao Paulo SP 02430000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;339;;Alameda Rio Negro 111 Barueri SP 06454000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;352;;Avenida Getulio Vargas 268 Jaragua do Sul SC 89251000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;353;;Rua Esmeralda 1025 Cajamar SP 07750000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;370;;Avenida General Furtado do Nascimento 4777 Sao Paulo SP 05477000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;374;;Avenida Santa Beatriz da Silva 1501 Uberaba MG 38050000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
