linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
111;;;endereco;Avenida Marechal Floriano Peixoto, 52, Gonzaga, Santos - SP, 11060-300, Brasil;Avenida Marechal Floriano Peixoto 52 Santos SP 11060300 Brazil;Santos;SP;11060300;-23.96721;-46.33461;-23.96721;-46.33461;Gonzaga;;
112;;;endereco;Ville Ótica, Avenida Severino Ballesteros Rodrigues, Cabral, Contagem - MG, 32146-003, Brasil;Avenida Severino Ballesteros Rodrigues Cabral Contagem MG 32146003 Brazil;Contagem;MG;32146003;-19.88071;-44.03812;-19.88071;-44.03812;;ALTO;sem numero de porta
113;;;endereco;Te&Maki, Avenida Paulista, 1159, Jardim Paulista, São Paulo - SP, 01310-100, Brasil;Avenida Paulista 1159 Sao Paulo SP 01310100 Brazil;São Paulo;SP;01310100;-23.56473;-46.65338;-23.56473;-46.65338;Jardim Paulista;;
114;;;endereco;SUBWAY, Avenida Costa e Silva, 185, Jardim Polo Centro, Foz do Iguaçu - PR, 85863-000, Brasil;Avenida Costa e Silva 185 Foz do Iguacu PR 85863000 Brazil;Foz do Iguaçu;PR;85863000;-25.53316;-54.57545;-25.53316;-54.57545;Jardim Polo Centro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
115;;;endereco;Avenida Diário de Notícias, 500, Cristal, Porto Alegre - RS, 91900-420, Brasil;Avenida Diario de Noticias 500 Porto Alegre RS 91900420 Brazil;Porto Alegre;RS;91900420;-30.08625;-51.2476;-30.08625;-51.2476;Cristal;;
116;;;endereco;Rua Orlando Odilio Koerich, Distrito Industrial, São José - SC, 86905-000, Brasil;Rua Orlando Odilio Koerich Distrito Industrial Sao Jose SC 86905000 Brazil;São José;SC;86905000;-27.61561;-48.64524;-27.61561;-48.64524;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
117;;;endereco;Avenida Jorge Elias de Lucca, Nossa Senhora da Salete, Criciúma - SC, 88813-390, Brasil;Avenida Jorge Elias de Lucca Nossa Senhora da Salete Criciuma SC 88813390 Brazil;Criciúma;SC;88813390;-28.68766;-49.33538;-28.68766;-49.33538;;ALTO;sem numero de porta
118;;;endereco;Via de Fato, Rua Guaiaó, Aparecida, Santos - SP, 11035-260, Brasil;Via de Fato Rua Guaiao Aparecida Santos SP 11035260 Brazil;Santos;SP;11035260;-23.97722;-46.30976;-23.97722;-46.30976;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
119;;;endereco;Maz Brasil, Avenida Presidente Kennedy, Portão, Curitiba - PR, 80610-010, Brasil;Avenida Presidente Kennedy Portao Curitiba PR 80610010 Brazil;Curitiba;PR;80610010;-25.4778;-49.29177;-25.4778;-49.29177;;ALTO;sem numero de porta
120;;;endereco;Siberian, Sanvitto, Caxias do Sul - RS, 95112-360, Brasil;Siberian Sanvitto Caxias do Sul RS 95112360 Brazil;Caxias do Sul;RS;95112360;-29.17693;-51.21921;-29.17693;-51.21921;;ALTO;sem numero de porta
121;;;endereco;Avenida Higienópolis, 683, Consolação, São Paulo - SP, 01238-000, Brasil;Avenida Higienopolis 683 Sao Paulo SP 01238000 Brazil;São Paulo;SP;01238000;-23.5427;-46.65808;-23.5427;-46.65808;Consolação;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
122;;;endereco;C&A, Avenida Santa Bárbara, Vila Mollon IV, Santa Bárbara d'Oeste - SP, 13456-625, Brasil;Avenida Santa Barbara Vila Mollon IV Santa Barbara d Oeste SP 13456625 Brazil;Santa Bárbara d'Oeste;SP;13456625;-22.7479;-47.36729;-22.7479;-47.36729;;ALTO;sem numero de porta
123;;;endereco;Estrada do Campo Limpo, 414, Jardim São Luís, São Paulo - SP, 05777-000, Brasil;Estrada do Campo Limpo 414 Sao Paulo SP 05777000 Brazil;São Paulo;SP;05777000;-23.64837;-46.75757;-23.64837;-46.75757;Jardim São Luís;ALTO;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
124;;;endereco;Rua Gerôncio Thives, 862, Campinas, São José - SC, 88117-290, Brasil;Rua Geroncio Thives 862 Sao Jose SC 88117290 Brazil;São José;SC;88117290;-27.58355;-48.61437;-27.58355;-48.61437;Campinas;;
125;;;endereco;Le Jardin, Parque dos Rodoviários, Campos dos Goytacazes - RJ, Brasil;Parque dos Rodoviarios Campos dos Goytacazes RJ Brazil;Campos dos Goytacazes;RJ;;-21.75521;-41.34861;-21.75521;-41.34861;;ALTO;sem numero de porta
126;;;endereco;Rua Imperatriz Leopoldina, 271, Jardim Guanabara, Araçatuba - SP, 16026-220, Brasil;Rua Imperatriz Leopoldina 271 Aracatuba SP 16026220 Brazil;Araçatuba;SP;16026220;-21.21922;-50.46571;-21.21922;-50.46571;Jardim Guanabara;;
127;;;endereco;Gráfica 2ml Uberlândia Shopping, Gávea, Uberlândia - MG, 38411-106, Brasil;Grafica 2ml Uberlandia Shopping Gavea Uberlandia MG 38411106 Brazil;Uberlândia;MG;38411106;-18.95689;-48.27665;-18.95689;-48.27665;;ALTO;sem numero de porta
128;;;endereco;Rua Pedro Lessa, Santa Mônica, Florianópolis - SC, 88035-020, Brasil;Rua Pedro Lessa Santa Monica Florianopolis SC 88035020 Brazil;Florianópolis;SC;88035020;-27.59122;-48.51397;-27.59122;-48.51397;;ALTO;sem numero de porta
129;;;endereco;Toasted Potato, Avenida Andrômeda, 227, Jardim Satélite, São José dos Campos - SP, 12231-675, Brasil;Avenida Andromeda 227 Sao Jose dos Campos SP 12231675 Brazil;São José dos Campos;SP;12231675;-23.21642;-45.89297;-23.21642;-45.89297;Jardim Satélite;;
130;;;endereco;Rodovia Akzo Nobei, Itupeva - SP, 13295-000, Brasil;Rodovia Akzo Nobei Itupeva SP 13295000 Brazil;Itupeva;SP;13295000;-23.10228;-47.012;-23.10228;-47.012;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
131;;;endereco;Rodovia Hélio Smidt, Várzea do Palácio, Guarulhos - SP, 07190-100, Brasil;Rodovia Helio Smidt Varzea do Palacio Guarulhos SP 07190100 Brazil;Guarulhos;SP;07190100;-23.46907;-46.49086;-23.46907;-46.49086;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
132;;;endereco;Santa Lolla, Avenida Kennedy, 700, Centro, São Bernardo do Campo - SP, 09726-252, Brasil;Avenida Kennedy 700 Sao Bernardo do Campo SP 09726252 Brazil;São Bernardo do Campo;SP;09726252;-23.6837;-46.5578;-23.6837;-46.5578;Centro;;
133;;;endereco;Avenida Ayrton Senna da Silva, Sítio do Campo, Praia Grande - SP, 11726-000, Brasil;Avenida Ayrton Senna da Silva Sitio do Campo Praia Grande SP 11726000 Brazil;Praia Grande;SP;11726000;-23.99812;-46.41137;-23.99812;-46.41137;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
134;;;endereco;Passeio dos Flamboyants, Parque Faber Castell I, São Carlos - SP, 13561-352, Brasil;Passeio dos Flamboyants Parque Faber Castell I Sao Carlos SP 13561352 Brazil;São Carlos;SP;13561352;-22.01821;-47.91682;-22.01821;-47.91682;;ALTO;sem numero de porta
135;;;endereco;Pizza Hut, Rua Coronel Xavier de Toledo, República, São Paulo - SP, 01048-000, Brasil;Rua Coronel Xavier de Toledo Republica Sao Paulo SP 01048000 Brazil;São Paulo;SP;01048000;-23.54653;-46.63864;-23.54653;-46.63864;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
136;;;endereco;Rodovia dos Metalúrgicos, Siderópolis, Volta Redonda - RJ, Brasil;Rodovia dos Metalurgicos Sideropolis Volta Redonda RJ Brazil;Volta Redonda;RJ;;-22.52684;-44.07679;-22.52684;-44.07679;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
137;;;endereco;BR-470, Fortaleza, Blumenau - SC, Brasil;BR 470 Fortaleza Blumenau SC Brazil;Blumenau;SC;;-26.85923;-49.05858;-26.85923;-49.05858;;ALTO;sem numero de porta
138;;;endereco;Rua Bocaiúva, 2395, Centro, Florianópolis - SC, 88015-530, Brasil;Rua Bocaiuva 2395 Florianopolis SC 88015530 Brazil;Florianópolis;SC;88015530;-27.58437;-48.54531;-27.58437;-48.54531;Centro;;
139;;;endereco;Avenida das Américas, 14840, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-702, Brasil;Avenida das Americas 14840 Rio de Janeiro RJ 22790702 Brazil;Rio de Janeiro;RJ;22790702;-23.01269;-43.46196;-23.01269;-43.46196;Recreio dos Bandeirantes;;
140;;;endereco;Avenida Del Rey, Caiçaras, Belo Horizonte - MG, 30775-240, Brasil;Avenida Del Rey Caicaras Belo Horizonte MG 30775240 Brazil;Belo Horizonte;MG;30775240;-19.88878;-43.9687;-19.88878;-43.9687;;ALTO;sem numero de porta
