linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
17;;;endereco;Tattoo Show Studio - Tatuagens e Piercing, Nossa Senhora da Saúde, Caxias do Sul - RS, Brasil;Tattoo Show Studio Tatuagens e Piercing Nossa Senhora da Saude Caxias do Sul RS Brazil;Caxias do Sul;RS;;-29.14364;-51.20103;-29.14364;-51.20103;;ALTO;sem numero de porta
18;;;endereco;Avenida Monsenhor Frederico Trombock, Industrial, São Ludgero - SC, 88730-000, Brasil;Avenida Monsenhor Frederico Trombock Industrial Sao Ludgero SC 88730000 Brazil;São Ludgero;SC;88730000;-28.32123;-49.18375;-28.32123;-49.18375;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
19;;;endereco;Avenida Emanoel Pinto, 367, Balneário Piçarras - SC, 88380-000, Brasil;Avenida Emanoel Pinto 367 Balneario Picarras SC 88380000 Brazil;Balneário Piçarras;SC;88380000;-26.76696;-48.67135;-26.76696;-48.67135;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
20;;;endereco;Corpo de Bombeiros Militar Navegantes, São Domingos, Navegantes - SC, 88370-513, Brasil;Corpo de Bombeiros Militar Navegantes Sao Domingos Navegantes SC 88370513 Brazil;Navegantes;SC;88370513;-26.88936;-48.66324;-26.88936;-48.66324;;ALTO;sem numero de porta
21;;;endereco;Rua São Benedito, 420, Serraria, São José - SC, 88115-160, Brasil;Rua Sao Benedito 420 Sao Jose SC 88115160 Brazil;São José;SC;88115160;-27.54213;-48.6239;-27.54213;-48.6239;Serraria;;
22;;;endereco;Rua Joaquim Nabuco, 844, Centro, Novo Hamburgo - RS, 93310-002, Brasil;Rua Joaquim Nabuco 844 Novo Hamburgo RS 93310002 Brazil;Novo Hamburgo;RS;93310002;-29.6831;-51.12915;-29.6831;-51.12915;Centro;;
23;;;endereco;Zuanazzi e Lorenzini Advogados Associados, Centro Histórico, Porto Alegre - RS, Brasil;Zuanazzi e Lorenzini Advogados Associados Centro Historico Porto Alegre RS Brazil;Porto Alegre;RS;;-30.02471;-51.22683;-30.02471;-51.22683;;ALTO;sem numero de porta
24;;;endereco;Parque Marinha do Brasil, Praia de Belas, Porto Alegre - RS, 90110-240, Brasil;Parque Marinha do Brasil Praia de Belas Porto Alegre RS 90110240 Brazil;Porto Alegre;RS;90110240;-30.06031;-51.23288;-30.06031;-51.23288;;ALTO;sem numero de porta
25;;;endereco;Avenida Protásio Alves, 127, Santa Cecília, Porto Alegre - RS, 90410-000, Brasil;Avenida Protasio Alves 127 Porto Alegre RS 90410000 Brazil;Porto Alegre;RS;90410000;-30.03755;-51.20702;-30.03755;-51.20702;Santa Cecília;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
26;;;endereco;Avenida Iguaçu, 2878, Água Verde, Curitiba - PR, 80240-031, Brasil;Avenida Iguacu 2878 Curitiba PR 80240031 Brazil;Curitiba;PR;80240031;-25.44924;-49.28882;-25.44924;-49.28882;Água Verde;;
27;;;endereco;Rodovia Governador Mário Covas, Barra Velha - SC, 88390-000, Brasil;Rodovia Governador Mario Covas Barra Velha SC 88390000 Brazil;Barra Velha;SC;88390000;-26.63453;-48.7006;-26.63453;-48.7006;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
28;;;endereco;Avenida Prefeito Waldemar Grubba, 2799, Vila Lalau, Jaraguá do Sul - SC, 89256-500, Brasil;Avenida Prefeito Waldemar Grubba 2799 Jaragua do Sul SC 89256500 Brazil;Jaraguá do Sul;SC;89256500;-26.47781;-49.05478;-26.47781;-49.05478;Vila Lalau;;
