severidade;linha;nome;endereco_dsp;risco
MEDIO;529;;Rua Aldo Bussade 14 Itaperuna RJ 28300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;530;;Rua Presidente Artur Bernardes 199 Muriae MG 36880000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;535;;Avenida Cardoso Moreira 897 Itaperuna RJ 28300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;570;;Avenida Rui Barbosa 783 Sao Gotardo MG 38800000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;590;;Rua Sete de Setembro 376 Cristalina GO 73850000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;591;;Avenida Presidente Costa e Silva 16 Campo Alegre de Goias GO 75795000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;595;;Scn Quadra 1 Brasilia DF 70711000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;596;;Avenida Pau Brasil 10 Aguas Claras DF 71926000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;616;;Rua Jose R Maciel 431 Aurilandia GO 76120000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;625;;Rua Henrique Schwarz 10 Sao Bento do Sul SC 89290000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;641;;Rua Sete de Setembro 313 Dois Vizinhos PR 85660000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;642;;Rua Duque de Caxias 585 Maravilha SC 89874000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;643;;Avenida Plinio Arlindo de Nes 828 Xaxim SC 89825000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;652;;Avenida Rio Grande do Sul 2355 Medianeira PR 85884000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;656;;Avenida Salgado Filho 854 Dois Vizinhos PR 85660000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;657;;Rua Vinte e Um de Abril 114 Palotina PR 85950000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;658;;Rua Floriano Peixoto 1177 Ubirata PR 85440000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;664;;Avenida Sao Joao 2405 Sao Jose dos Campos SP 12242000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;672;;Rua Padre Raposo 47 Sao Paulo SP 03118000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;673;;Rua Libero Badaro 425 Sao Paulo SP 01009000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;685;;Rua Vilela 665 Sao Paulo SP 03314000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;686;;Rua Domingos de Morais 2187 Sao Paulo SP 04035000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;687;;Rua Francisco Marengo 500 Sao Paulo SP 03313000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;688;;Rua Libero Badaro 283 Sao Paulo SP 01009000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;695;;Rua Antonio Junqueira de Souza 475 Sao Lourenco MG 37470000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;702;;Avenida das Americas 1155 Rio de Janeiro RJ 22631000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;703;;Avenida Antonio Abrahao Caran 690 Belo Horizonte MG 31275000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;722;;Avenida Portugal 1080 Belo Horizonte MG 31555000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;726;;Rua Siqueira Campos 832 Porto Alegre RS 90010000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;727;;Avenida Praia de Belas 1300 Porto Alegre RS 90110000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;729;;Avenida Doutor Nilo Pecanha 2410 Porto Alegre RS 91330000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;740;;Avenida das Esmeraldas 877 Marilia SP 17516000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;749;;Avenida Alberto Andalo 3251 Sao Jose do Rio Preto SP 15015000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;761;;Avenida Francisco Glicerio 1249 Campinas SP 13012000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;779;;Rua Julio de Castilhos 1500 Farroupilha RS 95180000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;784;;Rua Carneiro da Cunha 53 Sao Paulo SP 04144000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;786;;Rua Cantagalo 74 Sao Paulo SP 03319000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;789;;Alameda Rio Negro 1030 Barueri SP 06454000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;790;;Avenida Paes de Barros 242 Sao Paulo SP 03114000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;795;;Rua Rangel Pestana 305 Jundiai SP 13201000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;806;;Rua Floriano Peixoto 53 Aracatuba SP 16010000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;809;;Rua Carlos Dietzsch 120 Curitiba PR 80330000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;810;;Rua Coriolano 369 Sao Paulo SP 05047000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;811;;Rua Soares de Barros 93 Sao Paulo SP 04543000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;814;;Rua Visconde de Piraja 254 Rio de Janeiro RJ 22410000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;825;;Avenida Doutor Nilo Pecanha 2320 Porto Alegre RS 91330000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;826;;Rua Emilia Marengo 100 Sao Paulo SP 03336000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;827;;Avenida Nove de Julho 1088 Ribeirao Preto SP 14025000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;841;;Praca Silvio Romero 133 Sao Paulo SP 03323000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;843;;Passagem B 731 Barueri SP 06455000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;845;;Avenida Nazare 597 Sao Paulo SP 04263000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;849;;Avenida Paes de Barros 1030 Sao Paulo SP 03114000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;857;;Rua Rangel Pestana 268 Jundiai SP 13201000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;862;;Avenida Escola Politecnica 97A Sao Paulo SP 05350000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;863;;Rua Felicio Marcondes 237 Guarulhos SP 07010000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;881;;Avenida Leopoldino de Oliveira 3265 Uberaba MG 38010000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;882;;Rua Floriano Peixoto 651 Abaete MG 35620000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;887;;Rua Voluntarios da Patria 198 Rio de Janeiro RJ 22270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;891;;Alameda Gabriel Monteiro da Silva 1236 Sao Paulo SP 05477000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;896;;Avenida Antonio de Almeida Leite 1064 Ourinhos SP 19907000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;900;;Avenida Getulio Vargas 6 Bauru SP 17017000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;902;;Rua Lourenco Prado 206 Jau SP 17201000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;915;;Avenida Francisco Glicerio 1101 Campinas SP 13012000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;917;;Rua Onze de Agosto 139 Tiete SP 18530000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;941;;Alameda Santos 466 Sao Paulo SP 01418000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
