lat,lng,formatted_address,city,uf,cep
-23.59944,-46.637,"Montana Grill, Rua Domingos de Morais, Vila Mariana, São Paulo - SP, 04036-100, Brasil",São Paulo,SP,04036-100
-16.7078,-49.27323,"Renova Câmbio, Avenida T-15, Jardim América, Goiânia - GO, 74230-010, Brasil",Goiânia,GO,74230-010
-23.444,-46.72652,"Avenida Professor Miguel Franchini Neto, 200, Jaraguá, São Paulo - SP, 02998-050, Brasil",São Paulo,SP,02998-050
-23.55831,-46.65948,"Avenida Paulista, 2064, Consolação, São Paulo - SP, 01310-200, Brasil",São Paulo,SP,01310-200
-20.86652,-49.41474,"Americanflex, Av Pres Juscelino K de Oliveira, 5000, São José do Rio Preto - SP, 15091-450, Brasil",São José do Rio Preto,SP,15091-450
-19.89018,-43.96805,"KARG, Avenida Presidente Carlos Luz, 3001, Caiçaras, Belo Horizonte - MG, 31250-010, Brasil",Belo Horizonte,MG,31250-010
-21.75374,-41.34403,"Banco 24horas, Parque dos Rodoviários, Campos dos Goytacazes - RJ, Brasil",Campos dos Goytacazes,RJ,
-25.42359,-49.27043,"Live, Avenida Cândido de Abreu, 127, Centro Cívico, Curitiba - PR, 80530-000, Brasil",Curitiba,PR,80530-000
-22.84763,-47.0643,"Lojas Pernambucanas, Avenida Guilherme Campos, 500, Barão Geraldo, Campinas - SP, Brasil",Campinas,SP,
-22.95722,-43.17693,"Indigo, Avenida Lauro Sodré, 445, Botafogo, Rio de Janeiro - RJ, 22290-070, Brasil",Rio de Janeiro,RJ,22290-070
-22.82967,-47.26658,"Avenida Rebouças, 3400, Centro, Sumaré - SP, 13172-255, Brasil",Sumaré,SP,13172-255
-22.70401,-47.64976,"mahogany, Avenida Limeira, 722, Vila Rezende, Piracicaba - SP, 13414-018, Brasil",Piracicaba,SP,13414-018
-23.342,-51.18536,"Kopenhagen, Rua Pedro Botelho de Rezende, 901, Vivendas do Arvoredo, Londrina - PR, Brasil",Londrina,PR,
-24.95051,-53.4774,"Bonsai Sushi Jl Shopping, Avenida Toledo, Centro, Cascavel - PR, 85810-230, Brasil",Cascavel,PR,85810-230
-26.30435,-48.84913,"Xangai, Rua Senador Felipe Schmidt, 235, Centro, Joinville - SC, 89201-440, Brasil",Joinville,SC,89201-440
-22.31866,-49.07207,"Rua Gustavo Maciel, 5-2, Centro, Bauru - SP, 17010-040, Brasil",Bauru,SP,17010-040
-25.42353,-49.27041,"Live, Avenida Cândido de Abreu, 127, Centro Cívico, Curitiba - PR, 80530-000, Brasil",Curitiba,PR,80530-000
-23.55759,-46.65924,"SUBWAY, Rua Augusta, Consolação, São Paulo - SP, 01304-001, Brasil",São Paulo,SP,01304-001
-23.49613,-47.45961,"Clínica Dentão, Avenida Doutor Afonso Vergueiro, Centro, Sorocaba - SP, 18035-370, Brasil",Sorocaba,SP,18035-370
-23.32917,-51.17737,"Avenida Ayrton Senna da Silva, 425, Guanabara, Londrina - PR, 86050-460, Brasil",Londrina,PR,86050-460
-23.746,-46.59545,"Estrada Cama Patente, 1000, Alvarenga, São Bernardo do Campo - SP, 09842-100, Brasil",São Bernardo do Campo,SP,09842-100
-15.84167,-48.0236,"Avenida das Araucárias, 1835, Águas Claras - DF, 71940-720, Brasil",Águas Claras,DF,71940-720
-27.59857,-48.6213,"BR-282, Roçado, São José - SC, 86905-000, Brasil",São José,SC,86905-000
-23.025,-45.58153,"Clínica de Uroginecolo, Avenida Charles Schnneider, Barranco, Taubaté - SP, 12040-000, Brasil",Taubaté,SP,12040-000
-23.01,-43.54187,"Rua Espinheiro, 582, Guaratiba, Rio de Janeiro - RJ, 21670-080, Brasil",Rio de Janeiro,RJ,21670-080
-22.92491,-47.12697,"Olha O Churros, Cidade Satélite Íris, Campinas - SP, Brasil",Campinas,SP,
-23.11732,-47.21986,"World Tennis, Alameda Filtros Mann, 670, Indaiatuba - SP, 13344-580, Brasil",Indaiatuba,SP,13344-580
-25.46764,-49.67793,"Rodovia do Café Governador Ney Braga, Balsa Nova - PR, 83650-000, Brasil",Balsa Nova,PR,83650-000
-23.00146,-43.38496,"Tip Top Mega, Avenida das Américas, 7777, Barra da Tijuca, Rio de Janeiro - RJ, 22793-081, Brasil",Rio de Janeiro,RJ,22793-081
-23.66812,-46.5333,"Tvz, Avenida Ramiro Colleoni, Vila Gilda, Santo André - SP, 09040-160, Brasil",Santo André,SP,09040-160
-23.57044,-46.64377,"Rua Treze de Maio, 1947, Bela Vista, São Paulo - SP, 04849-529, Brasil",São Paulo,SP,04849-529
-21.78358,-48.20079,"Primi Passi, Avenida Alberto Benassi, Jardim dos Manacás, Araraquara - SP, 14804-300, Brasil",Araraquara,SP,14804-300
-23.54717,-46.75557,"Avenida Antônio de Souza Noschese, Jaguaré, São Paulo - SP, 05328-000, Brasil",São Paulo,SP,05328-000
-23.59543,-46.68705,"Philip Mônica, Rua Olimpíadas, 360, Itaim Bibi, São Paulo - SP, 04551-010, Brasil",São Paulo,SP,04551-010
-19.88119,-44.03834,"SAMSUNG, Avenida Severino Ballesteros Rodrigues, Brasil",,,
-22.98256,-43.21734,"Rua Professor Antônio Maria Teixeira, 33, Leblon, Rio de Janeiro - RJ, 22430-050, Brasil",Rio de Janeiro,RJ,22430-050
-23.51554,-46.61777,"Avenida Otto Baumgart, 245, Vila Guilherme, São Paulo - SP, 02049-000, Brasil",São Paulo,SP,02049-000
-22.88754,-43.28235,"Avenida Dom Helder Câmara, 5269, Cachambi, Rio de Janeiro - RJ, 20771-004, Brasil",Rio de Janeiro,RJ,20771-004
-23.60584,-46.94676,"Rodovia Raposo Tavares, Centro, Cotia - SP, 06708-000, Brasil",Cotia,SP,06708-000
-22.93283,-47.07765,"Ponto De Carregamento Para Veículos Elétricos, Rua Jacy Teixeira de Camargo, 940, Jardim do Lago, Campinas - SP, 13050-008, Brasil",Campinas,SP,13050-008
-16.08214,-48.50743,"Avenida Quinze de Novembro, Alexânia - GO, 72930-000, Brasil",Alexânia,GO,72930-000
-23.17329,-46.91418,"Avenida Antônio Frederico Ozanan, 15, Hortolândia, Jundiaí - SP, 13214-206, Brasil",Jundiaí,SP,13214-206
-15.79025,-47.97655,"Quadra SCIA Q 15 CJ 2, SCIA - DF, 71250-020, Brasil",SCIA,DF,71250-020
-23.75031,-53.27149,"BURGER KING, Lovat, Umuarama - PR, 87520-000, Brasil",Umuarama,PR,87520-000
-23.56378,-46.65285,"Art Invest Marketing Cultural, Avenida Paulista, 1159, Bela Vista, São Paulo - SP, 01310-100, Brasil",São Paulo,SP,01310-100
-23.63611,-46.82328,"O Boticário, Avenida João Paulo I, Embu das Artes - SP, 06817-000, Brasil",Embu das Artes,SP,06817-000
-30.01176,-51.16059,"Magic Games Empreendimentos Comerciais, Avenida Assis Brasil, 2611, Cristo Redentor, Porto Alegre - RS, 91010-006, Brasil",Porto Alegre,RS,91010-006
-29.70677,-53.82918,"BR-287, 2885, Urlândia, Santa Maria - RS, 97070-800, Brasil",Santa Maria,RS,97070-800
-23.51539,-46.61608,"Avenida Otto Baumgart, 372, Vila Guilherme, São Paulo - SP, 02049-000, Brasil",São Paulo,SP,02049-000
-23.63002,-46.73629,"Av. Giovanni Gronchi, 5819, Avenida Giovanni Gronchi, Vila Andrade, São Paulo - SP, 05724-003, Brasil",São Paulo,SP,05724-003
-27.58475,-48.54514,"Bombow, Rua Bocaiúva, Centro, Florianópolis - SC, 88015-530, Brasil",Florianópolis,SC,88015-530
-19.95578,-44.1098,"Rodovia Fernão Dias, Santo Antônio, Betim - MG, Brasil",Betim,MG,
-25.34855,-51.47479,"Lopes Café, Primavera, Guarapuava - PR, 85050-030, Brasil",Guarapuava,PR,85050-030
-26.9931,-48.64737,"SWAROVSKI, Avenida Santa Catarina, Dos Estados, Balneário Camboriú - SC, 88339-005, Brasil",Balneário Camboriú,SC,88339-005
-22.94687,-43.18259,"Praia de Botafogo, 374, Botafogo, Rio de Janeiro - RJ, 22250-040, Brasil",Rio de Janeiro,RJ,22250-040
-23.66831,-46.53315,"Noblesse Abc, Avenida Pereira Barreto, 42, Vila Gilda, Santo André - SP, 09190-210, Brasil",Santo André,SP,09190-210
-23.42037,-51.97043,"Catuaí Shopping Maringá, Zona 43, Maringá - PR, 87070-000, Brasil",Maringá,PR,87070-000
-23.52809,-46.67484,"Avenida Antártica, 415, Barra Funda, São Paulo - SP, 05003-020, Brasil",São Paulo,SP,05003-020
-23.48626,-46.64029,"Bar dos Gêmeos, Avenida Engenheiro Caetano Álvares, Mandaqui, São Paulo - SP, 02413-100, Brasil",São Paulo,SP,02413-100
-26.99256,-48.64693,"Sabores do Mar, Avenida Santa Catarina, Dos Estados, Balneário Camboriú - SC, 88339-005, Brasil",Balneário Camboriú,SC,88339-005
-23.19955,-46.89022,"Cvc, Avenida Nove de Julho, 3333, Vianelo, Jundiaí - SP, 13207-645, Brasil",Jundiaí,SP,13207-645
-23.41923,-51.93309,"Serilon Brasil, Avenida São Paulo, 775, Zona 1, Maringá - PR, 87030-025, Brasil",Maringá,PR,87030-025
-22.85957,-47.05407,"Rua Zerillo Pereira Lopes, 83, Parque Alto Taquaral, Campinas - SP, 13087-757, Brasil",Campinas,SP,13087-757
-24.94783,-53.43508,"Ponto De Carregamento Para Veículos Elétricos, Avenida Brasil, 3545, Região do Lago, Cascavel - PR, 85816-010, Brasil",Cascavel,PR,85816-010
-23.48877,-46.54603,"Rodovia Presidente Dutra, Itapegica, Guarulhos - SP, 07025-000, Brasil",Guarulhos,SP,07025-000
-23.66593,-46.46026,"Suco Bagaço, Av. Gov. Mario Covas Júnior, Mauá - SP, 09390-040, Brasil",Mauá,SP,09390-040
-23.23409,-45.89719,"Kdb Fiação, Rua Rosário, Jardim Oriente, São José dos Campos - SP, 12235-420, Brasil",São José dos Campos,SP,12235-420
-22.86701,-47.02168,"Cia Food, Jardim Madalena, Campinas - SP, 13091-605, Brasil",Campinas,SP,13091-605
-25.43627,-49.31627,"Rua Prof. Pedro V. Parigot de Souza, 600, Mossungue, Curitiba - PR, 81200-100, Brasil",Curitiba,PR,81200-100
-19.94042,-43.93408,"Avenida do Contorno, 6047, São Pedro, Belo Horizonte - MG, 30110-042, Brasil",Belo Horizonte,MG,30110-042
-23.67344,-46.67776,"Avenida Interlagos, 2240, Campo Grande, São Paulo - SP, 04660-004, Brasil",São Paulo,SP,04660-004
-26.9193,-49.06923,"Rua Sete de Setembro, 1327, Centro, Blumenau - SC, 89010-207, Brasil",Blumenau,SC,89010-207
-22.98219,-43.21695,"Droga Raia, Avenida Afrânio de Melo Franco, 290, Leblon, Rio de Janeiro - RJ, 22430-190, Brasil",Rio de Janeiro,RJ,22430-190
-23.96661,-46.33496,"Ilha Brasil, Rua Pereira Barreto, 21, Gonzaga, Santos - SP, 11065-110, Brasil",Santos,SP,11065-110
-23.53852,-46.57628,"Unhas Cariocas, Rua Gonçalves Crespo, Tatuapé, São Paulo - SP, 03066-030, Brasil",São Paulo,SP,03066-030
-25.43717,-49.26556,"Artfinalvip, Avenida Sete de Setembro, 2768, Centro, Curitiba - PR, 80230-085, Brasil",Curitiba,PR,80230-085
-23.9968,-46.40587,"Tyrol, Sítio do Campo, Praia Grande - SP, 11726-000, Brasil",Praia Grande,SP,11726-000
-23.58152,-46.59285,"Rua Capitão Pacheco e Chaves, Móoca, São Paulo - SP, 03126-001, Brasil",São Paulo,SP,03126-001
-28.27102,-52.3852,"Cantina Seraggio, Vila Santa Maria, Passo Fundo - RS, 83649-600, Brasil",Passo Fundo,RS,83649-600
-22.76176,-43.46527,"Nova Iguaçu Food, Luz, Nova Iguaçu - RJ, Brasil",Nova Iguaçu,RJ,
-22.94482,-43.18231,"Brs 1 - Praia de Botafogo Próximo ao 308, Praia de Botafogo, Botafogo, Rio de Janeiro - RJ, 22250-040, Brasil",Rio de Janeiro,RJ,22250-040
-23.56326,-46.66896,"Rua Bela Cintra, 2149, Jardim Paulista, São Paulo - SP, 01415-009, Brasil",São Paulo,SP,01415-009
-23.54224,-46.57615,"Rua Domingos Agostim, 89, Tatuapé, São Paulo - SP, 03306-010, Brasil",São Paulo,SP,03306-010
-25.44327,-49.29094,"Torriton Men, Avenida do Batel, 1868, Batel, Curitiba - PR, 80420-090, Brasil",Curitiba,PR,80420-090
-16.72717,-49.24946,"Avenida C Quadra 32, 22, Santo Antonio, Goiânia - GO, 74853-055, Brasil",Goiânia,GO,74853-055
-25.53773,-49.2045,"VIVARA, Rua Izabel a Redentora, 1434, Centro, São José dos Pinhais - PR, 83005-150, Brasil",São José dos Pinhais,PR,83005-150
-29.17573,-51.21599,"RSC-453, Sanvitto, Caxias do Sul - RS, 95112-360, Brasil",Caxias do Sul,RS,95112-360
-16.04989,-47.98466,"Rua Um, Qd 27, Valparaíso de Goiás - GO, 72870-401, Brasil",Valparaíso de Goiás,GO,72870-401
-25.43919,-49.28111,"Ponto De Carregamento Para Veículos Elétricos, Rua Comendador Araújo, 731, Batel, Curitiba - PR, Brasil",Curitiba,PR,
-30.02547,-51.16251,"Spirito Santo, Vila Ipiranga, Porto Alegre - RS, 91340-001, Brasil",Porto Alegre,RS,91340-001
-23.97732,-46.30956,"ATM, Rua Vergueiro Steidel, Aparecida, Santos - SP, 11040-271, Brasil",Santos,SP,11040-271
-23.63255,-46.70696,"Rua Verbo Divino, 1166, Santo Amaro, São Paulo - SP, 04719-002, Brasil",São Paulo,SP,04719-002
-21.20578,-47.76904,"Avenida Presidente Kennedy, Subsetor Leste-6, Ribeirão Preto - SP, 14096-350, Brasil",Ribeirão Preto,SP,14096-350
-23.54203,-46.65739,"Estúdio da Sobrancelha, Rua Doutor Veiga Filho, 133, Santa Cecília, São Paulo - SP, 01229-001, Brasil",São Paulo,SP,01229-001
-23.2833,-51.15359,"Rua Jorge Marcolino de Rezende, Pacaembú, Londrina - PR, 86079-230, Brasil",Londrina,PR,86079-230
-27.21656,-48.62432,"Rodovia Governador Mário Covas, Tijucas - SC, 88200-000, Brasil",Tijucas,SC,88200-000
-23.68373,-45.43932,"Rua Antônio Sequeira de Almeida, 845, Vila Dalva, Caraguatatuba - SP, 11667-140, Brasil",Caraguatatuba,SP,11667-140
-19.49721,-42.56594,"SUBWAY, Usiminas, Ipatinga - MG, 35160-290, Brasil",Ipatinga,MG,35160-290
-23.20499,-45.90837,"Preçolandia Comercial, Avenida São João, 2200, Jardim Colinas, São José dos Campos - SP, Brasil",São José dos Campos,SP,
-23.5732,-46.69561,"Drogasil, Avenida Rebouças, 3970, Pinheiros, São Paulo - SP, 05401-450, Brasil",São Paulo,SP,05401-450
-22.89251,-47.02701,"Constance, Avenida Iguatemi, Vila Brandina, Campinas - SP, 13092-500, Brasil",Campinas,SP,13092-500
-22.87948,-43.2702,"Shopping Nova América, Avenida Pastor Martin Luther King Júnior, 126, Del Castilho, Rio de Janeiro - RJ, 20765-000, Brasil",Rio de Janeiro,RJ,20765-000
-27.55347,-48.49918,"Botequim Guanabara, Monte Verde, Florianópolis - SC, Brasil",Florianópolis,SC,
-23.53826,-46.77083,"5 à Sec, Industrial Autonomistas, Osasco - SP, Brasil",Osasco,SP,
-20.86685,-49.41478,"Ammalis, Av. Pres. Juscelino K. de Oliveira, 2842, São José do Rio Preto - SP, 15091-450, Brasil",São José do Rio Preto,SP,15091-450
-23.01001,-43.54189,"Avenida das Américas, 2800, Guaratiba, Rio de Janeiro - RJ, 22631-003, Brasil",Rio de Janeiro,RJ,22631-003
-23.40777,-46.85607,"Rua Jean Anastace Rovelli, 123, Polvilho, Cajamar - SP, 07750-000, Brasil",Cajamar,SP,07750-000
-23.55606,-46.5169,"Avenida Aricanduva, 4032, Aricanduva, São Paulo - SP, 03951-220, Brasil",São Paulo,SP,03951-220
-32.11727,-52.17572,"ERS-734, Rio Grande - RS, 96216-400, Brasil",Rio Grande,RS,96216-400
-23.45893,-51.99074,"PR-317, Zona 47, Maringá - PR, 87070-020, Brasil",Maringá,PR,87070-020
-23.63163,-46.7368,"Morumbi Town Shopping, Avenida Giovanni Gronchi, 5930, Vila Andrade, São Paulo - SP, 05734-150, Brasil",São Paulo,SP,05734-150
-23.6265,-46.57991,"Cacau Noir, Cerâmica, São Caetano do Sul - SP, Brasil",São Caetano do Sul,SP,
-27.6197,-48.6487,"BR-101, Distrito Industrial, São José - SC, 88104-810, Brasil",São José,SC,88104-810
-22.51242,-43.17742,"Rua Marechal Deodoro, 165, Petrópolis - RJ, 25620-150, Brasil",Petrópolis,RJ,25620-150
-19.96976,-44.18091,"Rua João Brito Oliveira, 233, Petrópolis, Betim - MG, 32655-060, Brasil",Betim,MG,32655-060
-22.95686,-43.17665,"Gula Gula, Avenida Lauro Sodré, 445, Botafogo, Rio de Janeiro - RJ, 22290-160, Brasil",Rio de Janeiro,RJ,22290-160
-23.68371,-46.55766,"UZ Games, Avenida Kennedy, 700, Centro, São Bernardo do Campo - SP, 09726-252, Brasil",São Bernardo do Campo,SP,09726-252
-22.36754,-46.9524,"Cacau Show, Rua Francisco Franco de Godoy Bueno, 801, Mogi Guaçu - SP, 13845-180, Brasil",Mogi Guaçu,SP,13845-180
-22.38367,-41.78275,"Rua Prefeito Antônio Curvelo Benjamim, Visconde de Araújo, Macaé - RJ, 27971-210, Brasil",Macaé,RJ,27971-210
-22.8969,-43.12381,"Wallimp, Rua Visconde do Rio Branco, 43, Centro, Niterói - RJ, 24020-007, Brasil",Niterói,RJ,24020-007
-19.77027,-47.95678,"Avenida Santa Beatriz da Silva, 2070, Uberaba - MG, 38050-086, Brasil",Uberaba,MG,38050-086
-30.02379,-51.20148,"Mezzanela Massas, Rua Olavo Barreto Viana, Moinhos de Vento, Porto Alegre - RS, 90570-070, Brasil",Porto Alegre,RS,90570-070
-19.92791,-43.94691,"Avenida Olegário Maciel, 1600, Santo Agostinho, Belo Horizonte - MG, 30140-085, Brasil",Belo Horizonte,MG,30140-085
-23.6265,-46.57972,"PANDORA, Alameda Terracota, 545, Cerâmica, São Caetano do Sul - SP, Brasil",São Caetano do Sul,SP,
-23.96761,-46.38394,"Rua Padre Anchieta, Centro, São Vicente - SP, 11310-040, Brasil",São Vicente,SP,11310-040
-22.82232,-43.04611,"Avenida Presidente Kennedy, 411, Centro, São Gonçalo - RJ, 24445-000, Brasil",São Gonçalo,RJ,24445-000
-23.19942,-46.89038,"Cvc, Avenida Nove de Julho, 3333, Vianelo, Jundiaí - SP, 13207-645, Brasil",Jundiaí,SP,13207-645
-23.59029,-46.69121,"Avenida das Nações Unidas, Itaim Bibi, São Paulo - SP, 04795-100, Brasil",São Paulo,SP,04795-100
-30.02488,-51.16319,"Avenida João Wallig, 1795, Passo da Areia, Porto Alegre - RS, 91340-001, Brasil",Porto Alegre,RS,91340-001
-22.87541,-42.03801,"Rua Henrique Terra, 504, Jardim Excelsior, Cabo Frio - RJ, 28911-320, Brasil",Cabo Frio,RJ,28911-320
-23.50658,-46.71793,"5àSec, Avenida Raimundo Pereira de Magalhães, 1720, Pirituba, São Paulo - SP, 05145-000, Brasil",São Paulo,SP,05145-000
-23.57055,-46.66102,"Poke Poke, Rua Pamplona, 1704, Jardim Paulista, São Paulo - SP, 01405-003, Brasil",São Paulo,SP,01405-003
-22.22358,-45.93491,"Rua Joaquim Venâncio, 293, Pouso Alegre - MG, 37552-017, Brasil",Pouso Alegre,MG,37552-017
-25.47756,-49.2906,"Graffite, Avenida Presidente Kennedy, 4121, Portão, Curitiba - PR, 81020-770, Brasil",Curitiba,PR,81020-770
-23.62379,-46.69876,"Viena Delicatessen, Santo Amaro, São Paulo - SP, 04710-190, Brasil",São Paulo,SP,04710-190
-22.80177,-43.20187,"Espaçolaser, Avenida Maestro Paulo e Silva, Jardim Carioca, Rio de Janeiro - RJ, 21920-445, Brasil",Rio de Janeiro,RJ,21920-445
-23.69261,-46.62292,"Rua Manuel da Nóbrega, Centro, Diadema - SP, 09910-720, Brasil",Diadema,SP,09910-720
-22.70424,-47.64948,"VIVARA, Avenida Limeira, 722, Vila Rezende, Piracicaba - SP, Brasil",Piracicaba,SP,
-23.52441,-46.5475,"Rua Doutor João Ribeiro, 280, Penha, São Paulo - SP, 03634-010, Brasil",São Paulo,SP,03634-010
-15.79601,-47.89201,"KFC, Scs Bloco B, Asa Sul, Brasília - DF, 70332-900, Brasil",Brasília,DF,70332-900
-23.52716,-46.67414,"Multi Money, Praça Souza Aranha, Barra Funda, São Paulo - SP, 05003-130, Brasil",São Paulo,SP,05003-130
-23.48286,-46.64491,"Rua Conselheiro Moreira de Barros, 3054, Mandaqui, São Paulo - SP, 02430-000, Brasil",São Paulo,SP,02430-000
-21.18235,-47.80896,"Rua Campos Salles, 825, Setor Central, Ribeirão Preto - SP, 14015-110, Brasil",Ribeirão Preto,SP,14015-110
-23.51498,-46.85533,"Koni Store, Fazenda Militar, Barueri - SP, 06440-180, Brasil",Barueri,SP,06440-180
-23.67647,-46.67608,"Pizza Hut, Rua Nova Vista, Campo Grande, São Paulo - SP, 04455-240, Brasil",São Paulo,SP,04455-240
-23.50477,-46.84789,"Camicado, Alameda Rio Negro, 111, Alphaville, Barueri - SP, 06454-000, Brasil",Barueri,SP,06454-000
-23.31218,-51.14562,"Paris Boulevard, Fraternidade, Londrina - PR, 86027-750, Brasil",Londrina,PR,86027-750
-25.42874,-49.2146,"Penteadeira, Rua Konrad Adenauer, 370, Tarumã, Curitiba - PR, 82821-020, Brasil",Curitiba,PR,82821-020
-20.83846,-49.40105,"Avenida Anísio Haddad, São Manoel, São José do Rio Preto - SP, 15093-000, Brasil",São José do Rio Preto,SP,15093-000
-21.77807,-46.60285,"Ecatec Indústria e Comercio, Avenida Mansur Frayha, 1155, Região Urbana Homogênea II, Poços de Caldas - MG, 37704-355, Brasil",Poços de Caldas,MG,37704-355
-22.97551,-43.22781,"Rua Marquês de São Vicente, 35, Gávea, Rio de Janeiro - RJ, 22451-041, Brasil",Rio de Janeiro,RJ,22451-041
-22.8964,-43.12113,"Rua Quinze de Novembro, 55, Centro, Niterói - RJ, 24020-125, Brasil",Niterói,RJ,24020-125
-22.81539,-45.20207,"Avenida Juscelino Kubitschek de Oliveira, 1101, Campo do Galvão, Guaratinguetá - SP, 12505-300, Brasil",Guaratinguetá,SP,12505-300
-16.08311,-47.97139,"Avenida Senador Tancredo Neves, 3550, Valparaíso de Goiás - GO, Brasil",Valparaíso de Goiás,GO,
-21.73895,-43.37234,"Pizza Hut, Avenida Brasil, Mariano Procópio, Juiz de Fora - MG, 36080-060, Brasil",Juiz de Fora,MG,36080-060
-23.02399,-45.58212,"Banco do Brasil, Barranco, Taubaté - SP, 12040-000, Brasil",Taubaté,SP,12040-000
-23.51595,-46.61869,"Triton Eyewear, Avenida Otto Baumgart, Vila Guilherme, São Paulo - SP, Brasil",São Paulo,SP,
-23.97766,-46.30942,"Fitness Shop, Rua Guaiaó, Aparecida, Santos - SP, 11035-260, Brasil",Santos,SP,11035-260
-26.47983,-49.08494,"Avenida Getúlio Vargas, 268, Centro, Jaraguá do Sul - SC, 89251-000, Brasil",Jaraguá do Sul,SC,89251-000
-23.30178,-46.86777,"Rua Esmeralda, 1025, Cajamar - SP, 07750-000, Brasil",Cajamar,SP,07750-000
-23.19111,-46.87432,"Joli, Vila Nambi, Jundiaí - SP, 13202-460, Brasil",Jundiaí,SP,13202-460
-20.54721,-47.416,"Avenida Rio Negro, 1100, Franca - SP, 14406-005, Brasil",Franca,SP,14406-005
-19.92274,-43.94041,"Rua dos Goitacazes, 365, Centro, Belo Horizonte - MG, 30190-050, Brasil",Belo Horizonte,MG,30190-050
-22.95112,-46.52008,"Avenida Nossa Senhora da Penha, 1263, Penha, Bragança Paulista - SP, 12929-470, Brasil",Bragança Paulista,SP,12929-470
-15.73418,-47.90403,"Via W. Cinco Norte, Asa Norte, Brasília - DF, Brasil",Brasília,DF,
-22.52271,-44.07878,"Cacau Show, Rodovia dos Metalúrgicos, 1189, São Geraldo, Volta Redonda - RJ, 27253-005, Brasil",Volta Redonda,RJ,27253-005
-25.53294,-54.57464,"Lava-Rápido Costa e S, Avenida Costa e Silva, Jardim Polo Centro, Foz do Iguaçu - PR, 85863-000, Brasil",Foz do Iguaçu,PR,85863-000
-29.95002,-50.99645,"Supper Rissul, Av. Centenário N, 555, Passo das Pedras, Gravataí - RS, 94035-160, Brasil",Gravataí,RS,94035-160
-25.09577,-50.15233,"Rua Joaquim Nabuco, 157, Uvaranas, Ponta Grossa - PR, 84026-080, Brasil",Ponta Grossa,PR,84026-080
-23.58188,-46.59105,"Rua Dianópolis, Móoca, São Paulo - SP, 03126-007, Brasil",São Paulo,SP,03126-007
-23.19978,-45.88146,"Pólo Wear, Avenida Deputado Benedito Matarazzo, 9403, Jardim Oswaldo Cruz, São José dos Campos - SP, 12216-530, Brasil",São José dos Campos,SP,12216-530
-15.73978,-47.90389,"SGAN 916 Bloco F, Asa Norte, Brasília - DF, 70770-100, Brasil",Brasília,DF,70770-100
-23.54804,-46.72948,"Avenida Doutora Ruth Cardoso, Alto de Pinheiros, São Paulo - SP, 05477-000, Brasil",São Paulo,SP,05477-000
-23.50409,-46.84752,"Alameda Rio Negro, Alphaville, Barueri - SP, Brasil",Barueri,SP,
-25.53773,-49.20431,"Kiosqui Mrv Shopping Sjp, Rua Voluntários da Pátria, 170, Centro, São José dos Pinhais - PR, 83005-010, Brasil",São José dos Pinhais,PR,83005-010
-23.61996,-46.6272,"Ponto De Carregamento Para Veículos Elétricos, Praça Leonor Kaupa, 100, Cursino, São Paulo - SP, Brasil",São Paulo,SP,
-23.55192,-46.72251,"Avenida General Furtado do Nascimento, 4777, Alto de Pinheiros, São Paulo - SP, 05477-000, Brasil",São Paulo,SP,05477-000
-18.95606,-48.27741,"Uberlândia Shopping-Norte, Gávea, Uberlândia - MG, Brasil",Uberlândia,MG,
-23.72321,-46.54288,"Espaçolaser, Avenida Rotary, Ferrazópolis, São Bernardo do Campo - SP, 09790-000, Brasil",São Bernardo do Campo,SP,09790-000
-31.76089,-52.31868,"Bb Básico, Areal, Pelotas - RS, 96085-000, Brasil",Pelotas,RS,96085-000
-19.7663,-47.95077,"Ponto De Carregamento Para Veículos Elétricos, Avenida Santa Beatriz da Silva, 1501, Uberaba - MG, 38050-000, Brasil",Uberaba,MG,38050-000
-23.67434,-46.61449,"Avenida Prestes Maia, 1474, Taboão, Diadema - SP, 09930-270, Brasil",Diadema,SP,09930-270
