lat,lng,formatted_address,city,uf,cep
-23.00112,-43.4157,"Avenida das Américas, 10500, Barra da Tijuca, Rio de Janeiro - RJ, 22790-703, Brasil",Rio de Janeiro,RJ,22790-703
-25.44771,-49.26559,"Porsche Center Curitiba, Rua Desembargador Westphalen, 1783, Rebouças, Curitiba - PR, 80230-100, Brasil",Curitiba,PR,80230-100
-27.57768,-48.59254,"Avenida Marinheiro Max Schramm, 3091, Jardim Atlântico, Florianópolis - SC, 88095-000, Brasil",Florianópolis,SC,88095-000
-30.00322,-51.18624,"Avenida Sertório, 1815, São João, Porto Alegre - RS, 91020-001, Brasil",Porto Alegre,RS,91020-001
-23.42297,-51.91148,"Rua Gaspar Ricardo, 285, Zona 10, Maringá - PR, 87040-365, Brasil",Maringá,PR,87040-365
-26.92198,-49.06325,"Rua Floriano Peixoto, 55, Centro, Blumenau - SC, 89010-506, Brasil",Blumenau,SC,89010-506
-23.59316,-46.67745,"Rua Clodomiro Amazonas, 1016, Itaim Bibi, São Paulo - SP, 04537-002, Brasil",São Paulo,SP,04537-002
-29.42881,-52.01574,"Rodovia Governador Leonel de Moura Brizola, Imigrante, Lajeado - RS, Brasil",Lajeado,RS,
-30.05854,-51.2168,"Avenida da Azenha, 1711, Azenha, Porto Alegre - RS, 90160-003, Brasil",Porto Alegre,RS,90160-003
-29.16875,-51.21407,"Ponto De Carregamento Para Veículos Elétricos, Avenida Ruben Bento Alves, 7539, Santa Catarina, Caxias do Sul - RS, 95112-467, Brasil",Caxias do Sul,RS,95112-467
-29.14451,-51.22712,"Rua Jacob Luchesi, 5038, Santa Catarina, Caxias do Sul - RS, 95032-000, Brasil",Caxias do Sul,RS,95032-000
-28.27149,-52.38641,"Avenida Presidente Vargas, 1829, São Cristóvão, Passo Fundo - RS, 99070-970, Brasil",Passo Fundo,RS,99070-970
-28.21429,-52.35787,"Gdm Seeds, Passo Fundo - RS, 99052-840, Brasil",Passo Fundo,RS,99052-840
-27.17781,-49.59393,"BR-470, Navegantes, Rio do Sul - SC, 89160-000, Brasil",Rio do Sul,SC,89160-000
-26.86817,-49.10558,"Rua Professor Max Humpl, 601, Salto do Norte, Blumenau - SC, 89065-500, Brasil",Blumenau,SC,89065-500
-25.38564,-51.51429,"PR-364, Jardim das Américas, Guarapuava - PR, 85030-230, Brasil",Guarapuava,PR,85030-230
-25.43944,-49.30113,"Volvo, Rua Jerônimo Durski, 925, Campina do Siqueira, Curitiba - PR, 80730-270, Brasil",Curitiba,PR,80730-270
-31.74283,-52.38221,"Avenida Pinheiro Machado, 1495, Fragata, Pelotas - RS, 96040-500, Brasil",Pelotas,RS,96040-500
-31.68241,-52.34419,"Viaduto Fernando Osório, Três Vendas, Pelotas - RS, 96070-005, Brasil",Pelotas,RS,96070-005
-27.57932,-48.58859,"WeCharge, Avenida Marinheiro Max Schramm, 2648, Jardim Atlântico, Florianópolis - SC, 88095-001, Brasil",Florianópolis,SC,88095-001
-26.99607,-48.64556,"Saccaro Bal. Camboriú, Dos Estados, Balneário Camboriú - SC, Brasil",Balneário Camboriú,SC,
-24.95356,-53.42096,"Avenida Brasil, 2005, Pacaembu, Cascavel - PR, 85816-302, Brasil",Cascavel,PR,85816-302
-23.779,-53.09665,"PR-323, Cruzeiro do Oeste - PR, 87400-000, Brasil",Cruzeiro do Oeste,PR,87400-000
-23.59876,-46.67821,"Rua Ribeirão Claro, 194, Itaim Bibi, São Paulo - SP, 04549-060, Brasil",São Paulo,SP,04549-060
-23.50147,-47.47909,"Porcé Polimentos, Avenida Doutor Afonso Vergueiro, Sorocaba - SP, 18040-000, Brasil",Sorocaba,SP,18040-000
-22.88456,-47.04166,"Ponto De Carregamento Para Veículos Elétricos, Avenida José de Souza Campos, 2550, Chácara da Barra, Campinas - SP, 13090-615, Brasil",Campinas,SP,13090-615
-23.74583,-46.55492,"Avenida Nicola Demarchi, 485, Demarchi, São Bernardo do Campo - SP, 09820-655, Brasil",São Bernardo do Campo,SP,09820-655
-23.92802,-46.38715,"Foto Benassi, Via Anchieta, Santos - SP, 11095-000, Brasil",Santos,SP,11095-000
