lat,lng,formatted_address,city,uf,cep
-23.62986,-46.70488,"Rua Américo Brasiliense, 1922, Santo Amaro, São Paulo - SP, 04715-004, Brasil",São Paulo,SP,04715-004
-23.60268,-46.66187,"Avenida Ibirapuera, 2120, Moema, São Paulo - SP, 04028-001, Brasil",São Paulo,SP,04028-001
-23.5923,-46.68218,"Tupinambá, Rua Ministro Jesuíno Cardoso, 454, Itaim Bibi, São Paulo - SP, 04544-050, Brasil",São Paulo,SP,04544-050
-23.5945,-46.68897,"Alameda Raja Gabaglia, 62, Itaim Bibi, São Paulo - SP, 04551-090, Brasil",São Paulo,SP,04551-090
-25.38642,-49.22178,"Rua Brasílio Bacellar Filho, 59, Tinguí, Curitiba - PR, 82620-250, Brasil",Curitiba,PR,82620-250
-26.31295,-48.85745,"Rua Corupá, 100, Anita Garibaldi, Joinville - SC, 89203-620, Brasil",Joinville,SC,89203-620
-26.28767,-48.84139,"Rua Itaiópolis, 730, Saguaçu, Joinville - SC, 89221-155, Brasil",Joinville,SC,89221-155
-25.43538,-49.26882,"Rua Lourenço Pinto, 190, Centro, Curitiba - PR, 80010-160, Brasil",Curitiba,PR,80010-160
-26.2758,-48.85325,"Rua Marcílio Dias, 333, Santo Antônio, Joinville - SC, 89218-005, Brasil",Joinville,SC,89218-005
-26.2744,-48.84355,"Rua Ismael Carlos Correia, 93, Saguaçu, Joinville - SC, 89221-520, Brasil",Joinville,SC,89221-520
-25.43558,-49.27781,"Rua Visconde do Rio Branco, 1630, Centro, Curitiba - PR, 80420-210, Brasil",Curitiba,PR,80420-210
-28.64095,-53.60602,"Rua General Andrade Neves, 435, Centro, Cruz Alta - RS, 98005-239, Brasil",Cruz Alta,RS,98005-239
-28.62995,-53.09084,"Rua General Osório, 1032, Ibirubá - RS, 98200-000, Brasil",Ibirubá,RS,98200-000
-28.82677,-52.51179,"Avenida Marechal Floriano Peixoto, 1256, Soledade - RS, 99300-000, Brasil",Soledade,RS,99300-000
-29.69263,-53.80763,"Projettos Fabrica de Pastas e Bolsas, Rua Marechal Floriano Peixoto, 467, Centro, Santa Maria - RS, 97015-372, Brasil",Santa Maria,RS,97015-372
-29.69161,-53.80632,"Dr. Diego Chemello, Centro, Santa Maria - RS, Brasil",Santa Maria,RS,
-29.71846,-52.42595,"Rua Marechal Deodoro, 582, Centro, Santa Cruz do Sul - RS, 96810-102, Brasil",Santa Cruz do Sul,RS,96810-102
-30.03352,-51.17811,"Avenida Carlos Gomes, 1408, Três Figueiras, Porto Alegre - RS, 90480-001, Brasil",Porto Alegre,RS,90480-001
