name,storechain,place_id,formatted_address,city,admin_area,uf,country,cep,lat,lng,categories,types,rating,source,metadata,POI,Estado,Latitude,Longitude,Radius Distance
,,,"Avenida Dom Helder Câmara, 5269, Cachambi, Rio de Janeiro - RJ, 20771-004, Brasil",Rio de Janeiro,,RJ,,20771-004,-22.88767,-43.28232,,,,,,Joalherias,Demais Praças,-22.887542,-43.2823465,0.3
,,,"Droga Raia, Avenida Afrânio de Melo Franco, 290, Leblon, Rio de Janeiro - RJ, 22430-190, Brasil",Rio de Janeiro,,RJ,,22430-190,-22.98244,-43.21693,,,,,,Joalherias,Demais Praças,-22.9821908,-43.2169457,0.3
,,,"Ilha Brasil, Rua Pereira Barreto, 21, Gonzaga, Santos - SP, 11065-110, Brasil",Santos,,SP,,11065-110,-23.96655,-46.33499,,,,,,Joalherias,SP,-23.9666135,-46.3349557,0.3
,,,"Banco 24 Horas, Vila Clóris, Belo Horizonte - MG, 31610-070, Brasil",Belo Horizonte,,MG,,31610-070,-19.82103,-43.9472,,,,,,Joalherias,Demais Praças,-19.8209978,-43.9471884,0.3
,,,"Soldado Mário Kozel Filho, Estrada do Engenho d'Água, Anil, Rio de Janeiro - RJ, 22765-240, Brasil",Rio de Janeiro,,RJ,,22765-240,-22.95564,-43.3399,,,,,,Joalherias,Demais Praças,-22.955587,-43.339941,0.3
,,,"Unhas Cariocas, Rua Gonçalves Crespo, Tatuapé, São Paulo - SP, 03066-030, Brasil",São Paulo,,SP,,03066-030,-23.53844,-46.57631,,,,,,Joalherias,SP,-23.538518,-46.576276,0.3
,,,"Shin Ca 4, Setor de Hab. Individuais Norte, Lago Norte - DF, 71503-504, Brasil",Lago Norte,,DF,,71503-504,-15.71945,-47.88519,,,,,,Joalherias,Demais Praças,-15.719407,-47.8851768,0.3
,,,"UP 2 You, Rua dos Tucunarés, 500, Marília - SP, 17507-393, Brasil",Marília,,SP,,17507-393,-22.18625,-49.96688,,,,,,Joalherias,SP,-22.1861935,-49.9668836,0.3
,,,"Rua Gerôncio Thives, 862, Campinas, São José - SC, 88117-290, Brasil",São José,,SC,,88117-290,-27.58346,-48.614,,,,,,Joalherias,Demais Praças,-27.583547,-48.614367,0.3
,,,"Artfinalvip, Avenida Sete de Setembro, 2768, Centro, Curitiba - PR, 80230-085, Brasil",Curitiba,,PR,,80230-085,-25.43701,-49.26566,,,,,,Joalherias,Demais Praças,-25.437169,-49.2655594,0.3
,,,"Tyrol, Sítio do Campo, Praia Grande - SP, 11726-000, Brasil",Praia Grande,,SP,,11726-000,-23.99755,-46.40641,,,,,,Joalherias,SP,-23.996799,-46.405869,0.3
,,,"Rua Capitão Pacheco e Chaves, Móoca, São Paulo - SP, 03126-001, Brasil",São Paulo,,SP,,03126-001,-23.58174,-46.59289,,,,,,Joalherias,SP,-23.581524,-46.592853,0.3
,,,"Cantina Seraggio, Vila Santa Maria, Passo Fundo - RS, 83649-600, Brasil",Passo Fundo,,RS,,83649-600,-28.27093,-52.38492,,,,,,Joalherias,Demais Praças,-28.2710164,-52.3851975,0.3
,,,"Nova Iguaçu Food, Luz, Nova Iguaçu - RJ, Brasil",Nova Iguaçu,,RJ,,,-22.76191,-43.46533,,,,,,Joalherias,Demais Praças,-22.761764,-43.465273,0.3
,,,"Rua Ermelino de Leão, 1243, Olarias, Ponta Grossa - PR, 84035-000, Brasil",Ponta Grossa,,PR,,84035-000,-25.098,-50.15471,,,,,,Joalherias,Demais Praças,-25.0980329,-50.1546847,0.3
,,,"Siberian, Sanvitto, Caxias do Sul - RS, 95112-360, Brasil",Caxias do Sul,,RS,,95112-360,-29.17686,-51.21923,,,,,,Joalherias,Demais Praças,-29.176931,-51.219207,0.3
,,,"Brs 1 - Praia de Botafogo Próximo ao 308, Praia de Botafogo, Botafogo, Rio de Janeiro - RJ, 22250-040, Brasil",Rio de Janeiro,,RJ,,22250-040,-22.94482,-43.1823,,,,,,Joalherias,Demais Praças,-22.9448222,-43.1823074,0.3
,,,"Rua Bela Cintra, 2149, Jardim Paulista, São Paulo - SP, 01415-009, Brasil",São Paulo,,SP,,01415-009,-23.56327,-46.66896,,,,,,Joalherias,SP,-23.5632611,-46.6689624,0.3
,,,"Rua Cônego Thomaz Fontes, 284, Centro, Itajaí - SC, 88301-100, Brasil",Itajaí,,SC,,88301-100,-26.9044,-48.66032,,,,,,Joalherias,Demais Praças,-26.904382,-48.660244,0.3
,,,"Rua Domingos Agostim, 89, Tatuapé, São Paulo - SP, 03306-010, Brasil",São Paulo,,SP,,03306-010,-23.54227,-46.57615,,,,,,Joalherias,SP,-23.5422376,-46.576148,0.3
,,,"Torriton Men, Avenida do Batel, 1868, Batel, Curitiba - PR, 80420-090, Brasil",Curitiba,,PR,,80420-090,-25.44327,-49.2909,,,,,,Joalherias,Demais Praças,-25.4432681,-49.2909449,0.3
,,,"Avenida Praia de Belas, Praia de Belas, Porto Alegre - RS, 90110-000, Brasil",Porto Alegre,,RS,,90110-000,-30.05017,-51.22817,,,,,,Joalherias,Demais Praças,-30.050185,-51.228082,0.3
,,,"Montana Grill, Rua Domingos de Morais, Vila Mariana, São Paulo - SP, 04036-100, Brasil",São Paulo,,SP,,04036-100,-23.59935,-46.63695,,,,,,Joalherias,SP,-23.5994793,-46.63675,0.3
,,,"Avenida C Quadra 32, 22, Santo Antonio, Goiânia - GO, 74853-055, Brasil",Goiânia,,GO,,74853-055,-16.72706,-49.24952,,,,,,Joalherias,Demais Praças,-16.727174,-49.249462,0.3
,,,"Santa Lolla, Avenida Kennedy, 700, Centro, São Bernardo do Campo - SP, 09726-252, Brasil",São Bernardo do Campo,,SP,,09726-252,-23.68375,-46.55778,,,,,,Joalherias,SP,-23.683705,-46.557798,0.3
,,,"VIVARA, Rua Izabel a Redentora, 1434, Centro, São José dos Pinhais - PR, 83005-150, Brasil",São José dos Pinhais,,PR,,83005-150,-25.53777,-49.20453,,,,,,Joalherias,Demais Praças,-25.5377312,-49.2045028,0.3
,,,"Rua Pedro Lessa, Santa Mônica, Florianópolis - SC, 88035-020, Brasil",Florianópolis,,SC,,88035-020,-27.59119,-48.51392,,,,,,Joalherias,Demais Praças,-27.591216,-48.513972,0.3
,,,"Estrada da Represa, Campo Grande, Rio de Janeiro - RJ, Brasil",Rio de Janeiro,,RJ,,,-22.93538,-43.51874,,,,,,Joalherias,Demais Praças,-22.935024,-43.518246,0.3
,,,"Lojas Pernambucanas, Avenida dos Autonomistas, 1400, Industrial Autonomistas, Osasco - SP, Brasil",Osasco,,SP,,,-23.5412,-46.76638,,,,,,Joalherias,SP,-23.54116,-46.766435,0.3
,,,"RSC-453, Sanvitto, Caxias do Sul - RS, 95112-360, Brasil",Caxias do Sul,,RS,,95112-360,-29.17571,-51.21599,,,,,,Joalherias,Demais Praças,-29.1757307,-51.2159946,0.3
,,,"Avenida Maracanã, 972, Tijuca, Rio de Janeiro - RJ, 20511-000, Brasil",Rio de Janeiro,,RJ,,20511-000,-22.93863,-43.24819,,,,,,Joalherias,Demais Praças,-22.9387565,-43.2481818,0.3
,,,"Avenida Deputado Benedito Matarazzo, 11641, Vila Tatetuba, São José dos Campos - SP, 12220-610, Brasil",São José dos Campos,,SP,,12220-610,-23.18525,-45.85291,,,,,,Joalherias,SP,-23.1853305,-45.8528748,0.3
,,,"havaianas, Avenida Rio Negro, 1100, Franca - SP, 14406-010, Brasil",Franca,,SP,,14406-010,-20.54775,-47.41675,,,,,,Joalherias,SP,-20.5477468,-47.4167514,0.3
,,,"Fascar, Subsetor Sul-5, Ribeirão Preto - SP, Brasil",Ribeirão Preto,,SP,,,-21.21041,-47.81387,,,,,,Joalherias,SP,-21.210441,-47.813879,0.3
,,,"Cantina Seraggio, Vila Santa Maria, Passo Fundo - RS, 83649-600, Brasil",Passo Fundo,,RS,,83649-600,-28.27093,-52.38492,,,,,,Joalherias,Demais Praças,-28.2710164,-52.3851975,0.3
,,,"Rua Um, Qd 27, Valparaíso de Goiás - GO, 72870-401, Brasil",Valparaíso de Goiás,,GO,,72870-401,-16.04995,-47.98462,,,,,,Joalherias,Demais Praças,-16.04989449,-47.98466373,0.3
,,,"Rodovia Presidente Castelo Branco, São Roque - SP, 18132-851, Brasil",São Roque,,SP,,18132-851,-23.42224,-47.16117,,,,,,Joalherias,SP,-23.422109,-47.161163,0.3
,,,"Alameda Joaquim Eugênio de Lima, 547, Jardim Paulista, São Paulo - SP, 01403-001, Brasil",São Paulo,,SP,,01403-001,-23.56629,-46.65095,,,,,,Joalherias,SP,-23.566335,-46.65094,0.3
,,,"Ponto De Carregamento Para Veículos Elétricos, Rua Comendador Araújo, 731, Batel, Curitiba - PR, Brasil",Curitiba,,PR,,,-25.43908,-49.2813,,,,,,Joalherias,Demais Praças,-25.4391877,-49.2811104,0.3
,,,"Avenida Del Rey, Caiçaras, Belo Horizonte - MG, 30775-240, Brasil",Belo Horizonte,,MG,,30775-240,-19.88858,-43.96882,,,,,,Joalherias,Demais Praças,-19.888779,-43.968703,0.3
,,,"Spirito Santo, Vila Ipiranga, Porto Alegre - RS, 91340-001, Brasil",Porto Alegre,,RS,,91340-001,-30.02542,-51.1627,,,,,,Joalherias,Demais Praças,-30.0254719,-51.1625127,0.3
,,,"ATM, Rua Vergueiro Steidel, Aparecida, Santos - SP, 11040-271, Brasil",Santos,,SP,,11040-271,-23.97718,-46.30945,,,,,,Joalherias,SP,-23.9773162,-46.3095607,0.3
,,,"Rua Verbo Divino, 1166, Santo Amaro, São Paulo - SP, 04719-002, Brasil",São Paulo,,SP,,04719-002,-23.63241,-46.70684,,,,,,Joalherias,SP,-23.632551,-46.706956,0.3
,,,"Avenida Presidente Kennedy, Subsetor Leste-6, Ribeirão Preto - SP, 14096-350, Brasil",Ribeirão Preto,,SP,,14096-350,-21.20577,-47.76912,,,,,,Joalherias,SP,-21.205779,-47.76904,0.3
,,,"Estúdio da Sobrancelha, Rua Doutor Veiga Filho, 133, Santa Cecília, São Paulo - SP, 01229-001, Brasil",São Paulo,,SP,,01229-001,-23.54208,-46.65725,,,,,,Joalherias,SP,-23.5420344,-46.6573897,0.3
,,,"Rua Sebastião Fabiano Dias, Belvedere, Belo Horizonte - MG, 30320-690, Brasil",Belo Horizonte,,MG,,30320-690,-19.97572,-43.94474,,,,,,Joalherias,Demais Praças,-19.975722,-43.944744,0.3
,,,"EPIA, Setores Complementares-Asa Sul, Brasília - DF, Brasil",Brasília,,DF,,,-15.83329,-47.95167,,,,,,Joalherias,Demais Praças,-15.8332936,-47.9516438,0.3
,,,"Quadra SCIA Q 15 CJ 2, SCIA - DF, 71250-020, Brasil",SCIA,,DF,,71250-020,-15.79026,-47.97654,,,,,,Joalherias,Demais Praças,-15.79025,-47.9765549,0.3
,,,"BR-287, 2885, Urlândia, Santa Maria - RS, 97070-800, Brasil",Santa Maria,,RS,,97070-800,-29.7074,-53.82967,,,,,,Joalherias,Demais Praças,-29.706767,-53.82918,0.3
,,,"Rua Jorge Marcolino de Rezende, Pacaembú, Londrina - PR, 86079-230, Brasil",Londrina,,PR,,86079-230,-23.2833,-51.1536,,,,,,Joalherias,Demais Praças,-23.283299,-51.153592,0.3
,,,"Rodovia Governador Mário Covas, Tijucas - SC, 88200-000, Brasil",Tijucas,,SC,,88200-000,-27.21656,-48.62431,,,,,,Joalherias,Demais Praças,-27.216557,-48.624321,0.3
,,,"Rua Zerillo Pereira Lopes, 83, Parque Alto Taquaral, Campinas - SP, 13087-757, Brasil",Campinas,,SP,,13087-757,-22.85964,-47.05418,,,,,,Joalherias,SP,-22.859574,-47.054071,0.3
,,,"Rua Antônio Sequeira de Almeida, 845, Vila Dalva, Caraguatatuba - SP, 11667-140, Brasil",Caraguatatuba,,SP,,11667-140,-23.68387,-45.43925,,,,,,Joalherias,SP,-23.6837316,-45.4393228,0.3
,,,"Estrada de São Bento, 3304, Pium, Itaquaquecetuba - SP, 08598-100, Brasil",Itaquaquecetuba,,SP,,08598-100,-23.45991,-46.30695,,,,,,Joalherias,SP,-23.459863,-46.307036,0.3
,,,"SUBWAY, Usiminas, Ipatinga - MG, 35160-290, Brasil",Ipatinga,,MG,,35160-290,-19.49726,-42.56578,,,,,,Joalherias,Demais Praças,-19.4972115,-42.5659355,0.3
,,,"Rua Tenente Antonio João, Zona Industrial Norte, Joinville - SC, 89219-720, Brasil",Joinville,,SC,,89219-720,-26.25173,-48.85252,,,,,,Joalherias,Demais Praças,-26.251735,-48.852608,0.3
,,,"R. Palestra Itália, 2077 Garage, Rua Palestra Itália, 2077, Perdizes, São Paulo - SP, 05005-001, Brasil",São Paulo,,SP,,05005-001,-23.5264,-46.68112,,,,,,Joalherias,SP,-23.526347,-46.6811136,0.3
,,,"Preçolandia Comercial, Avenida São João, 2200, Jardim Colinas, São José dos Campos - SP, Brasil",São José dos Campos,,SP,,,-23.20484,-45.90806,,,,,,Joalherias,SP,-23.2049903,-45.908366,0.3
,,,"Drogasil, Avenida Rebouças, 3970, Pinheiros, São Paulo - SP, 05401-450, Brasil",São Paulo,,SP,,05401-450,-23.57315,-46.69562,,,,,,Joalherias,SP,-23.5732013,-46.6956073,0.3
,,,"Tyrol, Sítio do Campo, Praia Grande - SP, 11726-000, Brasil",Praia Grande,,SP,,11726-000,-23.99755,-46.40641,,,,,,Joalherias,SP,-23.996799,-46.405869,0.3
,,,"Constance, Avenida Iguatemi, Vila Brandina, Campinas - SP, 13092-500, Brasil",Campinas,,SP,,13092-500,-22.89261,-47.02684,,,,,,Joalherias,SP,-22.8925109,-47.0270062,0.3
,,,"Pólo Uk, Santa Luíza, Varginha - MG, Brasil",Varginha,,MG,,,-21.57144,-45.44915,,,,,,Joalherias,Demais Praças,-21.5711348,-45.4487893,0.3
,,,"Shopping Nova América, Avenida Pastor Martin Luther King Júnior, 126, Del Castilho, Rio de Janeiro - RJ, 20765-000, Brasil",Rio de Janeiro,,RJ,,20765-000,-22.87956,-43.27019,,,,,,Joalherias,Demais Praças,-22.879481,-43.270203,0.3
,,,"Botequim Guanabara, Monte Verde, Florianópolis - SC, Brasil",Florianópolis,,SC,,,-27.55353,-48.49909,,,,,,Joalherias,Demais Praças,-27.553466,-48.4991811,0.3
,,,"Avenida do Batel, 1868, Batel, Curitiba - PR, 80420-090, Brasil",Curitiba,,PR,,80420-090,-25.44358,-49.29052,,,,,,Joalherias,Demais Praças,-25.443489,-49.290557,0.3
,,,"Oy Frei Caneca, Rua Frei Caneca, 641, Bela Vista, São Paulo - SP, 01307-001, Brasil",São Paulo,,SP,,01307-001,-23.55388,-46.65319,,,,,,Joalherias,SP,-23.553663,-46.653323,0.3
,,,"Óticas DINIZ, Avenida Vereador Narciso Yague Guimarães, 1001, Mogi das Cruzes - SP, 08780-440, Brasil",Mogi das Cruzes,,SP,,08780-440,-23.51584,-46.17907,,,,,,Joalherias,SP,-23.516468,-46.17898,0.3
,,,"5 à Sec, Industrial Autonomistas, Osasco - SP, Brasil",Osasco,,SP,,,-23.53813,-46.77153,,,,,,Joalherias,SP,-23.5382579,-46.7708328,0.3
,,,"Ammalis, Av. Pres. Juscelino K. de Oliveira, 2842, São José do Rio Preto - SP, 15091-450, Brasil",São José do Rio Preto,,SP,,15091-450,-20.86683,-49.41488,,,,,,Joalherias,SP,-20.8668468,-49.41477959,0.3
,,,"Avenida das Américas, 2800, Guaratiba, Rio de Janeiro - RJ, 22631-003, Brasil",Rio de Janeiro,,RJ,,22631-003,-23.01016,-43.54222,,,,,,Joalherias,Demais Praças,-23.0100058,-43.541895,0.3
,,,"Cia Food, Jardim Madalena, Campinas - SP, 13091-605, Brasil",Campinas,,SP,,13091-605,-22.86694,-47.0217,,,,,,Joalherias,SP,-22.867012,-47.021684,0.3
,,,"Rua Jean Anastace Rovelli, 123, Polvilho, Cajamar - SP, 07750-000, Brasil",Cajamar,,SP,,07750-000,-23.40769,-46.85602,,,,,,Joalherias,SP,-23.407765,-46.856072,0.3
,,,"Rodovia Hélio Smidt, Várzea do Palácio, Guarulhos - SP, 07190-100, Brasil",Guarulhos,,SP,,07190-100,-23.46899,-46.49134,,,,,,Joalherias,SP,-23.46907,-46.49085934,0.3
,,,"Toasted Potato, Avenida Andrômeda, 227, Jardim Satélite, São José dos Campos - SP, 12231-675, Brasil",São José dos Campos,,SP,,12231-675,-23.21658,-45.89293,,,,,,Joalherias,SP,-23.216415,-45.892972,0.3
,,,"Cinemas São Luiz, Avenida Maria Campos, Industrial Autonomistas, Osasco - SP, Brasil",Osasco,,SP,,,-23.53808,-46.77185,,,,,,Joalherias,SP,-23.538202,-46.771948,0.3
,,,"Avenida Aricanduva, 4032, Aricanduva, São Paulo - SP, 03951-220, Brasil",São Paulo,,SP,,03951-220,-23.55607,-46.51696,,,,,,Joalherias,SP,-23.5560558,-46.5169046,0.3
,,,"Rua Gerôncio Thives, 862, Campinas, São José - SC, 88117-290, Brasil",São José,,SC,,88117-290,-27.58346,-48.614,,,,,,Joalherias,Demais Praças,-27.583547,-48.614367,0.3
,,,"Avenida Moaci, Moema, São Paulo - SP, 04083-000, Brasil",São Paulo,,SP,,04083-000,-23.60898,-46.66696,,,,,,Joalherias,SP,-23.609039,-46.667016,0.3
,,,"ERS-734, Rio Grande - RS, 96216-400, Brasil",Rio Grande,,RS,,96216-400,-32.11729,-52.17569,,,,,,Joalherias,Demais Praças,-32.1172747,-52.1757186,0.3
,,,"PR-317, Zona 47, Maringá - PR, 87070-020, Brasil",Maringá,,PR,,87070-020,-23.45894,-51.99072,,,,,,Joalherias,Demais Praças,-23.458932,-51.990742,0.3
,,,"Avenida Maracanã, 972, Tijuca, Rio de Janeiro - RJ, 20511-000, Brasil",Rio de Janeiro,,RJ,,20511-000,-22.93863,-43.24819,,,,,,Joalherias,Demais Praças,-22.9387565,-43.2481818,0.3
,,,"Morumbi Town Shopping, Avenida Giovanni Gronchi, 5930, Vila Andrade, São Paulo - SP, 05734-150, Brasil",São Paulo,,SP,,05734-150,-23.63146,-46.73732,,,,,,Joalherias,SP,-23.631631,-46.736802,0.3
,,,"Rodovia Akzo Nobei, Itupeva - SP, 13295-000, Brasil",Itupeva,,SP,,13295-000,-23.10228,-47.012,,,,,,Joalherias,SP,-23.102282,-47.012001,0.3
,,,"Cacau Noir, Cerâmica, São Caetano do Sul - SP, Brasil",São Caetano do Sul,,SP,,,-23.62648,-46.57993,,,,,,Joalherias,SP,-23.626499,-46.579907,0.3
,,,"BR-101, Distrito Industrial, São José - SC, 88104-810, Brasil",São José,,SC,,88104-810,-27.61969,-48.64871,,,,,,Joalherias,Demais Praças,-27.6197017,-48.6487049,0.3
,,,"Rua Marechal Deodoro, 165, Petrópolis - RJ, 25620-150, Brasil",Petrópolis,,RJ,,25620-150,-22.51248,-43.17755,,,,,,Joalherias,Demais Praças,-22.5124161,-43.1774215,0.3
,,,"Banca Cultural 108 Sul, SQS 108, Asa Sul, Brasília - DF, 70347-040, Brasil",Brasília,,DF,,70347-040,-15.81598,-47.9044,,,,,,Joalherias,Demais Praças,-15.8159611,-47.9043809,0.3
,,,"Rua João Brito Oliveira, 233, Petrópolis, Betim - MG, 32655-060, Brasil",Betim,,MG,,32655-060,-19.96966,-44.18097,,,,,,Joalherias,Demais Praças,-19.969757,-44.180914,0.3
,,,"Gula Gula, Avenida Lauro Sodré, 445, Botafogo, Rio de Janeiro - RJ, 22290-160, Brasil",Rio de Janeiro,,RJ,,22290-160,-22.95692,-43.17668,,,,,,Joalherias,Demais Praças,-22.9568637,-43.1766512,0.3
,,,"UZ Games, Avenida Kennedy, 700, Centro, São Bernardo do Campo - SP, 09726-252, Brasil",São Bernardo do Campo,,SP,,09726-252,-23.68371,-46.55763,,,,,,Joalherias,SP,-23.683711,-46.5576643,0.3
,,,"Cacau Show, Rua Francisco Franco de Godoy Bueno, 801, Mogi Guaçu - SP, 13845-180, Brasil",Mogi Guaçu,,SP,,13845-180,-22.36745,-46.95242,,,,,,Joalherias,SP,-22.367538,-46.952403,0.3
,,,"Avenida Deputado Jamel Cecílio, Jardim Goiás, Goiânia - GO, 74810-100, Brasil",Goiânia,,GO,,74810-100,-16.70689,-49.23759,,,,,,Joalherias,Demais Praças,-16.706871,-49.237572,0.3
,,,"Rua Prefeito Antônio Curvelo Benjamim, Visconde de Araújo, Macaé - RJ, 27971-210, Brasil",Macaé,,RJ,,27971-210,-22.38365,-41.78275,,,,,,Joalherias,Demais Praças,-22.3836705,-41.7827461,0.3
,,,"Avenida das Américas, 2800, Guaratiba, Rio de Janeiro - RJ, 22631-003, Brasil",Rio de Janeiro,,RJ,,22631-003,-23.01016,-43.54222,,,,,,Joalherias,Demais Praças,-23.0100058,-43.541895,0.3
,,,"Wallimp, Rua Visconde do Rio Branco, 43, Centro, Niterói - RJ, 24020-007, Brasil",Niterói,,RJ,,24020-007,-22.89693,-43.12387,,,,,,Joalherias,Demais Praças,-22.8968957,-43.1238144,0.3
,,,"Avenida Santa Beatriz da Silva, 2070, Uberaba - MG, 38050-086, Brasil",Uberaba,,MG,,38050-086,-19.77023,-47.95677,,,,,,Joalherias,Demais Praças,-19.770274,-47.956778,0.3
,,,"Rua Imperatriz Leopoldina, 271, Jardim Guanabara, Araçatuba - SP, 16026-220, Brasil",Araçatuba,,SP,,16026-220,-21.2193,-50.46568,,,,,,Joalherias,SP,-21.2192212,-50.4657096,0.3
,,,"Mezzanela Massas, Rua Olavo Barreto Viana, Moinhos de Vento, Porto Alegre - RS, 90570-070, Brasil",Porto Alegre,,RS,,90570-070,-30.02391,-51.2017,,,,,,Joalherias,Demais Praças,-30.023787,-51.201483,0.3
,,,"Avenida Olegário Maciel, 1600, Santo Agostinho, Belo Horizonte - MG, 30140-085, Brasil",Belo Horizonte,,MG,,30140-085,-19.92784,-43.94683,,,,,,Joalherias,Demais Praças,-19.9279142,-43.9469106,0.3
,,,"Avenida Donato Quintino, 125, Canelas II, Montes Claros - MG, 39400-546, Brasil",Montes Claros,,MG,,39400-546,-16.73996,-43.87044,,,,,,Joalherias,Demais Praças,-16.74023867,-43.870405,0.3
,,,"BR-470, Fortaleza, Blumenau - SC, Brasil",Blumenau,,SC,,,-26.85918,-49.05858,,,,,,Joalherias,Demais Praças,-26.85923,-49.058581,0.3
,,,"PANDORA, Alameda Terracota, 545, Cerâmica, São Caetano do Sul - SP, Brasil",São Caetano do Sul,,SP,,,-23.6265,-46.57971,,,,,,Joalherias,SP,-23.6264998,-46.5797185,0.3
,,,"Rua Padre Anchieta, Centro, São Vicente - SP, 11310-040, Brasil",São Vicente,,SP,,11310-040,-23.96741,-46.38406,,,,,,Joalherias,SP,-23.9676138,-46.3839379,0.3
,,,"Avenida Presidente Kennedy, 411, Centro, São Gonçalo - RJ, 24445-000, Brasil",São Gonçalo,,RJ,,24445-000,-22.82225,-43.04614,,,,,,Joalherias,Demais Praças,-22.822316,-43.046114,0.3
,,,"Cvc, Avenida Nove de Julho, 3333, Vianelo, Jundiaí - SP, 13207-645, Brasil",Jundiaí,,SP,,13207-645,-23.19948,-46.89021,,,,,,Joalherias,SP,-23.1994233,-46.8903795,0.3
,,,"Avenida Brasil, 589, Bairro de Lourdes, Anápolis - GO, 75095-795, Brasil",Anápolis,,GO,,75095-795,-16.33421,-48.91693,,,,,,Joalherias,Demais Praças,-16.3342088,-48.9170638,0.3
,,,"Rodovia Hélio Smidt, Várzea do Palácio, Guarulhos - SP, 07190-100, Brasil",Guarulhos,,SP,,07190-100,-23.46899,-46.49134,,,,,,Joalherias,SP,-23.46907,-46.49085934,0.3
,,,"Barreds's, Rodovia Dom Gabriel Paulino Bueno Couto, 422, São Luiz, Itu - SP, 13304-350, Brasil",Itu,,SP,,13304-350,-23.26492,-47.28162,,,,,,Joalherias,SP,-23.2648758,-47.2817147,0.3
,,,"Avenida Aricanduva, 4032, Aricanduva, São Paulo - SP, 03951-220, Brasil",São Paulo,,SP,,03951-220,-23.55607,-46.51696,,,,,,Joalherias,SP,-23.5560558,-46.5169046,0.3
,,,"Avenida Farroupilha, Marechal Rondon, Canoas - RS, Brasil",Canoas,,RS,,,-29.91494,-51.16569,,,,,,Joalherias,Demais Praças,-29.914949,-51.165644,0.3
,,,"Inicial Games, Rua Carlos Gomes, Centro, Limeira - SP, 13480-013, Brasil",Limeira,,SP,,13480-013,-22.57067,-47.40805,,,,,,Joalherias,SP,-22.5704017,-47.4081761,0.3
,,,"Banca Cultural 108 Sul, SQS 108, Asa Sul, Brasília - DF, 70347-040, Brasil",Brasília,,DF,,70347-040,-15.81598,-47.9044,,,,,,Joalherias,Demais Praças,-15.8159611,-47.9043809,0.3
,,,"Avenida das Nações Unidas, Itaim Bibi, São Paulo - SP, 04795-100, Brasil",São Paulo,,SP,,04795-100,-23.59028,-46.69122,,,,,,Joalherias,SP,-23.590285,-46.69121,0.3
,,,"Méliuz, Rua Pacífico Mascarenhas, Santa Efigênia, Belo Horizonte - MG, 30260-010, Brasil",Belo Horizonte,,MG,,30260-010,-19.92047,-43.92117,,,,,,Joalherias,Demais Praças,-19.920396,-43.92114,0.3
,,,"Avenida Piracema, Tamboré, Barueri - SP, 06460-030, Brasil",Barueri,,SP,,06460-030,-23.50427,-46.83267,,,,,,Joalherias,SP,-23.504267,-46.832675,0.3
,,,"Avenida João Wallig, 1795, Passo da Areia, Porto Alegre - RS, 91340-001, Brasil",Porto Alegre,,RS,,91340-001,-30.02497,-51.16343,,,,,,Joalherias,Demais Praças,-30.024879,-51.163188,0.3
,,,"Estúdio da Sobrancelha, Rua Olimpíadas, Itaim Bibi, São Paulo - SP, 04547-004, Brasil",São Paulo,,SP,,04547-004,-23.59579,-46.68689,,,,,,Joalherias,SP,-23.595868,-46.686955,0.3
,,,"Avenida Vicente de Carvalho, 821, Vicente de Carvalho, Rio de Janeiro - RJ, 21220-270, Brasil",Rio de Janeiro,,RJ,,21220-270,-22.85122,-43.31111,,,,,,Joalherias,Demais Praças,-22.8513296,-43.3110368,0.3
,,,"Alameda 1, Ribeirão Preto - SP, Brasil",Ribeirão Preto,,SP,,,-21.22529,-47.83704,,,,,,Joalherias,SP,-21.225334,-47.837001,0.3
,,,"Rua Henrique Terra, 504, Jardim Excelsior, Cabo Frio - RJ, 28911-320, Brasil",Cabo Frio,,RJ,,28911-320,-22.8756,-42.03803,,,,,,Joalherias,Demais Praças,-22.875408,-42.03801,0.3
,,,"Avenida das Nações Unidas, 22360, Socorro, São Paulo - SP, 04795-000, Brasil",São Paulo,,SP,,04795-000,-23.68415,-46.69232,,,,,,Joalherias,SP,-23.684125,-46.692289,0.3
,,,"5àSec, Avenida Raimundo Pereira de Magalhães, 1720, Pirituba, São Paulo - SP, 05145-000, Brasil",São Paulo,,SP,,05145-000,-23.5066,-46.71786,,,,,,Joalherias,SP,-23.5065767,-46.7179334,0.3
,,,"World Tennis, Alameda Filtros Mann, 670, Indaiatuba - SP, 13344-580, Brasil",Indaiatuba,,SP,,13344-580,-23.11744,-47.22004,,,,,,Joalherias,SP,-23.1173192,-47.2198615,0.3
,,,"Rua Só O Amor Constrói, 109, Eldorado Prol, Rio Verde - GO, 75904-433, Brasil",Rio Verde,,GO,,75904-433,-17.77094,-50.92313,,,,,,Joalherias,Demais Praças,-17.7709305,-50.9232683,0.3
,,,"Gregory, Avenida Olegário Maciel, Santo Agostinho, Belo Horizonte - MG, 30140-085, Brasil",Belo Horizonte,,MG,,30140-085,-19.92829,-43.94688,,,,,,Joalherias,Demais Praças,-19.928228,-43.946818,0.3
,,,"Avenida Jorge Elias de Lucca, Nossa Senhora da Salete, Criciúma - SC, 88813-390, Brasil",Criciúma,,SC,,88813-390,-28.68761,-49.33541,,,,,,Joalherias,Demais Praças,-28.6876619,-49.335381,0.3
