severidade;linha;nome;endereco_dsp;risco
ALTO;419;;Praca Procopio Ferreira Centro Rio de Janeiro RJ 20221030 Brazil;sem numero de porta
ALTO;420;;Praca Procopio Ferreira Centro Rio de Janeiro RJ 20221030 Brazil;sem numero de porta
ALTO;421;;Avenida Prado Junior Copacabana Rio de Janeiro RJ 22011040 Brazil;sem numero de porta
ALTO;428;;Avenida Augusto Severo Gloria Rio de Janeiro RJ 20021040 Brazil;sem numero de porta
ALTO;429;;Rua Professor Alvaro Rodrigues Botafogo Rio de Janeiro RJ 22280040 Brazil;sem numero de porta
ALTO;434;;Rua da Passagem Botafogo Rio de Janeiro RJ 22290030 Brazil;sem numero de porta
ALTO;437;;Rua Anchieta Leme Rio de Janeiro RJ 22010000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;439;;Rua General Severiano Botafogo Rio de Janeiro RJ 22290040 Brazil;sem numero de porta
ALTO;447;;Rua Visconde de Piraja Ipanema Rio de Janeiro RJ 22410000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;448;;Avenida Francisco Bhering Ipanema Rio de Janeiro RJ 22080050 Brazil;sem numero de porta
ALTO;449;;Rua Jardim Botanico Jardim Botanico Rio de Janeiro RJ 23030480 Brazil;sem numero de porta
ALTO;461;;Avenida Delfim Moreira Leblon Rio de Janeiro RJ 22441000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;462;;Avenida Delfim Moreira Leblon Rio de Janeiro RJ 22441000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;464;;Avenida Lucio Costa Barra da Tijuca Rio de Janeiro RJ 22630011 Brazil;sem numero de porta
ALTO;466;;Praia do Flamengo Flamengo Rio de Janeiro RJ 22210030 Brazil;sem numero de porta
ALTO;467;;Rua Mario Ribeiro Leblon Rio de Janeiro RJ 22441060 Brazil;sem numero de porta
ALTO;468;;Avenida do Pepe Barra da Tijuca Rio de Janeiro RJ 22620170 Brazil;sem numero de porta
ALTO;469;;Rua Mario Ribeiro Leblon Rio de Janeiro RJ 22441060 Brazil;sem numero de porta
ALTO;470;;Avenida Niemeyer Vidigal Rio de Janeiro RJ 22450220 Brazil;sem numero de porta
ALTO;474;;Avenida Lucio Costa Barra da Tijuca Rio de Janeiro RJ 22630011 Brazil;sem numero de porta
