linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
89;;;endereco (numero de coluna propria);Avenida Vieira Souto, 140, Ipanema, Rio de Janeiro - RJ, 22420-002, Brasil;Avenida Vieira Souto 130 Rio de Janeiro RJ 22420002 Brazil;Rio de Janeiro;RJ;22420002;-22.98663;-43.19801;-22.98663;-43.19801;140 Ipanema;;
90;;;endereco (numero de coluna propria);Praça Khalil Gibran Khalil, Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22410-090, Brasil;Avenida Epitacio Pessoa 732 Rio de Janeiro RJ 22410090 Brazil;Rio de Janeiro;RJ;22410090;-22.98015;-43.21459;-22.98015;-43.21459;Lagoa;;
91;;;endereco (numero de coluna propria);Avenida Oswaldo Cruz, Botafogo, Rio de Janeiro - RJ, 22250-040, Brasil;Avenida Oswaldo Cruz Botafogo Rio de Janeiro RJ 22250040 Brazil;Rio de Janeiro;RJ;22250040;-22.94174;-43.17736;-22.94174;-43.17736;;ALTO;sem numero de porta
92;;;endereco (numero de coluna propria);Avenida Epitácio Pessoa, 1482, Lagoa, Rio de Janeiro - RJ, 22410-090, Brasil;Avenida Epitacio Pessoa 1460 Rio de Janeiro RJ 22410090 Brazil;Rio de Janeiro;RJ;22410090;-22.98029;-43.20518;-22.98029;-43.20518;1482 Lagoa;;
93;;;endereco (numero de coluna propria);Avenida Epitácio Pessoa, 1010, Ipanema, Rio de Janeiro - RJ, 22410-090, Brasil;Avenida Epitacio Pessoa 1024 Rio de Janeiro RJ 22410090 Brazil;Rio de Janeiro;RJ;22410090;-22.98093;-43.20943;-22.98093;-43.20943;1010 Ipanema;;
94;;;endereco (numero de coluna propria);Rua Aristides Espínola, 64, Leblon, Rio de Janeiro - RJ, 22440-050, Brasil;Rua Aristides Espinola 1175 Rio de Janeiro RJ 22440050 Brazil;Rio de Janeiro;RJ;22440050;-22.98573;-43.22709;-22.98573;-43.22709;64 Leblon;;
95;;;endereco (numero de coluna propria);Avenida Presidente Vargas, Centro, Rio de Janeiro - RJ, 20071-004, Brasil;Avenida Presidente Vargas 1343 Rio de Janeiro RJ 20071004 Brazil;Rio de Janeiro;RJ;20071004;-22.90302;-43.18429;-22.90302;-43.18429;Centro;;
96;;;endereco (logradouro de coluna alternativa) (numero de coluna propria);Brs 5: Rio Branco, Rua Miguel Couto, Centro, Rio de Janeiro - RJ, 20070-030, Brasil;Avenida Presidente Vargas 463 Rio de Janeiro RJ 20070030 Brazil;Rio de Janeiro;RJ;20070030;-22.90143;-43.18009;-22.90143;-43.18009;;;
97;;;endereco (numero de coluna propria);Avenida Beira Mar, Glória, Rio de Janeiro - RJ, 20021-060, Brasil;Avenida Beira Mar Gloria Rio de Janeiro RJ 20021060 Brazil;Rio de Janeiro;RJ;20021060;-22.91479;-43.17486;-22.91479;-43.17486;;ALTO;sem numero de porta
98;;;endereco (numero de coluna propria);Rua Professor Álvaro Rodrigues, Botafogo, Rio de Janeiro - RJ, 22280-040, Brasil;Rua Professor Alvaro Rodrigues 1128 Rio de Janeiro RJ 22280040 Brazil;Rio de Janeiro;RJ;22280040;-22.95023;-43.18123;-22.95023;-43.18123;Botafogo;;
99;;;endereco (numero de coluna propria);Rua Visconde de Pirajá, 462, Ipanema, Rio de Janeiro - RJ, 22410-002, Brasil;Rua Visconde de Piraja 452 Rio de Janeiro RJ 22410002 Brazil;Rio de Janeiro;RJ;22410002;-22.98391;-43.20871;-22.98391;-43.20871;462 Ipanema;;
100;;;endereco (numero de coluna propria);Rua Santana, 11, Centro, Rio de Janeiro - RJ, 21831-453, Brasil;Rua Santana 66 Rio de Janeiro RJ 21831453 Brazil;Rio de Janeiro;RJ;21831453;-22.90769;-43.19413;-22.90769;-43.19413;11 Centro;;
101;;;endereco (numero de coluna propria);Avenida das Nações Unidas, Botafogo, Rio de Janeiro - RJ, 22250-150, Brasil;Avenida das Nacoes Unidas Botafogo Rio de Janeiro RJ 22250150 Brazil;Rio de Janeiro;RJ;22250150;-22.95006;-43.18025;-22.95006;-43.18025;;ALTO;sem numero de porta
102;;;endereco;Rua São Francisco Xavier, 537, Maracanã, Rio de Janeiro - RJ, 20550-011, Brasil;Rua Sao Francisco Xavier 537 Rio de Janeiro RJ 20550011 Brazil;Rio de Janeiro;RJ;20550011;-22.91283;-43.2361;-22.91283;-43.2361;Maracanã;;
103;;;endereco (numero de coluna propria);Avenida Presidente Vargas, Centro, Rio de Janeiro - RJ, 20071-002, Brasil;Avenida Presidente Vargas Centro Rio de Janeiro RJ 20071002 Brazil;Rio de Janeiro;RJ;20071002;-22.90315;-43.18519;-22.90315;-43.18519;;ALTO;sem numero de porta
104;;;endereco;Rua Visconde de Pirajá, 207, Ipanema, Rio de Janeiro - RJ, 22410-001, Brasil;Rua Visconde de Piraja 207 Rio de Janeiro RJ 22410001 Brazil;Rio de Janeiro;RJ;22410001;-22.98458;-43.20164;-22.98458;-43.20164;Ipanema;;
105;;;endereco (numero de coluna propria);Rua Aníbal de Mendonça, 124, Ipanema, Rio de Janeiro - RJ, 22410-050, Brasil;Rua Anibal de Mendonca 124 Rio de Janeiro RJ 22410050 Brazil;Rio de Janeiro;RJ;22410050;-22.98315;-43.21112;-22.98315;-43.21112;Ipanema;;
106;;;endereco (numero de coluna propria);Rua Visconde de Pirajá, 550, Ipanema, Rio de Janeiro - RJ, 22410-002, Brasil;Rua Visconde de Piraja 206 Rio de Janeiro RJ 22410002 Brazil;Rio de Janeiro;RJ;22410002;-22.98367;-43.21163;-22.98367;-43.21163;550 Ipanema;;
107;;;endereco (numero de coluna propria);Avenida Nossa Senhora de Copacabana, 1072, Copacabana, Rio de Janeiro - RJ, 22060-001, Brasil;Avenida Nossa Senhora de Copacabana 1063 Rio de Janeiro RJ 22060001 Brazil;Rio de Janeiro;RJ;22060001;-22.97866;-43.19089;-22.97866;-43.19089;1072 Copacabana;;
108;;;endereco;Avenida Nossa Senhora de Copacabana, 1138, Copacabana, Rio de Janeiro - RJ, 22060-002, Brasil;Avenida Nossa Senhora de Copacabana 1138 Rio de Janeiro RJ 22060002 Brazil;Rio de Janeiro;RJ;22060002;-22.98005;-43.19123;-22.98005;-43.19123;Copacabana;;
109;;;endereco (numero de coluna propria);Avenida Nossa Senhora de Copacabana, 1219, Copacabana, Rio de Janeiro - RJ, 22070-011, Brasil;Avenida Nossa Senhora de Copacabana 1213 Rio de Janeiro RJ 22070011 Brazil;Rio de Janeiro;RJ;22070011;-22.98213;-43.19092;-22.98213;-43.19092;1219 Copacabana;;
110;;;endereco (numero de coluna propria);Avenida Rainha Elisabeth, 188, Copacabana, Rio de Janeiro - RJ, 22081-032, Brasil;Avenida Rainha Elisabeth 186 Rio de Janeiro RJ 22081032 Brazil;Rio de Janeiro;RJ;22081032;-22.98501;-43.19156;-22.98501;-43.19156;188 Copacabana;;
111;;;endereco (numero de coluna propria);Avenida Visconde de Albuquerque, Gávea, Rio de Janeiro - RJ, 22450-002, Brasil;Avenida Visconde de Albuquerque Gavea Rio de Janeiro RJ 22450002 Brazil;Rio de Janeiro;RJ;22450002;-22.97789;-43.22624;-22.97789;-43.22624;;ALTO;sem numero de porta
112;;;endereco (logradouro de coluna alternativa) (numero de coluna propria);MetrôRio-Vicente de Carvalho, Vicente de Carvalho, Rio de Janeiro - RJ, 21220-300, Brasil;Avenida AUTOMOVEL CLUBE Rio de Janeiro RJ 21220300 Brazil;Rio de Janeiro;RJ;21220300;-22.85417;-43.31343;-22.85417;-43.31343;;ALTO;sem numero de porta
113;;;endereco (numero de coluna propria);Rua dos Andradas, 46, Centro, Rio de Janeiro - RJ, 20051-001, Brasil;Rua dos Andradas 46 Rio de Janeiro RJ 20051001 Brazil;Rio de Janeiro;RJ;20051001;-22.90329;-43.18153;-22.90329;-43.18153;Centro;;
114;;;endereco (numero de coluna propria);Rua Conde de Bonfim, 658A, Tijuca, Rio de Janeiro - RJ, 20520-055, Brasil;Rua Conde de Bonfim 658A Rio de Janeiro RJ 20520055 Brazil;Rio de Janeiro;RJ;20520055;-22.93181;-43.23971;-22.93181;-43.23971;Tijuca;;
115;;;endereco (numero de coluna propria);Rua Tonelero, 248, Copacabana, Rio de Janeiro - RJ, 22030-001, Brasil;Rua Tonelero 248 Rio de Janeiro RJ 22030001 Brazil;Rio de Janeiro;RJ;22030001;-22.96741;-43.1869;-22.96741;-43.1869;Copacabana;;
116;;;endereco (logradouro de coluna alternativa) (numero de coluna propria);SuperVia-São Cristóvão, São Cristóvão, Rio de Janeiro - RJ, Brasil;Avenida RADIAL OESTE Rio de Janeiro RJ Brazil;Rio de Janeiro;RJ;;-22.90887;-43.2219;-22.90887;-43.2219;;ALTO;sem numero de porta
117;;;endereco (numero de coluna propria);MetrôRio-São Conrado, Avenida Aquarela do Brasil, 6, São Conrado, Rio de Janeiro - RJ, 22610-010, Brasil;Avenida Aquarela do Brasil 6 Rio de Janeiro RJ 22610010 Brazil;Rio de Janeiro;RJ;22610010;-22.99355;-43.25361;-22.99355;-43.25361;São Conrado;;
118;;;endereco (numero de coluna propria);Rua Conde de Bonfim, 344, Tijuca, Rio de Janeiro - RJ, 20520-054, Brasil;Rua Conde de Bonfim 344 Rio de Janeiro RJ 20520054 Brazil;Rio de Janeiro;RJ;20520054;-22.924;-43.23269;-22.924;-43.23269;Tijuca;;
119;;;endereco (logradouro de coluna alternativa) (numero de coluna propria);Brs 2: Passos, Avenida Presidente Vargas, Centro, Rio de Janeiro - RJ, 20071-002, Brasil;Avenida PRESIDENTE VARGAS 160 Rio de Janeiro RJ 20071002 Brazil;Rio de Janeiro;RJ;20071002;-22.90329;-43.18583;-22.90329;-43.18583;;;
120;;;endereco (numero de coluna propria);Drogaria Mini Preço, Avenida Pastor Martin Luther King Júnior, Pavuna, Rio de Janeiro - RJ, 21520-002, Brasil;Avenida Pastor Martin Luther King Junior Pavuna Rio de Janeiro RJ 21520002 Brazil;Rio de Janeiro;RJ;21520002;-22.80658;-43.36494;-22.80658;-43.36494;;ALTO;sem numero de porta
121;;;endereco (logradouro de coluna alternativa) (numero de coluna propria);MetrôRio-Nova América/Del Castilho, Del Castilho, Rio de Janeiro - RJ, 20760-005, Brasil;Avenida Pastor Martin Luther King Jr Rio de Janeiro RJ 20760005 Brazil;Rio de Janeiro;RJ;20760005;-22.87934;-43.27182;-22.87934;-43.27182;;ALTO;sem numero de porta
122;;;endereco (numero de coluna propria);Rua Joana Angélica, 159, Ipanema, Rio de Janeiro - RJ, 22420-030, Brasil;Rua Joana Angelica 159 Rio de Janeiro RJ 22420030 Brazil;Rio de Janeiro;RJ;22420030;-22.98285;-43.20494;-22.98285;-43.20494;Ipanema;;
123;;;endereco (logradouro de coluna alternativa) (numero de coluna propria);MetrôRio-Maracanã, Maracanã, Rio de Janeiro - RJ, 20271-130, Brasil;Avenida PRESIDENTE CASTELO BRANCO Rio de Janeiro RJ 20271130 Brazil;Rio de Janeiro;RJ;20271130;-22.90975;-43.23395;-22.90975;-43.23395;;ALTO;sem numero de porta
124;;;endereco (numero de coluna propria);Largo do Machado, Largo do Machado, 21, Catete, Rio de Janeiro - RJ, 22240-000, Brasil;Largo do Machado 21 Rio de Janeiro RJ 22240000 Brazil;Rio de Janeiro;RJ;22240000;-22.9309;-43.17828;-22.9309;-43.17828;Catete;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
125;;;endereco (numero de coluna propria);Avenida Armando Lombardi, Barra da Tijuca, Rio de Janeiro - RJ, 22640-020, Brasil;Avenida Armando Lombardi Barra da Tijuca Rio de Janeiro RJ 22640020 Brazil;Rio de Janeiro;RJ;22640020;-23.00696;-43.31044;-23.00696;-43.31044;;ALTO;sem numero de porta
126;;;endereco (numero de coluna propria);Avenida Ataulfo de Paiva, 50, Leblon, Rio de Janeiro - RJ, 22440-033, Brasil;Avenida Ataulfo de Paiva 50 Rio de Janeiro RJ 22440033 Brazil;Rio de Janeiro;RJ;22440033;-22.98315;-43.21581;-22.98315;-43.21581;Leblon;;
127;;;endereco (numero de coluna propria);Rua Antônio Parreiras, 160, Ipanema, Rio de Janeiro - RJ, 22411-020, Brasil;Rua Antonio Parreiras 160 Rio de Janeiro RJ 22411020 Brazil;Rio de Janeiro;RJ;22411020;-22.98357;-43.19657;-22.98357;-43.19657;Ipanema;;
128;;;endereco (numero de coluna propria);Bicicletário Metrô Glória, Rua do Catete, Glória, Rio de Janeiro - RJ, 22220-000, Brasil;Rua do Catete 366 Rio de Janeiro RJ 22220000 Brazil;Rio de Janeiro;RJ;22220000;-22.92075;-43.17661;-22.92075;-43.17661;Glória;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
129;;;endereco (numero de coluna propria);Nova Farma Drogarias Ltda, Rua Marquês de Abrantes, Flamengo, Rio de Janeiro - RJ, Brasil;Rua Marques de Abrantes 118 Rio de Janeiro RJ Brazil;Rio de Janeiro;RJ;;-22.93733;-43.17776;-22.93733;-43.17776;Flamengo;;
130;;;endereco (logradouro de coluna alternativa) (numero de coluna propria);Bicicletário Praça Roberto Campos-Estácio, Estácio, Rio de Janeiro - RJ, Brasil;Rua Ulysses Guimaraes Rio de Janeiro RJ Brazil;Rio de Janeiro;RJ;;-22.91428;-43.20615;-22.91428;-43.20615;;ALTO;sem numero de porta
131;;;endereco;Praça Floriano, 19, Centro, Rio de Janeiro - RJ, 20031-050, Brasil;Praca Floriano 19 Rio de Janeiro RJ 20031050 Brazil;Rio de Janeiro;RJ;20031050;-22.91116;-43.17586;-22.91116;-43.17586;Centro;;
132;;;endereco;Avenida Presidente Vargas, 2700, Cidade Nova, Rio de Janeiro - RJ, 20091-060, Brasil;Avenida Presidente Vargas 2700 Rio de Janeiro RJ 20091060 Brazil;Rio de Janeiro;RJ;20091060;-22.90809;-43.20146;-22.90809;-43.20146;Cidade Nova;;
133;;;endereco (numero de coluna propria);Avenida Presidente Vargas, Centro, Rio de Janeiro - RJ, 20210-031, Brasil;Avenida Presidente Vargas 2727 Rio de Janeiro RJ 20210031 Brazil;Rio de Janeiro;RJ;20210031;-22.90467;-43.19043;-22.90467;-43.19043;Centro;;
134;;;endereco (numero de coluna propria);Rua do Catete, 154, Catete, Rio de Janeiro - RJ, 22220-000, Brasil;Rua do Catete 156 Rio de Janeiro RJ 22220000 Brazil;Rio de Janeiro;RJ;22220000;-22.92611;-43.17679;-22.92611;-43.17679;154 Catete;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
135;;;endereco;Celpro, Avenida Rio Branco, 156, Centro, Rio de Janeiro - RJ, 20040-007, Brasil;Avenida Rio Branco 156 Rio de Janeiro RJ 20040007 Brazil;Rio de Janeiro;RJ;20040007;-22.90677;-43.17725;-22.90677;-43.17725;Centro;;
136;;;endereco (numero de coluna propria);Geneal, Rua Assis Brasil, Copacabana, Rio de Janeiro - RJ, 22030-010, Brasil;Rua Assis Brasil 181 Rio de Janeiro RJ 22030010 Brazil;Rio de Janeiro;RJ;22030010;-22.96464;-43.18061;-22.96464;-43.18061;Copacabana;;
137;;;endereco (numero de coluna propria);Praça Eugênio Jardim, 26, Copacabana, Rio de Janeiro - RJ, 22061-040, Brasil;Praca Eugenio Jardim 26 Rio de Janeiro RJ 22061040 Brazil;Rio de Janeiro;RJ;22061040;-22.97635;-43.1943;-22.97635;-43.1943;Copacabana;;
138;;;endereco (numero de coluna propria);Rua Nelson Mandela, Botafogo, Rio de Janeiro - RJ, 22260-005, Brasil;Rua Nelson Mandela 72 Rio de Janeiro RJ 22260005 Brazil;Rio de Janeiro;RJ;22260005;-22.95109;-43.18414;-22.95109;-43.18414;Botafogo;;
139;;;endereco (numero de coluna propria);Metrôrio-Antero de Quental, Avenida Ataulfo de Paiva, Leblon, Rio de Janeiro - RJ, 22440-035, Brasil;Avenida Ataulfo de Paiva Leblon Rio de Janeiro RJ 22440035 Brazil;Rio de Janeiro;RJ;22440035;-22.98455;-43.22322;-22.98455;-43.22322;;ALTO;sem numero de porta
140;;;endereco (numero de coluna propria);Pecorino Bar & Trattoria, Avenida Almirante Sílvio de Noronha, 365, Centro, Rio de Janeiro - RJ, 20021-010, Brasil;Avenida Almirante Silvio de Noronha 365 Rio de Janeiro RJ 20021010 Brazil;Rio de Janeiro;RJ;20021010;-22.9143;-43.16628;-22.9143;-43.16628;Centro;;
141;;;endereco;Ponto De Carregamento Para Veículos Elétricos, Avenida Almirante Sílvio de Noronha, 365, Centro, Rio de Janeiro - RJ, 20021-010, Brasil;Avenida Almirante Silvio de Noronha 365 Rio de Janeiro RJ 20021010 Brazil;Rio de Janeiro;RJ;20021010;-22.91401;-43.16702;-22.91401;-43.16702;Centro;;
142;;;endereco (numero de coluna propria);Avenida Gilberto Amado, 51, Barra da Tijuca, Rio de Janeiro - RJ, 22620-061, Brasil;Avenida Gilberto Amado 56 Rio de Janeiro RJ 22620061 Brazil;Rio de Janeiro;RJ;22620061;-23.01332;-43.29837;-23.01332;-43.29837;51 Barra da Tijuca;;
143;;;endereco;Avenida Visconde de Albuquerque, 1302, Leblon, Rio de Janeiro - RJ, 22450-001, Brasil;Avenida Visconde de Albuquerque 1302 Rio de Janeiro RJ 22450001 Brazil;Rio de Janeiro;RJ;22450001;-22.97806;-43.22579;-22.97806;-43.22579;Leblon;;
144;;;endereco (numero de coluna propria);Avenida Brasil, 1009, São Cristóvão, Rio de Janeiro - RJ, 20940-070, Brasil;Avenida Brasil 1083 Rio de Janeiro RJ 20940070 Brazil;Rio de Janeiro;RJ;20940070;-22.89013;-43.21779;-22.89013;-43.21779;1009 São Cristóvão;;
145;;;endereco;Avenida Afrânio de Melo Franco, 131, Leblon, Rio de Janeiro - RJ, 22430-060, Brasil;Avenida Afranio de Melo Franco 131 Rio de Janeiro RJ 22430060 Brazil;Rio de Janeiro;RJ;22430060;-22.98291;-43.21804;-22.98291;-43.21804;Leblon;;
146;;;endereco;Avenida Armando Lombardi, 385, Barra da Tijuca, Rio de Janeiro - RJ, 22640-020, Brasil;Avenida Armando Lombardi 385 Rio de Janeiro RJ 22640020 Brazil;Rio de Janeiro;RJ;22640020;-23.00736;-43.30865;-23.00736;-43.30865;Barra da Tijuca;;
147;;;endereco;Rua Hélios Seelinger, Barra da Tijuca, Rio de Janeiro - RJ, 22640-040, Brasil;Rua Helios Seelinger Barra da Tijuca Rio de Janeiro RJ 22640040 Brazil;Rio de Janeiro;RJ;22640040;-23.00623;-43.3133;-23.00623;-43.3133;;ALTO;sem numero de porta
148;;;endereco;Avenida Afonso de Taunay, Barra da Tijuca, Rio de Janeiro - RJ, 22621-310, Brasil;Avenida Afonso de Taunay Barra da Tijuca Rio de Janeiro RJ 22621310 Brazil;Rio de Janeiro;RJ;22621310;-23.00718;-43.31155;-23.00718;-43.31155;;ALTO;sem numero de porta
149;;;endereco;Avenida Ataulfo de Paiva, 50, Leblon, Rio de Janeiro - RJ, 22440-033, Brasil;Avenida Ataulfo de Paiva 50 Rio de Janeiro RJ 22440033 Brazil;Rio de Janeiro;RJ;22440033;-22.98315;-43.21581;-22.98315;-43.21581;Leblon;;
150;;;endereco;Avenida Ataulfo de Paiva, 802, Leblon, Rio de Janeiro - RJ, 22440-033, Brasil;Avenida Ataulfo de Paiva 802 Rio de Janeiro RJ 22440033 Brazil;Rio de Janeiro;RJ;22440033;-22.98431;-43.2235;-22.98431;-43.2235;Leblon;;
151;;;endereco;Avenida Ayrton Senna, 2138, Barra da Tijuca, Rio de Janeiro - RJ, 22775-003, Brasil;Avenida Ayrton Senna 2138 Rio de Janeiro RJ 22775003 Brazil;Rio de Janeiro;RJ;22775003;-22.99382;-43.36537;-22.99382;-43.36537;Barra da Tijuca;;
152;;;endereco;Avenida Ayrton Senna, 2001, Barra da Tijuca, Rio de Janeiro - RJ, 22775-002, Brasil;Avenida Ayrton Senna 2001 Rio de Janeiro RJ 22775002 Brazil;Rio de Janeiro;RJ;22775002;-22.9929;-43.36628;-22.9929;-43.36628;Barra da Tijuca;;
153;;;endereco;Avenida Ayrton Senna, Barra da Tijuca, Rio de Janeiro - RJ, 22775-003, Brasil;Avenida Ayrton Senna Barra da Tijuca Rio de Janeiro RJ 22775003 Brazil;Rio de Janeiro;RJ;22775003;-22.98958;-43.36545;-22.98958;-43.36545;;ALTO;sem numero de porta
154;;;endereco;Hospital Unimed Barra, Avenida Ayrton Senna, 2550, Barra da Tijuca, Rio de Janeiro - RJ, 22775-003, Brasil;Avenida Ayrton Senna 2550 Rio de Janeiro RJ 22775003 Brazil;Rio de Janeiro;RJ;22775003;-22.98902;-43.3653;-22.98902;-43.3653;Barra da Tijuca;;
155;;;endereco;Avenida Ayrton Senna, 9401, Barra Olímpica, Rio de Janeiro - RJ, 22775-004, Brasil;Avenida Ayrton Senna 9401 Rio de Janeiro RJ 22775004 Brazil;Rio de Janeiro;RJ;22775004;-22.97111;-43.362;-22.97111;-43.362;Barra Olímpica;;
156;;;endereco;Praça Antero de Quental, Leblon, Rio de Janeiro - RJ, 22440-034, Brasil;Praca Antero de Quental Leblon Rio de Janeiro RJ 22440034 Brazil;Rio de Janeiro;RJ;22440034;-22.9853;-43.22297;-22.9853;-43.22297;;ALTO;sem numero de porta
157;;;endereco;Avenida General San Martin, 663, Leblon, Rio de Janeiro - RJ, 22441-012, Brasil;Avenida General San Martin 663 Rio de Janeiro RJ 22441012 Brazil;Rio de Janeiro;RJ;22441012;-22.98549;-43.22263;-22.98549;-43.22263;Leblon;;
158;;;endereco;Rua Gilberto Cardoso, Leblon, Rio de Janeiro - RJ, 22430-070, Brasil;Rua Gilberto Cardoso Leblon Rio de Janeiro RJ 22430070 Brazil;Rio de Janeiro;RJ;22430070;-22.97893;-43.21813;-22.97893;-43.21813;;ALTO;sem numero de porta
159;;;endereco;Avenida das Américas, 1699A, Barra da Tijuca, Rio de Janeiro - RJ, 22631-000, Brasil;Avenida das Americas 1699A Rio de Janeiro RJ 22631000 Brazil;Rio de Janeiro;RJ;22631000;-23.0012;-43.33083;-23.0012;-43.33083;Barra da Tijuca;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
160;;;endereco;Avenida Alfredo Balthazar da Silveira, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-710, Brasil;Avenida Alfredo Balthazar da Silveira Recreio dos Bandeirantes Rio de Janeiro RJ 22790710 Brazil;Rio de Janeiro;RJ;22790710;-23.00842;-43.44177;-23.00842;-43.44177;;ALTO;sem numero de porta
161;;;endereco;Rua Alceu Amoroso Lima, Barra da Tijuca, Rio de Janeiro - RJ, 22631-010, Brasil;Rua Alceu Amoroso Lima Barra da Tijuca Rio de Janeiro RJ 22631010 Brazil;Rio de Janeiro;RJ;22631010;-23.00166;-43.32909;-23.00166;-43.32909;;ALTO;sem numero de porta
162;;;endereco;Avenida das Américas, Barra da Tijuca, Rio de Janeiro - RJ, 22640-101, Brasil;Avenida das Americas Barra da Tijuca Rio de Janeiro RJ 22640101 Brazil;Rio de Janeiro;RJ;22640101;-23.00013;-43.33683;-23.00013;-43.33683;;ALTO;sem numero de porta
163;;;endereco;Avenida das Américas, Barra da Tijuca, Rio de Janeiro - RJ, 22793-081, Brasil;Avenida das Americas Barra da Tijuca Rio de Janeiro RJ 22793081 Brazil;Rio de Janeiro;RJ;22793081;-23.00065;-43.33882;-23.00065;-43.33882;;ALTO;sem numero de porta
164;;;endereco;Avenida das Américas Próximo ao 3120-3198, Avenida das Américas, Barra da Tijuca, Rio de Janeiro - RJ, 22640-101, Brasil;Avenida das Americas Proximo ao 3120 3198 Avenida das Americas Barra da Tijuca Rio de Janeiro RJ 22640101 Brazil;Rio de Janeiro;RJ;22640101;-22.99984;-43.34398;-22.99984;-43.34398;;ALTO;sem numero de porta
165;;;endereco (logradouro de coluna alternativa);Marbaw, Barra da Tijuca, Rio de Janeiro - RJ, 22631-003, Brasil;Avenida Das Americas Rio de Janeiro RJ 22631003 Brazil;Rio de Janeiro;RJ;22631003;-23.00056;-43.34803;-23.00056;-43.34803;;ALTO;sem numero de porta
166;;;endereco;Avenida das Américas, Barra da Tijuca, Rio de Janeiro - RJ, 22640-102, Brasil;Avenida das Americas Barra da Tijuca Rio de Janeiro RJ 22640102 Brazil;Rio de Janeiro;RJ;22640102;-22.99984;-43.34675;-22.99984;-43.34675;;ALTO;sem numero de porta
167;;;endereco;Avenida das Américas, Barra da Tijuca, Rio de Janeiro - RJ, 22790-701, Brasil;Avenida das Americas Barra da Tijuca Rio de Janeiro RJ 22790701 Brazil;Rio de Janeiro;RJ;22790701;-23.00042;-43.35001;-23.00042;-43.35001;;ALTO;sem numero de porta
168;;;endereco;Avenida das Américas, 3941, Barra da Tijuca, Rio de Janeiro - RJ, 22631-003, Brasil;Avenida das Americas 3941 Rio de Janeiro RJ 22631003 Brazil;Rio de Janeiro;RJ;22631003;-23.00051;-43.35275;-23.00051;-43.35275;Barra da Tijuca;;
169;;;endereco;Avenida das Américas, Barra da Tijuca, Rio de Janeiro - RJ, 22790-703, Brasil;Avenida das Americas Barra da Tijuca Rio de Janeiro RJ 22790703 Brazil;Rio de Janeiro;RJ;22790703;-23.00044;-43.37714;-23.00044;-43.37714;;ALTO;sem numero de porta
170;;;endereco;Avenida das Américas, 946, Barra da Tijuca, Rio de Janeiro - RJ, 22640-100, Brasil;Avenida das Americas 946 Rio de Janeiro RJ 22640100 Brazil;Rio de Janeiro;RJ;22640100;-23.00237;-43.32506;-23.00237;-43.32506;Barra da Tijuca;;
171;;;endereco;Rua Amilcar de Castro, Barra Olímpica, Rio de Janeiro - RJ, 22775-045, Brasil;Rua Amilcar de Castro Barra Olimpica Rio de Janeiro RJ 22775045 Brazil;Rio de Janeiro;RJ;22775045;-22.97282;-43.38443;-22.97282;-43.38443;;ALTO;sem numero de porta
172;;;endereco;Avenida Embaixador Abelardo Bueno, 2660, Barra Olímpica, Rio de Janeiro - RJ, 22775-023, Brasil;Avenida Embaixador Abelardo Bueno 2660 Rio de Janeiro RJ 22775023 Brazil;Rio de Janeiro;RJ;22775023;-22.97303;-43.38993;-22.97303;-43.38993;Barra Olímpica;;
173;;;endereco;Rd Lanches, Avenida Embaixador Abelardo Bueno, 2906, Barra Olímpica, Rio de Janeiro - RJ, 22775-040, Brasil;Avenida Embaixador Abelardo Bueno 2906 Rio de Janeiro RJ 22775040 Brazil;Rio de Janeiro;RJ;22775040;-22.97279;-43.39236;-22.97279;-43.39236;Barra Olímpica;;
174;;;endereco;Avenida Embaixador Abelardo Bueno, 3250, Barra Olímpica, Rio de Janeiro - RJ, 22775-040, Brasil;Avenida Embaixador Abelardo Bueno 3250 Rio de Janeiro RJ 22775040 Brazil;Rio de Janeiro;RJ;22775040;-22.97275;-43.3955;-22.97275;-43.3955;Barra Olímpica;;
175;;;endereco;Avenida Embaixador Abelardo Bueno, 1018, Barra Olímpica, Rio de Janeiro - RJ, 22775-040, Brasil;Avenida Embaixador Abelardo Bueno 1018 Rio de Janeiro RJ 22775040 Brazil;Rio de Janeiro;RJ;22775040;-22.97293;-43.38753;-22.97293;-43.38753;Barra Olímpica;;
176;;;endereco;Avenida Almirante Barroso, 91, Centro, Rio de Janeiro - RJ, 20031-004, Brasil;Avenida Almirante Barroso 91 Rio de Janeiro RJ 20031004 Brazil;Rio de Janeiro;RJ;20031004;-22.90722;-43.17473;-22.90722;-43.17473;Centro;;
177;;;endereco;Avenida Henrique Dodsworth, Lagoa, Rio de Janeiro - RJ, 22061-030, Brasil;Avenida Henrique Dodsworth Lagoa Rio de Janeiro RJ 22061030 Brazil;Rio de Janeiro;RJ;22061030;-22.9765;-43.19816;-22.9765;-43.19816;;ALTO;sem numero de porta
