name,storechain,place_id,formatted_address,city,admin_area,uf,country,cep,lat,lng,categories,types,rating,source,metadata,Nº,Praça,Formato,Veículo,Endereço,Latitude,Longitude
,,,"Avenida Lúcio Costa, 5186, Barra da Tijuca, Rio de Janeiro - RJ, 22630-012, Brasil",Rio de Janeiro,,RJ,,22630-012,-23.01002,-43.35098,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA LúCIO COSTA, E/F Nº 5210",-23.010136,-43.350978
,,,"Rua Frei Caneca, Cidade Nova, Rio de Janeiro - RJ, 20211-005, Brasil",Rio de Janeiro,,RJ,,20211-005,-22.91177,-43.19532,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA FREI CANECA, PRóXIMO AO Nº 209",-22.911768,-43.195279
,,,"Avenida Afrânio de Melo Franco, 159, Leblon, Rio de Janeiro - RJ, 22430-060, Brasil",Rio de Janeiro,,RJ,,22430-060,-22.98222,-43.21818,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA AFRâNIO DE MELO FRANCO, E/F Nº 290",-22.98222,-43.21797
,,,"Praça Antero de Quental, Leblon, Rio de Janeiro - RJ, 22440-034, Brasil",Rio de Janeiro,,RJ,,22440-034,-22.9851,-43.22302,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BARTOLOMEU MITRE, LADO OPOSTO AO Nº 214, NA PRAçA ANTERO DE QUENTAL, PRóXIMO AO METRô",-22.98512,-43.22313
,,,"havaianas, Avenida Afrânio de Melo Franco, 29, Leblon, Rio de Janeiro - RJ, 22430-060, Brasil",Rio de Janeiro,,RJ,,22430-060,-22.98564,-43.21769,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA AFRâNIO DE MELO FRANCO, ESQUINA COM O Nº 180, DA AV. DELFIM MOREIRA",-22.986047,-43.217512
,,,"Ierbb, Avenida General Justo, Centro, Rio de Janeiro - RJ, 20021-130, Brasil",Rio de Janeiro,,RJ,,20021-130,-22.90719,-43.1689,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA GENERAL JUSTO, E/F Nº 375",-22.90715,-43.16885
,,,"Praça da República, 141, Centro, Rio de Janeiro - RJ, Brasil",Rio de Janeiro,,RJ,,,-22.90755,-43.19028,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"LARGO DO CACO, OPOSTO AO Nº 141, DA PRAçA DA REPúBLICA",-22.90754,-43.19025
,,,"Flórida Bar e Restaurante, Praça Mauá, 7, Centro, Rio de Janeiro - RJ, 20081-240, Brasil",Rio de Janeiro,,RJ,,20081-240,-22.89707,-43.18135,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA MAUá, OPOSTO AO Nº 13, PRóXIMO AO MUSEU DE ARTE DO RIO",-22.89706,-43.181486
,,,"Avenida Graça Aranha, 174, Centro, Rio de Janeiro - RJ, 20030-001, Brasil",Rio de Janeiro,,RJ,,20030-001,-22.90816,-43.17432,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA GRAçA ARANHA, E/F Nº 174",-22.908238,-43.174601
,,,"Flórida Bar e Restaurante, Praça Mauá, 7, Centro, Rio de Janeiro - RJ, 20081-240, Brasil",Rio de Janeiro,,RJ,,20081-240,-22.89707,-43.18135,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA MAUá, OPOSTO AO Nº 13, PRóXIMO AO MUSEU DE ARTE DO RIO",-22.89706,-43.181486
,,,"Avenida Presidente Antônio Carlos, Centro, Rio de Janeiro - RJ, 20020-010, Brasil",Rio de Janeiro,,RJ,,20020-010,-22.90671,-43.17298,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAÇA DO EXPEDICIONÁRIO, AO LADO DO Nº 37, DA RUA DOM MANUEL, TRIBUNAL DE JUSTIÇA DO RIO DE JANEIRO",-22.90668,-43.17286
,,,"Rua Riachuelo, 147, Santa Teresa, Rio de Janeiro - RJ, 20230-010, Brasil",Rio de Janeiro,,RJ,,20230-010,-22.91484,-43.18511,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA DO RIACHUELO, E/F Nº 136",-22.914738,-43.185196
,,,"Túnel Prefeito Marcello Alencar, Centro, Rio de Janeiro - RJ, 20021-000, Brasil",Rio de Janeiro,,RJ,,20021-000,-22.9021,-43.17379,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA XV, AO LADO DO Nº 20",-22.902119,-43.173821
,,,"Rua Francisco Sá, 112, Copacabana, Rio de Janeiro - RJ, 22080-010, Brasil",Rio de Janeiro,,RJ,,22080-010,-22.98365,-43.194,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SANTA CLARA, E/F AO Nº 26",-22.983802,-43.193992
,,,"Rua Bolívar, 7, Copacabana, Rio de Janeiro - RJ, 22061-020, Brasil",Rio de Janeiro,,RJ,,22061-020,-22.97608,-43.18855,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA BOLíVAR, E/F Nº 14",-22.97597,-43.18862
,,,"Praia do Flamengo, 12, Glória, Rio de Janeiro - RJ, 22210-030, Brasil",Rio de Janeiro,,RJ,,22210-030,-22.92503,-43.173,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAIA DO FLAMENGO, OPOSTO AO Nº 18",-22.92503,-43.17295
,,,"Rua das Laranjeiras, 366, Laranjeiras, Rio de Janeiro - RJ, 22240-005, Brasil",Rio de Janeiro,,RJ,,22240-005,-22.93655,-43.19026,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SEBASTIãO LACERDA, NA LATERAL DO Nº 387, DA RUA DAS LARANJEIRAS",-22.936651,-43.190144
,,,"Rua Visconde de Pirajá, 276, Ipanema, Rio de Janeiro - RJ, 22410-003, Brasil",Rio de Janeiro,,RJ,,22410-003,-22.98423,-43.20306,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA VISCONDE DE PIRAJá, EM FRENTE AO Nº 259",-22.984337,-43.203103
,,,"Rua Santa Clara, 26, Copacabana, Rio de Janeiro - RJ, 22041-011, Brasil",Rio de Janeiro,,RJ,,22041-011,-22.97216,-43.18636,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SANTA CLARA, E/F AO Nº 26",-22.972323,-43.186471
,,,"Autoestrada Fernando Mac Dowell, Gávea, Rio de Janeiro - RJ, 22451-000, Brasil",Rio de Janeiro,,RJ,,22451-000,-22.97896,-43.22904,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA PADRE LEONEL FRANCA, Nº 182, FRENTE AO EDIFICIO LAGOA BARRA",-22.978936,-43.228917
,,,"Rua Ipiranga, 11, Laranjeiras, Rio de Janeiro - RJ, 22231-120, Brasil",Rio de Janeiro,,RJ,,22231-120,-22.93305,-43.18332,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA IPIRANGA, NA LATERAL DO Nº 139 DA RUA DAS LARANJEIRAS",-22.933078,-43.18344
,,,"Avenida Borges de Medeiros, 3381, Lagoa, Rio de Janeiro - RJ, 22470-001, Brasil",Rio de Janeiro,,RJ,,22470-001,-22.96283,-43.20936,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BORGES DE MEDEIROS, OPOSTO AO Nº 3407, CANTEIRO CENTRAL",-22.96294,-43.2094
,,,"Avenida Borges de Medeiros, 3381, Lagoa, Rio de Janeiro - RJ, 22470-001, Brasil",Rio de Janeiro,,RJ,,22470-001,-22.96283,-43.20936,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BORGES DE MEDEIROS, OPOSTO AO Nº 3407, CANTEIRO CENTRAL",-22.96294,-43.2094
,,,"Bikerio - Estação 46 Clube Piraquê, Avenida Borges de Medeiros, Lagoa, Rio de Janeiro - RJ, 22470-001, Brasil",Rio de Janeiro,,RJ,,22470-001,-22.96608,-43.21687,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BORGES DE MEDEIROS, OPOSTO AO Nº 2415, CANTEIRO CENTRAL",-22.966368,-43.216771
,,,"Bikerio - Estação 46 Clube Piraquê, Avenida Borges de Medeiros, Lagoa, Rio de Janeiro - RJ, 22470-001, Brasil",Rio de Janeiro,,RJ,,22470-001,-22.96608,-43.21687,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BORGES DE MEDEIROS, OPOSTO AO Nº 2415, CANTEIRO CENTRAL",-22.966368,-43.216771
,,,"Avenida Prado Júnior, 37, Copacabana, Rio de Janeiro - RJ, 22011-040, Brasil",Rio de Janeiro,,RJ,,22011-040,-22.96494,-43.17456,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA PRADO JÚNIOR, E/F Nº 16",-22.964907,-43.174485
,,,"Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22410-090, Brasil",Rio de Janeiro,,RJ,,22410-090,-22.98059,-43.20714,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA BARãO DE SãO FRANCISCO, E/F Nº 236",-22.9806,-43.20714
,,,"Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22410-090, Brasil",Rio de Janeiro,,RJ,,22410-090,-22.98059,-43.20714,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA EPITáCIO PESSOA, E/F Nº 1274, CANTEIRO CENTRAL",-22.9806,-43.20714
,,,"Brs 2 - Avenida Ataulfo de Paiva Próximo ao 50, Avenida Ataulfo de Paiva, Leblon, Rio de Janeiro - RJ, 22440-033, Brasil",Rio de Janeiro,,RJ,,22440-033,-22.98363,-43.21595,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BORGES DE MEDEIROS, E/F Nº 239, ESQUINA COM AV. ATAULFO DE PAIVA",-22.983688,-43.215944
,,,"BikeRio Estação Cine Leblon, Rua Adalberto Ferreira, Leblon, Rio de Janeiro - RJ, 22430-140, Brasil",Rio de Janeiro,,RJ,,22430-140,-22.98125,-43.22105,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA FADEL FADEL, E/F Nº 112",-22.98106,-43.22111
,,,"Rua Jardim Botânico, 568, Jardim Botânico, Rio de Janeiro - RJ, 22461-000, Brasil",Rio de Janeiro,,RJ,,22461-000,-22.96263,-43.21627,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA JARDIM BOTÂNICO, E/F Nº 568, OPOSTO AO HOSPITAL DA LAGOA",-22.962671,-43.216342
,,,"Rua Cardoso Júnior, 5, Laranjeiras, Rio de Janeiro - RJ, 22245-000, Brasil",Rio de Janeiro,,RJ,,22245-000,-22.93786,-43.19021,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA CARDOSO JÚNIOR, E/F Nº 5, ESQUINA COM RUA DAS LARANJEIRAS",-22.93794,-43.19036
,,,"Bicicletário Prezunic Botafogo-Estacionamento, Rua General Polidoro, Botafogo, Rio de Janeiro - RJ, 22280-003, Brasil",Rio de Janeiro,,RJ,,22280-003,-22.95725,-43.18904,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA GENERAL POLIDORO, E/F Nº 260",-22.95719,-43.18895
,,,"Avenida Rodrigo Otávio, Gávea, Rio de Janeiro - RJ, 22450-060, Brasil",Rio de Janeiro,,RJ,,22450-060,-22.97779,-43.2263,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA RODRIGO OTáVIO, OPOSTO AO Nº 18 DA RUA ARTUR ARARIPE, CANTEIRO CENTRAL",-22.97776,-43.22636
,,,"Avenida Bartolomeu Mitre, 613, Leblon, Rio de Janeiro - RJ, 22431-003, Brasil",Rio de Janeiro,,RJ,,22431-003,-22.98158,-43.22401,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BARTOLOMEU MITRE, E/F Nº 600",-22.98158,-43.22405
,,,"Rua Visconde de Pirajá, 357, Ipanema, Rio de Janeiro - RJ, 22410-001, Brasil",Rio de Janeiro,,RJ,,22410-001,-22.98433,-43.20588,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA VISCONDE DE PIRAJá, E/F Nº 355",-22.984192,-43.205813
,,,"Rua República do Peru, 380, Copacabana, Rio de Janeiro - RJ, 22021-040, Brasil",Rio de Janeiro,,RJ,,22021-040,-22.96581,-43.18312,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA REPúBLICA DO PERU, E/F N° 373",-22.965908,-43.183262
,,,"Rua Santa Clara, 98, Copacabana, Rio de Janeiro - RJ, 22041-011, Brasil",Rio de Janeiro,,RJ,,22041-011,-22.97074,-43.18769,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SANTA CLARA, E/F AO Nº 98",-22.970809,-43.187844
,,,"Rua Barata Ribeiro, 185, Copacabana, Rio de Janeiro - RJ, 22011-002, Brasil",Rio de Janeiro,,RJ,,22011-002,-22.96525,-43.18024,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA BARATA RIBEIRO, OPOSTO AO Nº 185",-22.965135,-43.18036
,,,"Rua Barata Ribeiro, 185, Copacabana, Rio de Janeiro - RJ, 22011-002, Brasil",Rio de Janeiro,,RJ,,22011-002,-22.96525,-43.18024,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA BARATA RIBEIRO, OPOSTO AO Nº 185",-22.965135,-43.18036
,,,"Avenida Vieira Souto, 46, Ipanema, Rio de Janeiro - RJ, 22420-002, Brasil",Rio de Janeiro,,RJ,,22420-002,-22.98744,-43.19517,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA VIEIRA SOUTO, OPOSTO AO Nº 22 E 46, CANTEIRO CENTRAL",-22.98761,-43.19521
,,,"Avenida Vieira Souto, 46, Ipanema, Rio de Janeiro - RJ, 22420-002, Brasil",Rio de Janeiro,,RJ,,22420-002,-22.98744,-43.19517,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA VIEIRA SOUTO, OPOSTO AO Nº 22 E 46, CANTEIRO CENTRAL",-22.98761,-43.19521
,,,"Rua Fonte da Saudade, 91, Lagoa, Rio de Janeiro - RJ, 22471-210, Brasil",Rio de Janeiro,,RJ,,22471-210,-22.96049,-43.2026,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA HUMAITÁ, E/F Nº 275",-22.96049,-43.20261
,,,"Praça Tiradentes, Centro, Rio de Janeiro - RJ, 20060-070, Brasil",Rio de Janeiro,,RJ,,20060-070,-22.90674,-43.18205,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAÇA TIRADENTES, E/F Nº 2",-22.90674,-43.18205
,,,"Avenida Passos, 115, Centro, Rio de Janeiro - RJ, 20051-040, Brasil",Rio de Janeiro,,RJ,,20051-040,-22.90224,-43.1845,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. PASSOS, E/F Nº 120, PRÓXIMO À AV. MARECHAL FLORIANO",-22.902125,-43.184279
,,,"Avenida Presidente Antônio Carlos, 51, Centro, Rio de Janeiro - RJ, 20020-010, Brasil",Rio de Janeiro,,RJ,,20020-010,-22.91052,-43.17208,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. PRESIDENTE ANTÔNIO CARLOS, OPOSTO AO Nº 51, CANTEIRO CENTRAL",-22.910437,-43.171966
,,,"Avenida Presidente Antônio Carlos, 51, Centro, Rio de Janeiro - RJ, 20020-010, Brasil",Rio de Janeiro,,RJ,,20020-010,-22.91052,-43.17208,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. PRESIDENTE ANTÔNIO CARLOS, OPOSTO AO Nº 51, CANTEIRO CENTRAL",-22.910437,-43.171966
,,,"Rua General Polidoro, 174, Botafogo, Rio de Janeiro - RJ, 22280-002, Brasil",Rio de Janeiro,,RJ,,22280-002,-22.95612,-43.18588,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA GENERAL POLIDORO, E/F Nº 174",-22.956219,-43.18583
,,,"Avenida Vieira Souto, 680, Ipanema, Rio de Janeiro - RJ, 22420-008, Brasil",Rio de Janeiro,,RJ,,22420-008,-22.98578,-43.21382,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA VIEIRA SOUTO, CANTEIRO CENTRAL EM FRENTE AO Nº 680, PRóXIMO à ESQUINA COM A AVENIDA HENRIQUE, DUMONT",-22.986048,-43.213847
,,,"Avenida Vieira Souto, 680, Ipanema, Rio de Janeiro - RJ, 22420-008, Brasil",Rio de Janeiro,,RJ,,22420-008,-22.98578,-43.21382,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA VIEIRA SOUTO, CANTEIRO CENTRAL EM FRENTE AO Nº 680, PRóXIMO à ESQUINA COM A AVENIDA HENRIQUE, DUMONT",-22.986048,-43.213847
,,,"Rua Visconde de Pirajá, 174, Ipanema, Rio de Janeiro - RJ, 22410-000, Brasil",Rio de Janeiro,,RJ,,22410-000,-22.98436,-43.19994,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA VISCONDE DE PIRAJÁ, E/F Nº 153",-22.98455,-43.19995
,,,"Rua Sousa Lima, 65, Copacabana, Rio de Janeiro - RJ, 22081-010, Brasil",Rio de Janeiro,,RJ,,22081-010,-22.98187,-43.19094,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SOUZA LIMA, E/F Nº 65",-22.981793,-43.190846
,,,"Avenida Lineu de Paula Machado, 696, Lagoa, Rio de Janeiro - RJ, 22470-040, Brasil",Rio de Janeiro,,RJ,,22470-040,-22.96419,-43.21636,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA LINEU DE PAULA MACHADO, OPOSTO AO Nº 720, CANTEIRO CENTRAL",-22.964407,-43.216281
,,,"Rua Lauro Müller, Botafogo, Rio de Janeiro - RJ, 22290-160, Brasil",Rio de Janeiro,,RJ,,22290-160,-22.95613,-43.17733,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA LAURO MüLLER, NA LATERAL DO Nº 116, ESQUINA COM A AV. LAURO SODRé",-22.956136,-43.17733
,,,"Avenida República do Chile, Centro, Rio de Janeiro - RJ, 20031-170, Brasil",Rio de Janeiro,,RJ,,20031-170,-22.90952,-43.18095,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA LAURO SODRé, E/F Nº 1",-22.909506,-43.18095
,,,"Rua Visconde de Maranguape, 19, Lapa, Rio de Janeiro - RJ, 20021-390, Brasil",Rio de Janeiro,,RJ,,20021-390,-22.91406,-43.17873,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA VISCONDE DE MARANGUAPE, EM FRENTE AO Nº 19, ESQUINA COM A TRAVESSA DO MOSQUEIRA",-22.913838,-43.178633
,,,"Avenida República do Chile, Centro, Rio de Janeiro - RJ, 20031-170, Brasil",Rio de Janeiro,,RJ,,20031-170,-22.90952,-43.18097,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. REPúBLICA DO CHILE, OPOSTO AO Nº 330, PRóXIMO à SAíDA DO ESTACIONAMENTO, DA CATEDRAL METROPOLITANA",-22.90956,-43.18096
,,,"Avenida República do Chile, Centro, Rio de Janeiro - RJ, 20031-170, Brasil",Rio de Janeiro,,RJ,,20031-170,-22.90952,-43.18097,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. REPúBLICA DO CHILE, OPOSTO AO Nº 330, PRóXIMO à SAíDA DO ESTACIONAMENTO, DA CATEDRAL METROPOLITANA",-22.90956,-43.18096
,,,"Maria Angélica, Avenida Borges de Medeiros, Lagoa, Rio de Janeiro - RJ, 22470-004, Brasil",Rio de Janeiro,,RJ,,22470-004,-22.96301,-43.20718,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BORGES DE MEDEIROS, OPOSTO AO Nº 3607, CANTEIRO CENTRAL",-22.962913,-43.207236
,,,"Maria Angélica, Avenida Borges de Medeiros, Lagoa, Rio de Janeiro - RJ, 22470-004, Brasil",Rio de Janeiro,,RJ,,22470-004,-22.96301,-43.20718,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA BORGES DE MEDEIROS, OPOSTO AO Nº 3607, CANTEIRO CENTRAL",-22.962913,-43.207236
,,,"Rua Rainha Guilhermina, 116, Leblon, Rio de Janeiro - RJ, 22441-120, Brasil",Rio de Janeiro,,RJ,,22441-120,-22.9851,-43.22651,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA RAINHA GUILHERMINA, E/F Nº 117, ESQUINA COM A AV. ATAULFO DE PAIVA",-22.985221,-43.226637
,,,"Rua Clarice Índio do Brasil, 12, Flamengo, Rio de Janeiro - RJ, 22230-090, Brasil",Rio de Janeiro,,RJ,,22230-090,-22.93992,-43.17881,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA CLARICE ÍNDIO DO BRASIL, E/F Nº 12",-22.94006,-43.1788
,,,"Rua Farme de Amoedo, 122, Ipanema, Rio de Janeiro - RJ, 22420-020, Brasil",Rio de Janeiro,,RJ,,22420-020,-22.98247,-43.20045,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA FARME DE AMOEDO, E/F Nº 118",-22.982483,-43.200629
,,,"Bikran Yoga, Rua Bartolomeu Portela, 190, Botafogo, Rio de Janeiro - RJ, 22290-190, Brasil",Rio de Janeiro,,RJ,,22290-190,-22.9509,-43.17612,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA BARTOLOMEU PORTELA, NA LATERAL DO Nº 168 DA AV. PASTEUR",-22.950883,-43.176219
,,,"Avenida Olegário Maciel, Barra da Tijuca, Rio de Janeiro - RJ, 22621-200, Brasil",Rio de Janeiro,,RJ,,22621-200,-23.00855,-43.3042,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AV. OLEGáRIO MACIEL ESQUINA COM A AV. MIN IVAN LINS E/F ITAú, - COM MEDIDOR",-23.008615,-43.304129
,,,"Nova Farma Drogarias Ltda, Rua Marquês de Abrantes, Flamengo, Rio de Janeiro - RJ, Brasil",Rio de Janeiro,,RJ,,,-22.93733,-43.17776,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA MARQUÊS DE ABRANTES, AO LADO DO Nº 118 PRAIA DO FLAMENGO, OPOSTO AO Nº 300 - PRÓXIMO AO ACESSO, SUBTERRÂNEO",-22.937338,-43.177816
,,,"Rua do Catete, 195, Flamengo, Rio de Janeiro - RJ, 22220-000, Brasil",Rio de Janeiro,,RJ,,22220-000,-22.92738,-43.17643,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA DO CATETE, E/F Nº 199",-22.92726,-43.17668
,,,"Praça Procópio Ferreira, Centro, Rio de Janeiro - RJ, 20221-030, Brasil",Rio de Janeiro,,RJ,,20221-030,-22.9043,-43.19052,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA CRISTIANO OTONI, PRóXIMO AO Nº 1632, DA AV. PRESIDENTE VARGAS",-22.904298,-43.190507
,,,"Praça Procópio Ferreira, Centro, Rio de Janeiro - RJ, 20221-030, Brasil",Rio de Janeiro,,RJ,,20221-030,-22.9043,-43.19052,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA CRISTIANO OTONI, PRóXIMO AO Nº 1632, DA AV. PRESIDENTE VARGAS",-22.904298,-43.190507
,,,"Avenida Prado Júnior, Copacabana, Rio de Janeiro - RJ, 22011-040, Brasil",Rio de Janeiro,,RJ,,22011-040,-22.96195,-43.17542,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA DEMéTRIO RIBEIRO, LATERAL DO NúMERO 15, DA AV. PRINCESA ISABEL",-22.96188,-43.17547
,,,"Rua Farani, 68, Botafogo, Rio de Janeiro - RJ, 22231-020, Brasil",Rio de Janeiro,,RJ,,22231-020,-22.94092,-43.1825,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA FARANI, E/F Nº 60, ESQUINA COM RUA PINHEIRO MACHADO",-22.940853,-43.182514
,,,"Praia de Botafogo, 118, Flamengo, Rio de Janeiro - RJ, 22250-060, Brasil",Rio de Janeiro,,RJ,,22250-060,-22.9408,-43.17722,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAIA DE BOTAFOGO, OPOSTO AO Nº 118, NA CALÇADA PRÓXIMA AO ESTACIONAMENTO",-22.941029,-43.177295
,,,"Rua do Catete, 68, Catete, Rio de Janeiro - RJ, 22220-000, Brasil",Rio de Janeiro,,RJ,,22220-000,-22.92341,-43.17742,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA DO CATETE, OPOSTO AO Nº 72",-22.923472,-43.177313
,,,"Rua do Catete, 68, Catete, Rio de Janeiro - RJ, 22220-000, Brasil",Rio de Janeiro,,RJ,,22220-000,-22.92341,-43.17742,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA DO CATETE, OPOSTO AO Nº 72",-22.923472,-43.177313
,,,"Avenida Rainha Elisabeth, 36, Copacabana, Rio de Janeiro - RJ, 22081-032, Brasil",Rio de Janeiro,,RJ,,22081-032,-22.98461,-43.19003,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"AVENIDA RAINHA ELISABETH, E/F Nº 5",-22.98476,-43.18989
,,,"Rua Joaquim Nabuco, 276, Ipanema, Rio de Janeiro - RJ, 22080-030, Brasil",Rio de Janeiro,,RJ,,22080-030,-22.9871,-43.19605,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"R. JOAQUIM NABUCO, NA ILHA, OPOSTO AO N° 266, PRóXIMO à ESQUINA COM A AV. VIEIRA SOUTO",-22.98718,-43.19608
,,,"Avenida Augusto Severo, Glória, Rio de Janeiro - RJ, 20021-040, Brasil",Rio de Janeiro,,RJ,,20021-040,-22.92044,-43.17453,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAçA LUIZ DE CAMõES - ESQUINA DA RUA DO RUSSEL COM A, AVENIDA BEIRA MAR",-22.92071,-43.17466
,,,"Rua Professor Álvaro Rodrigues, Botafogo, Rio de Janeiro - RJ, 22280-040, Brasil",Rio de Janeiro,,RJ,,22280-040,-22.94977,-43.18103,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"PRAIA DE BOTAFOGO, NO CANTEIRO OPOSTO AO Nº 501, CENTRO EMPRESARIAL MOURISCO",-22.94976,-43.18107
,,,"KFC - Botafogo, Rua Voluntários da Pátria, 146, Botafogo, Rio de Janeiro - RJ, 22270-000, Brasil",Rio de Janeiro,,RJ,,22270-000,-22.95215,-43.1868,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA VOLUNTÁRIOS DA PÁTRIA, E/F Nº 150",-22.952227,-43.186722
,,,"Rua Humaitá, 110, Humaitá, Rio de Janeiro - RJ, 22261-001, Brasil",Rio de Janeiro,,RJ,,22261-001,-22.95695,-43.19904,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA HUMAITÁ, E/F Nº 110, NO CANTEIRO CENTRAL",-22.957168,-43.198878
,,,"Rua Humaitá, 110, Humaitá, Rio de Janeiro - RJ, 22261-001, Brasil",Rio de Janeiro,,RJ,,22261-001,-22.95695,-43.19904,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA HUMAITÁ, E/F Nº 110, NO CANTEIRO CENTRAL",-22.957168,-43.198878
,,,"Rua São Clemente, 271, Botafogo, Rio de Janeiro - RJ, 22260-001, Brasil",Rio de Janeiro,,RJ,,22260-001,-22.95028,-43.19115,,,,,,,Rio de Janeiro,Tembici,JCDECAUX,"RUA SÃO CLEMENTE, E/F Nº 272",-22.95011,-43.191211
