linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
87;IESA AV TARSO DUTRA;;reenviado (ja aprovado pela DSP);90690-140 Av. Senador Tarso Dutra 285 PETRÓPOLIS RS Porto Alegre;Av Senador Tarso Dutra 285 PETROPOLIS Porto Alegre RS 90690140 Brazil;Porto Alegre;RS;90690140;-300.413.102;-511.736.866;-30.04131;-51.173687;;;
88;IESA AV. WENCESLAU ESCOBAR;;reenviado (ja aprovado pela DSP);91900-000 Avenida Wenceslau Escobar 1204 Cristal RS Porto Alegre;Avenida Wenceslau Escobar 1204 Cristal Porto Alegre RS 91900000 Brazil;Porto Alegre;RS;91900000;-3.010.114.299.999.990;-51.248.862;-30.101143;-51.248862;;;
89;IESA CANOAS;;reenviado (ja aprovado pela DSP);92010-011 Av. Getúlio Vargas 6443 CENTRO RS Canoas;Av Getulio Vargas 6443 CENTRO Canoas RS 92010011 Brazil;Canoas;RS;92010011;-299.084.609;-511.767.753;-29.908461;-51.176775;;;
90;IESA CHAPECÓ;;reenviado (ja aprovado pela DSP);89804-060 Rua Tiradentes 131 São Cristóvão SC Chapecó;Rua Tiradentes 131 Sao Cristovao Chapeco SC 89804060 Brazil;Chapecó;SC;89804060;-270.795.753;-526.248.635;-27.079575;-52.624863;;;
91;IESA ERECHIM;;endereco;99709-200 BR-153 15 Fátima RS Erechim;BR 153 15 Fatima Erechim RS 99709200 Brazil;Erechim;RS;99709200;-276.531.132;-522.618.133;-27.653113;-52.261813;;ALTO;sem numero de porta
92;IESA FLORIANÓPOLIS;;reenviado (ja aprovado pela DSP);88035000 Avenida Madre Benvenuta 687 Santa Mônica SC Florianópolis;Avenida Madre Benvenuta 687 Santa Monica Florianopolis SC 88035000 Brazil;Florianópolis;SC;88035000;-27.590.134;-485.148.157;-27.590134;-48.514816;;;
93;IESA GRAVATAÍ;;endereco;94090-720 Rodovia RS-020 110 Vera Cruz RS Gravataí;Rodovia RS 020 110 Gravatai RS 94090720 Brazil;Gravataí;RS;94090720;-299.293.725;-510.610.776;-29.929372;-51.061078;Vera Cruz;ALTO;endereco de rodovia (57-67% falharam)
94;IESA NOVO HAMBURGO;;endereco;93334-300 Estrada BR 116 496 IDEAL RS Novo Hamburgo;Estrada BR 116 496 Novo Hamburgo RS 93334300 Brazil;Novo Hamburgo;RS;93334300;-297.104.957;-511.473.361;-29.710496;-51.147336;IDEAL;ALTO;endereco de rodovia (57-67% falharam)
95;IESA OSORIO;;endereco;95520-000 Rodovia BR 101 1100 Centro RS Osório;Rodovia BR 101 1100 Osorio RS 95520000 Brazil;Osório;RS;95520000;-298.885.765;-502.765.752;-29.888576;-50.276575;Centro;ALTO;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
96;IESA SOUZA REIS;;reenviado (ja aprovado pela DSP);90240-650 Rua Souza Reis 365 São João RS Porto Alegre;Rua Souza Reis 365 Sao Joao Porto Alegre RS 90240650 Brazil;Porto Alegre;RS;90240650;-30.003.732;-511.896.693;-30.003732;-51.189669;;;
97;IESA TUBARÃO;;endereco;88708285 Rua Januário Corrêa Bittencourt 443 Vila Esperança SC Tubarão;Rua Januario Correa Bittencourt 443 Tubarao SC 88708285 Brazil;Tubarão;SC;88708285;-284.682.627;-490.120.563;-28.468263;-49.012056;Vila Esperança;;
98;ITAIMBE PASSO FUNDO;;endereco;99034-600 Rodovia RS-153 391 Santa Marta RS Passo Fundo;Rodovia RS 153 391 Passo Fundo RS 99034600 Brazil;Passo Fundo;RS;99034600;-282.737.117;-524.436.332;-28.273712;-52.443633;Santa Marta;ALTO;endereco de rodovia (57-67% falharam)
99;ITAIMBE PELOTAS;;reenviado (ja aprovado pela DSP);96055-005 Av. Fernando Osório 125 CENTRO RS Pelotas;Av Fernando Osorio 125 CENTRO Pelotas RS 96055005 Brazil;Pelotas;RS;96055005;-317.497.242;-523.407.474;-31.749724;-52.340747;;;
100;ITAIMBE SANTA MARIA;;reenviado (ja aprovado pela DSP);97095-465 Av. João Pozzobon 1605 KM 3 RS Santa Maria;Av Joao Pozzobon 1605 KM 3 Santa Maria RS 97095465 Brazil;Santa Maria;RS;97095465;-296.936.388;-537.818.501;-29.693639;-53.78185;;;
101;JADE FEIRA DE SANTANA;;reenviado (ja aprovado pela DSP);44088-451 Avenida Presidente Dutra 2677 Capuchinhos BA Feira de Santana;Avenida Presidente Dutra 2677 Capuchinhos Feira de Santana BA 44088451 Brazil;Feira de Santana;BA;44088451;-122.677.166;-389.423.034;-12.267717;-38.942303;;;
102;JADE IRECÊ;;endereco;44864-130 Avenida 2 de Agosto 352 Asa Norte BA Irecê;Avenida 2 de Agosto 352 Irece BA 44864130 Brazil;Irecê;BA;44864130;-113.022.176;-418.476.563;-11.302218;-41.847656;Asa Norte;;
103;JADE ITABUNA;;reenviado (ja aprovado pela DSP);45600-297 Av. José Soares Pinheiro 1671 Lomanto BA Itabuna;Av Jose Soares Pinheiro 1671 Lomanto Itabuna BA 45600297 Brazil;Itabuna;BA;45600297;-148.051.051;-39.291.924;-14.805105;-39.291924;;;
104;JADE TEIXEIRA DE FREITAS;;reenviado (ja aprovado pela DSP);45985-200 Av. Presidente Getúlio Vargas 603 Centro BA Teixeira de Freitas;Av Presidente Getulio Vargas 603 Centro Teixeira de Freitas BA 45985200 Brazil;Teixeira de Freitas;BA;45985200;-175.400.387;-397.449.866;-17.540039;-39.744987;;;
105;JADE VITÓRIA DA CONQUISTA;;reenviado (ja aprovado pela DSP);45023-000 Av. Presidente Dutra 634 Felicia BA Vitória da Conquista;Av Presidente Dutra 634 Felicia Vitoria da Conquista BA 45023000 Brazil;Vitória da Conquista;BA;45023000;-148.748.357;-408.519.897;-14.874836;-40.85199;;;
106;JANGADA JÚLIO VENTURA;;reenviado (ja aprovado pela DSP);60140-230 Av. Julio Ventura 200 ALDEOTA CE Fortaleza;Av Julio Ventura 200 ALDEOTA Fortaleza CE 60140230 Brazil;Fortaleza;CE;60140230;-37.404.107;-385.057.274;-3.740411;-38.505727;;;
107;JANGADA WASHINGTON SOARES;;reenviado (ja aprovado pela DSP);60811-341 Av. Washington Soares 2055 EDSON QUEIROZ CE Fortaleza;Av Washington Soares 2055 EDSON QUEIROZ Fortaleza CE 60811341 Brazil;Fortaleza;CE;60811341;-3.776.796.199.999.990;-384.809.677;-3.776796;-38.480968;;;
108;JAPAN PARNAIBA;;endereco;64205-190 Rodovia BR - 343 - L Par 3438 João XXIII PI Parnaíba;Rodovia BR 343 Parnaiba PI 64205190 Brazil;Parnaíba;PI;64205190;-28.961.318;-41.702.098;-2.896132;-41.702098;- L Par 3438 João XXIII;ALTO;endereco de rodovia (57-67% falharam)
109;JAPAN TERESINA;;endereco;64045-000 Avenida João XXIII 3480 Noivos PI Teresina;Avenida Joao XXIII 3480 Teresina PI 64045000 Brazil;Teresina;PI;64045000;-5.082.132;-427.664.154;-5.082132;-42.766415;Noivos;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
110;KATANA GOIANIA T1;;reenviado (ja aprovado pela DSP);74210-270 Avenida T 8 425 Setor Bueno GO Goiânia;Avenida T 8 425 Setor Bueno Goiania GO 74210270 Brazil;Goiânia;GO;74210270;-166.938.933;-492.727.765;-16.693893;-49.272776;;;
111;KEIJI UBERABA;;reenviado (ja aprovado pela DSP);38022-290 Avenida Coronel Joaquim de Oliveira Prata 1091 Bom Retiro MG Uberaba;Avenida Coronel Joaquim de Oliveira Prata 1091 Bom Retiro Uberaba MG 38022290 Brazil;Uberaba;MG;38022290;-197.710.282;-479.420.142;-19.771028;-47.942014;;;
112;KEIJI VEICULOS FRANCA;;reenviado (ja aprovado pela DSP);14403-000 Avenida Doutor Ismael Alonso Y. Alonso 185 Jardim Veneza SP Franca;Avenida Doutor Ismael Alonso Y Alonso 185 Jardim Veneza Franca SP 14403000 Brazil;Franca;SP;14403000;-205.523.358;-474.056.612;-20.552336;-47.405661;;;
113;KEIJI VEICULOS RIBEIRÃO PRETO;;reenviado (ja aprovado pela DSP);14095-000 Avenida Presidente Castelo Branco 1235 Parque Industrial Lagoinha SP Ribeirão Preto;Avenida Presidente Castelo Branco 1235 Parque Industrial Lagoinha Ribeirao Preto SP 14095000 Brazil;Ribeirão Preto;SP;14095000;-211.954.773;-477.722.343;-21.195477;-47.772234;;;
114;KEIKO BARRA MANSA;;reenviado (ja aprovado pela DSP);27333-236 RUA ANTONIO LUIZ PIRES 20 Barra Mansa - RJ RJ Barra Mansa;RUA ANTONIO LUIZ PIRES 20 Barra Mansa RJ Barra Mansa RJ 27333236 Brazil;Barra Mansa;RJ;27333236;-225.598.587;-441.210.218;-22.559859;-44.121022;;;
115;KEIKO CAMPO GRANDE - RJ;;reenviado (ja aprovado pela DSP);23045-830 Estrada do Monteiro 540 Campo Grande RJ Rio de Janeiro;Estrada do Monteiro 540 Campo Grande Rio de Janeiro RJ 23045830 Brazil;Rio de Janeiro;RJ;23045830;-229.194.384;-43.563.576;-22.919438;-43.563576;;;
116;KEIKO DUQUE DE CAXIAS;;reenviado (ja aprovado pela DSP);25085-008 Rodovia Washington Luiz 1375 Parque Duque RJ Duque de Caxias;Rodovia Washington Luiz 1375 Parque Duque Duque de Caxias RJ 25085008 Brazil;Duque de Caxias;RJ;25085008;-227.991.912;-432.906.521;-22.799191;-43.290652;;;
117;KEIKO NOVA IGUAÇU;;reenviado (ja aprovado pela DSP);26210-210 Av. Governador Roberto Silveira 217 Centro RJ Nova Iguaçu;Av Governador Roberto Silveira 217 Centro Nova Iguacu RJ 26210210 Brazil;Nova Iguaçu;RJ;26210210;-227.559.828;-4.345.515.109.999.990;-22.755983;-43.455151;;;
118;KEIKO PETRÓPOLIS;;endereco;25665-135 Rua Doutor Paulo Herve 1111 Bingen RJ Petrópolis;Rua Doutor Paulo Herve 1111 Petropolis RJ 25665135 Brazil;Petrópolis;RJ;25665135;-225.136.459;-432.216.766;-22.513646;-43.221677;Bingen;;
119;KENTO MOGI MIRIM;;reenviado (ja aprovado pela DSP);13800-207 Rua Padre Roque 2222 JARDIM AUREA SP Mogi Mirim;Rua Padre Roque 2222 JARDIM AUREA Mogi Mirim SP 13800207 Brazil;Mogi Mirim;SP;13800207;-224.451.069;-469.752.977;-22.445107;-46.975298;;;
120;KENTO SÃO JOÃO DA BOA VISTA;;reenviado (ja aprovado pela DSP);13874-622 Avenida Treze de Maio 729 VILA LOYOLA SP São João da Boa Vista;Avenida Treze de Maio 729 VILA LOYOLA Sao Joao da Boa Vista SP 13874622 Brazil;São João da Boa Vista;SP;13874622;-219.773.587;-46.772.632;-21.977359;-46.772632;;;
121;KOBE BH;;reenviado (ja aprovado pela DSP);31270122 Avenida Presidente Antônio Carlos 6280 Indaiá MG Belo Horizonte;Avenida Presidente Antonio Carlos 6280 Indaia Belo Horizonte MG 31270122 Brazil;Belo Horizonte;MG;31270122;-19.867.258;-4.395.592;-19.867258;-43.95592;;;
122;KOBE CACHOEIRO DO ITAPEMIRIM;;endereco;29313-656 Rodovia Engenheiro Fabiano Vivacqua 223 Marbrasa ES Cachoeiro de Itapemirim;Rodovia Engenheiro Fabiano Vivacqua 223 Cachoeiro de Itapemirim ES 29313656 Brazil;Cachoeiro de Itapemirim;ES;29313656;-208.364.259;-41.158.111;-20.836426;-41.158111;Marbrasa;ALTO;endereco de rodovia (57-67% falharam)
123;KOBE CONTAGEM;;reenviado (ja aprovado pela DSP);32210110 Avenida General David Sarnoff 4123 Cidade Industrial MG Contagem;Avenida General David Sarnoff 4123 Cidade Industrial Contagem MG 32210110 Brazil;Contagem;MG;32210110;-199.558.693;-440.171.812;-19.955869;-44.017181;;;
124;KOBE GOV VALADARES;;reenviado (ja aprovado pela DSP);35010-070 Avenida Brasil 3550 CENTRO MG Governador Valadares;Avenida Brasil 3550 CENTRO Governador Valadares MG 35010070 Brazil;Governador Valadares;MG;35010070;-188.601.904;-419.470.512;-18.86019;-41.947051;;;
125;KOBE IPATINGA;;endereco;35160-291 Av. Pedro Linhares Gomes 2490 INDUSTRIAL MG Ipatinga;Avenida Pedro Linhares Gomes 2490 Ipatinga MG 35160291 Brazil;Ipatinga;MG;35160291;-194.927.494;-4.256.348.370.000.000;-19.492749;-42.563484;INDUSTRIAL;;
126;KOBE LINHARES;;endereco;29907-515 Avenida Prefeito Samuel Batista Cruz 5203 Nova Betania ES Linhares;Avenida Prefeito Samuel Batista Cruz 5203 Linhares ES 29907515 Brazil;Linhares;ES;29907515;-193.662.779;-400.659.071;-19.366278;-40.065907;Nova Betania;;
127;KOBE MANHUAÇU;;endereco;36900-000 Rod. BR 262 30 BOM JARDIM MG Manhuaçu;Rodovia BR 262 30 Manhuacu MG 36900000 Brazil;Manhuaçu;MG;36900000;-202.727.419;-420.403.501;-20.272742;-42.04035;BOM JARDIM;ALTO;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
128;KOBE VILA VELHA;;reenviado (ja aprovado pela DSP);29119-015 Av. Carlos Lindenberg 3400 ATAIDE ES Vila Velha;Av Carlos Lindenberg 3400 ATAIDE Vila Velha ES 29119015 Brazil;Vila Velha;ES;29119015;-203.513.431;-403.260.093;-20.351343;-40.326009;;;
129;KOBE VILA VELHA SHOPPING;;reenviado (ja aprovado pela DSP);29107-900 Rua Luciano das Neves 2418 Divino Espírito Santo ES Vila Velha;Rua Luciano das Neves 2418 Divino Espirito Santo Vila Velha ES 29107900 Brazil;Vila Velha;ES;29107900;-203.514.934;-402.961.271;-20.351493;-40.296127;;;
130;KOBE VITORIA;;reenviado (ja aprovado pela DSP);29075-010 Av. Fernando Ferrari 1960 GOIABEIRAS ES Vitória;Av Fernando Ferrari 1960 GOIABEIRAS Vitoria ES 29075010 Brazil;Vitória;ES;29075010;-202.683.839;-402.992.928;-20.268384;-40.299293;;;
131;LEAUTO BOTAFOGO;;reenviado (ja aprovado pela DSP);22281-035 Rua Real Grandeza 301 BOTAFOGO RJ Rio de Janeiro;Rua Real Grandeza 301 BOTAFOGO Rio de Janeiro RJ 22281035 Brazil;Rio de Janeiro;RJ;22281035;-229.574.659;-431.913.822;-22.957466;-43.191382;;;
132;LEAUTO MARACANÃ;;reenviado (ja aprovado pela DSP);20530-001 Boulevard Vinte e Oito de setembro 3 Maracanã RJ Rio de Janeiro;Boulevard Vinte e Oito de setembro 3 Maracana Rio de Janeiro RJ 20530001 Brazil;Rio de Janeiro;RJ;20530001;-229.140.085;-432.350.125;-22.914009;-43.235013;;;
133;MARLIN BOA VISTA;;reenviado (ja aprovado pela DSP);69306-405 Av.Ville Roy 4852 NOSSA SENHORA APARECIDA RR Boa Vista;Av Ville Roy 4852 NOSSA SENHORA APARECIDA Boa Vista RR 69306405 Brazil;Boa Vista;RR;69306405;28.307.522;-606.648.472;2.830752;-60.664847;;;
134;MIHARA UBA;;endereco;36500-091 Av. Comendador Jacinto Soares de Souza Lima 1800 Centro MG Ubá;Avenida Comendador Jacinto Soares de Souza Lima 1800 Uba MG 36500091 Brazil;Ubá;MG;36500091;-211.137.607;-429.528.987;-21.113761;-42.952899;Centro;;
135;NAGAI JUIZ DE FORA;;reenviado (ja aprovado pela DSP);36033-000 Av. Deusdedith Salgado 2460 TEIXEIRAS MG Juiz de Fora;Av Deusdedith Salgado 2460 TEIXEIRAS Juiz de Fora MG 36033000 Brazil;Juiz de Fora;MG;36033000;-217.995.567;-433.692.572;-21.799557;-43.369257;;;
136;NICENTER AV BRASILIA;;reenviado (ja aprovado pela DSP);86025-180 Av. Brasilia 2699 JD. PAULISTA PR Londrina;Av Brasilia 2699 JD PAULISTA Londrina PR 86025180 Brazil;Londrina;PR;86025180;-2.329.222;-511.703.852;-23.29222;-51.170385;;;
137;NICENTER AV TIRADENTES;;reenviado (ja aprovado pela DSP);86070-545 Av. Tiradentes 209 JD. DOM BOSCO PR Londrina;Av Tiradentes 209 JD DOM BOSCO Londrina PR 86070545 Brazil;Londrina;PR;86070545;-233.020.711;-511.757.776;-23.302071;-51.175778;;;
138;NIKAI ARAPIRACA;;endereco;57300-000 Rod AL 220 SENADOR ARNON DE MELO AL Arapiraca;Rodovia AL 220 SENADOR ARNON DE MELO Arapiraca AL 57300000 Brazil;Arapiraca;AL;57300000;-9.740.226.999.999.990;-366.926.378;-9.740227;-36.692638;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
139;NIKAI MACEIO;;reenviado (ja aprovado pela DSP);57038-000 Avenida Comendador Gustavo Paiva 4175 Mangabeiras AL Maceió;Avenida Comendador Gustavo Paiva 4175 Mangabeiras Maceio AL 57038000 Brazil;Maceió;AL;57038000;-96.288.137;-356.986.372;-9.628814;-35.698637;;;
140;NINJA FOZ DO IGUAÇU;;reenviado (ja aprovado pela DSP);85863-762 Avenida Costa e Silva 1555 Alto São Francisco PR Foz do Iguaçu;Avenida Costa e Silva 1555 Alto Sao Francisco Foz do Iguacu PR 85863762 Brazil;Foz do Iguaçu;PR;85863762;-255.263.114;-545.670.327;-25.526311;-54.567033;;;
141;NINJA TOLEDO;;reenviado (ja aprovado pela DSP);85906-370 Avenida José João Muraro 996 Jardim Porto Alegre PR Toledo;Avenida Jose Joao Muraro 996 Jardim Porto Alegre Toledo PR 85906370 Brazil;Toledo;PR;85906370;-247.259.338;-537.283.782;-24.725934;-53.728378;;;
142;NISCAR CAMPINA GRANDE;;reenviado (ja aprovado pela DSP);58407-530 Rua Raimundo Nonato de Araújo 201 José Pinheiro PB Campina Grande;Rua Raimundo Nonato de Araujo 201 Jose Pinheiro Campina Grande PB 58407530 Brazil;Campina Grande;PB;58407530;-72.303.831;-358.695.661;-7.230383;-35.869566;;;
143;NISCAR PATOS;;endereco;58705-280 Rua Prefeito Biroca Firmino Sete Casas PB Patos;Rua Prefeito Biroca Firmino Sete Casas Patos PB 58705280 Brazil;Patos;PB;58705280;-70.094.901;-372.881.836;-7.00949;-37.288184;;ALTO;sem numero de porta
144;NIX BLUMENAU;;reenviado (ja aprovado pela DSP);89015-203 Rua Itajaí 1793 VORSTADT SC Blumenau;Rua Itajai 1793 VORSTADT Blumenau SC 89015203 Brazil;Blumenau;SC;89015203;-26.911.511;-490.478.593;-26.911511;-49.047859;;;
145;NIX JARAGUA DO SUL;;reenviado (ja aprovado pela DSP);89251-100 Rua Presidente Epitácio Pessoa 1081 CENTRO SC Jaraguá do Sul;Rua Presidente Epitacio Pessoa 1081 CENTRO Jaragua do Sul SC 89251100 Brazil;Jaraguá do Sul;SC;89251100;-264.754.997;-490.905.932;-26.4755;-49.090593;;;
146;NIX JOINVILLE;;reenviado (ja aprovado pela DSP);89237-001 Rua Quinze de Novembro 3706 GLORIA SC Joinville;Rua Quinze de Novembro 3706 GLORIA Joinville SC 89237001 Brazil;Joinville;SC;89237001;-262.925.326;-488.766.151;-26.292533;-48.876615;;;
147;PRIMAVIA BARREIRAS;;reenviado (ja aprovado pela DSP);47807-510 Rod. Br 020 209 VILA RICA BA Barreiras;Rod Br 020 209 VILA RICA Barreiras BA 47807510 Brazil;Barreiras;BA;47807510;-121.285.323;-450.176.188;-12.128532;-45.017619;;;
148;PRIMAVIA UNAI;;reenviado (ja aprovado pela DSP);38610-000 Rua Aldeia 10 CENTRO MG Unaí;Rua Aldeia 10 CENTRO Unai MG 38610000 Brazil;Unaí;MG;38610000;-163.635.115;-469.032.355;-16.363512;-46.903236;;;
149;PROESTE BAURU;;reenviado (ja aprovado pela DSP);17013-242 Avenida Rodrigues Alves 22 Vila Cardia SP Bauru;Avenida Rodrigues Alves 22 Vila Cardia Bauru SP 17013242 Brazil;Bauru;SP;17013242;-223.199.459;-49.058.667;-22.319946;-49.058667;;;
150;PROESTE MARILIA;;reenviado (ja aprovado pela DSP);17519-000 Av. Tiradentes 1268 FRAGATA SP Marília;Av Tiradentes 1268 FRAGATA Marilia SP 17519000 Brazil;Marília;SP;17519000;-222.273.877;-49.932.753;-22.227388;-49.932753;;;
151;PROESTE PRESIDENTE PRUDENTE;;reenviado (ja aprovado pela DSP);19060-000 Avenida Manoel Goulart 3700 Vila Santa Helena SP Presidente Prudente;Avenida Manoel Goulart 3700 Vila Santa Helena Presidente Prudente SP 19060000 Brazil;Presidente Prudente;SP;19060000;-221.190.196;-5.141.778.619.999.990;-22.11902;-51.417786;;;
152;RAVIERA CAMPO GRANDE;;endereco;79040-000 Rua Ceará 242 Chácara Cachoeira MS Campo Grande;Rua Ceara 242 Campo Grande MS 79040000 Brazil;Campo Grande;MS;79040000;-204.610.491;-546.045.262;-20.461049;-54.604526;Chácara Cachoeira;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
153;RAVIERA DOURADOS;;reenviado (ja aprovado pela DSP);79840-630 Avenida Marcelino Pires 5110 Vila Industrial MS Dourados;Avenida Marcelino Pires 5110 Vila Industrial Dourados MS 79840630 Brazil;Dourados;MS;79840630;-222.246.667;-547.780.269;-22.224667;-54.778027;;;
154;REDENÇÃO NATAL;;reenviado (ja aprovado pela DSP);59054-700 Avenida Prudente de Morais 3398 Lagoa Nova RN Natal;Avenida Prudente de Morais 3398 Lagoa Nova Natal RN 59054700 Brazil;Natal;RN;59054700;-58.120.742;-352.104.439;-5.812074;-35.210444;;;
155;SAGA ANAPOLIS;;endereco;75124-820 Avenida Brasil 4250 SETOR SUL JAMIL MIGUEL GO Anápolis;Avenida Brasil 4250 Anapolis GO 75124820 Brazil;Anápolis;GO;75124820;-16.337.443;-48.952.963;-16.337443;-48.952963;SETOR SUL JAMIL MIGUEL;;
156;SAGA AV. 85;;endereco;74823-310 Avenida 85 1010 Setor Bela Vista GO Goiânia;Avenida 85 1010 Goiania GO 74823310 Brazil;Goiânia;GO;74823310;-166.950.033;-492.642.491;-16.695003;-49.264249;Setor Bela Vista;;
157;SAGA CUIABÁ;;reenviado (ja aprovado pela DSP);78010-400 Avenida Fernando Correa da Costa 375 Areão MT Cuiabá;Avenida Fernando Correa da Costa 375 Areao Cuiaba MT 78010400 Brazil;Cuiabá;MT;78010400;-156.036.604;-5.608.528.519.999.990;-15.60366;-56.085285;;;
158;SAGA RIO VERDE;;reenviado (ja aprovado pela DSP);75905-701 Rua Marcha Para o Oeste 1011 Setor Alvorada Prolongamento GO Rio Verde;Rua Marcha Para o Oeste 1011 Setor Alvorada Prolongamento Rio Verde GO 75905701 Brazil;Rio Verde;GO;75905701;-178.048.044;-5.092.259.050.000.000;-17.804804;-50.92259;;;
159;SAGA TAGUATINGA;;endereco;71953-000 Q QS 03 Praça 400-A AGUAS CLARAS DF Brasília;Quadra QS 03 Brasilia DF 71953000 Brazil;Brasília;DF;71953000;-156.913.725;-478.271.418;-15.691372;-47.827142;Praça 400-A AGUAS CLARAS;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
160;SAGA TANGARA DA SERRA;;endereco;78304-110 Av Ismael Jose do Nascimento 2030 Parque Tangara MT Tangará da Serra;Avenida Ismael Jose do Nascimento 2030 Tangara da Serra MT 78304110 Brazil;Tangará da Serra;MT;78304110;-146.270.552;-5.750.561.310.000.000;-14.627055;-57.505613;Parque Tangara;;
161;SAGA TAQUARI;;reenviado (ja aprovado pela DSP);71551-010 ST HAB TAQUARI TR 1 AV COMERCIAL LT 5 E 6 LAGO NORTE DF Brasília;ST HAB TAQUARI TR 1 AV COMERCIAL LT 5 E 6 LAGO NORTE Brasilia DF 71551010 Brazil;Brasília;DF;71551010;-157.221.002;-478.839.851;-15.7221;-47.883985;;;
162;SAGA VARZEA GRANDE;;reenviado (ja aprovado pela DSP);78115-806 Av. da Feb (Lot Manga) 1647 PONTE NOVA MT Várzea Grande;Av da Feb Lot Manga 1647 PONTE NOVA Varzea Grande MT 78115806 Brazil;Várzea Grande;MT;78115806;-15.626.538;-561.123.823;-15.626538;-56.112382;;;
163;SAN DIEGO ABOLICAO;;reenviado (ja aprovado pela DSP);21380-008 Av. Dom Helder Camara 9061 QUINTINO BOCAIUVA RJ Rio de Janeiro;Av Dom Helder Camara 9061 QUINTINO BOCAIUVA Rio de Janeiro RJ 21380008 Brazil;Rio de Janeiro;RJ;21380008;-228.851.627;-433.150.177;-22.885163;-43.315018;;;
164;SAN DIEGO BARRA;;reenviado (ja aprovado pela DSP);22793-081 Av. das Américas 7250 BARRA DA TIJUCA RJ Rio de Janeiro;Av das Americas 7250 BARRA DA TIJUCA Rio de Janeiro RJ 22793081 Brazil;Rio de Janeiro;RJ;22793081;-229.998.176;-433.853.521;-22.999818;-43.385352;;;
165;SAN DIEGO RECREIO;;reenviado (ja aprovado pela DSP);22790-704 Avenida das Américas 17000 Recreio dos Bandeirantes RJ Rio de Janeiro;Avenida das Americas 17000 Recreio dos Bandeirantes Rio de Janeiro RJ 22790704 Brazil;Rio de Janeiro;RJ;22790704;-230.157.368;-434.742.739;-23.015737;-43.474274;;;
166;SAN DIEGO SÃO CONRADO;;endereco;22610-230 Praça São Conrado 20 São Conrado RJ Rio de Janeiro;Praca Sao Conrado 20 Rio de Janeiro RJ 22610230 Brazil;Rio de Janeiro;RJ;22610230;-2.299.898;-4.327.073.000.000.000;-22.99898;-43.27073;São Conrado;;
167;SANVEL ARACAJU;;reenviado (ja aprovado pela DSP);49025-620 Av. Presidente Tancredo Neves 640 JARDINS SE Aracaju;Av Presidente Tancredo Neves 640 JARDINS Aracaju SE 49025620 Brazil;Aracaju;SE;49025620;-109.520.738;-37.057.338;-10.952074;-37.057338;;;
168;SEIJIN CABO FRIO;;reenviado (ja aprovado pela DSP);28909-490 Av. Joaquin Nogueira 1530 Sao Cristovao RJ Cabo Frio;Av Joaquin Nogueira 1530 Sao Cristovao Cabo Frio RJ 28909490 Brazil;Cabo Frio;RJ;28909490;-228.885.131;-420.494.067;-22.888513;-42.049407;;;
169;SEIJIN CAMPOS DOS GOYTACAZES;;reenviado (ja aprovado pela DSP);28016-811 Avenida Alberto Lamego 383 Parque Califórnia RJ Campos dos Goytacazes;Avenida Alberto Lamego 383 Parque California Campos dos Goytacazes RJ 28016811 Brazil;Campos dos Goytacazes;RJ;28016811;-217.643.963;-412.888.565;-21.764396;-41.288857;;;
170;SEIJIN MACAE;;endereco;27947-287 Av. Lacerda Agostinho 300 Botafogo RJ Macaé;Avenida Lacerda Agostinho 300 Macae RJ 27947287 Brazil;Macaé;RJ;27947287;-223.587.944;-417.978.286;-22.358794;-41.797829;Botafogo;;
171;SEIJIN SÃO GONÇALO;;endereco;24790-070 Av. Visconde de Santarém 308 Tribobo RJ São Gonçalo;Avenida Visconde de Santarem 308 Sao Goncalo RJ 24790070 Brazil;São Gonçalo;RJ;24790070;-228.544.024;-4.302.432.510.000.000;-22.854402;-43.024325;Tribobo;;
172;SINAL ARICANDUVA;;reenviado (ja aprovado pela DSP);03527-900 Av. Aricanduva 5555 VILA MATILDE SP São Paulo;Av Aricanduva 5555 VILA MATILDE Sao Paulo SP 03527900 Brazil;São Paulo;SP;03527900;-235.617.909;-465.034.401;-23.561791;-46.50344;;;
173;SINAL BARUERI;;reenviado (ja aprovado pela DSP);06455-000 Alameda Araguaia 1742 Alphaville Industrial SP Barueri;Alameda Araguaia 1742 Alphaville Industrial Barueri SP 06455000 Brazil;Barueri;SP;06455000;-235.004.158;-468.451.153;-23.500416;-46.845115;;;
174;SINAL OSASCO;;reenviado (ja aprovado pela DSP);06090-010 Av. dos Autonomistas 4141 CENTRO SP Osasco;Av dos Autonomistas 4141 CENTRO Osasco SP 06090010 Brazil;Osasco;SP;06090010;-235.282.911;-467.890.092;-23.528291;-46.789009;;;
