linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
458;SHOPPING BOA VISTA;;endereco;R. DO GIRIQUITI  48 - BOA VISTA  RECIFE - PE  50070-010  BRASIL;Rua DO GIRIQUITI 48 Recife PE 50070010 Brazil;Recife;PE;50070010;-8.0596141;-34.8870462;-8.059614;-34.887046;- BOA VISTA;;
459;MULTIPLEX PLAYARTE IBIRAPUERA;;endereco;AV. IBIRAPUERA  3103 - PISO - CAMPO BELO  SÃO PAULO - SP  04029-200  BRASIL;Avenida IBIRAPUERA 3103 Sao Paulo SP 04029200 Brazil;São Paulo;SP;04029200;-23.6102855;-46.6668644;-23.610285;-46.666864;- PISO - CAMPO BELO;;
460;UCI ORIENT SHOPPING DA BAHIA;;endereco;AV. TANCREDO NEVES  148 - CAMINHO DAS ÁRVORES  SALVADOR - BA  41820-972  BRASIL;Avenida TANCREDO NEVES 148 Salvador BA 41820972 Brazil;Salvador;BA;41820972;-12.9824205;-38.463519;-12.98242;-38.463519;- CAMINHO DAS ÁRVORES;;
461;PEDRA DA SERRA CINEMA;;endereco;PO MANGABEIRA MANGABEIRA/ASSENTAMENTO RIO BRANCO II  BARREIRAS - BA  47809-999  BRAZIL;PO MANGABEIRA MANGABEIRA ASSENTAMENTO RIO BRANCO II Barreiras BA 47809999 Brazil;Barreiras;BA;47809999;-11.8421646;-45.2385056;-11.842165;-45.238506;;ALTO;sem numero de porta
462;SOROCABA SHOPPING;;endereco;CONDOMÍNIO SOROCABA SHOPPING CENTER - AV. DR. AFONSO VERGUEIRO  1700 - CENTRO  SOROCABA - SP  18040-000  BRASIL;CONDOMINIO SOROCABA SHOPPING CENTER AV DR AFONSO VERGUEIRO 1700 Sorocaba SP 18040000 Brazil;Sorocaba;SP;18040000;-23.4965396;-47.467545;-23.49654;-47.467545;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
463;CINEMA CINEMARK;;endereco;GD LOURDES - AV. OLEGÁRIO MACIEL  1600 - LOJA OM25 - SANTO AGOSTINHO  BELO HORIZONTE - MG  30180-111  BRASIL;GD LOURDES AV OLEGARIO MACIEL 1600 Belo Horizonte MG 30180111 Brazil;Belo Horizonte;MG;30180111;-19.9279851;-43.9474041;-19.927985;-43.947404;- LOJA OM25 - SANTO AGOSTINHO;;
464;SHOPPING PAMPULHA MALL;;endereco;AV. PRES. ANTÔNIO CARLOS  8100 - PAMPULHA  BELO HORIZONTE - MG  31210-800  BRASIL;Avenida PRES ANTONIO CARLOS 8100 Belo Horizonte MG 31210800 Brazil;Belo Horizonte;MG;31210800;-19.8505015;-43.963632;-19.850502;-43.963632;- PAMPULHA;;
465;ITAPECERICA SHOPPING;;endereco;AV. QUINZE DE NOVEMBRO  89 - CENTRO  ITAPECERICA DA SERRA - SP  06850-100  BRASIL;Avenida QUINZE DE NOVEMBRO 89 Itapecerica da Serra SP 06850100 Brazil;Itapecerica da Serra;SP;06850100;-23.7155669;-46.8501937;-23.715567;-46.850194;- CENTRO;;
466;ALAMEDA RODOSERV CENTER;;endereco;RUA LUÍS LEVORATO  1-55  ALTURA KM 335 ROAD  ROD. MAL. RONDON - JARDIM MARABÁ  BAURU - SP  17048-290  BRASIL;RUA LUIS LEVORATO 1 55 ALTURA ROAD ROD MAL RONDON JARDIM MARABA Bauru SP 17048290 Brazil;Bauru;SP;17048290;-22.3707002;-49.0366879;-22.3707;-49.036688;;ALTO;sem numero de porta
467;JC GAMES  DENTRO DO CINEMA;;endereco;Q 46 - S/N LT 13 NR 693  R. B  2  CALDAS NOVAS - GO  75690-000  BRASIL;Quadra 46 LT 13 Caldas Novas GO 75690000 Brazil;Caldas Novas;GO;75690000;-17.7437023;-48.6219075;-17.743702;-48.621907;NR 693 R. B 2;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
468;CINEMA;;endereco;AV. COLOMBO  9161 - PARQUE INDUSTRIAL BANDEIRANTES  MARINGÁ - PR  87070-000  BRASIL;Avenida COLOMBO 9161 Maringa PR 87070000 Brazil;Maringá;PR;87070000;-23.4201719;-51.9695485;-23.420172;-51.969549;- PARQUE INDUSTRIAL BANDEIRANTES;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
469;CINETEATRO SÃO JOSÉ PB;;endereco;R. LINO GOMES DA SILVA - SÃO JOSÉ  CAMPINA GRANDE - PB  58400-360  BRASIL;Rua LINO GOMES DA SILVA SAO JOSE Campina Grande PB 58400360 Brazil;Campina Grande;PB;58400360;-7.2239748;-35.8907293;-7.223975;-35.890729;;ALTO;sem numero de porta
470;CINÉPOLIS - SALVADOR NORTE;;endereco;BA-526  305 3017 - SÃO CRISTÓVÃO  SALVADOR - BA  41301-110  BRASIL;BA 526 305 3017 Salvador BA 41301110 Brazil;Salvador;BA;41301110;-12.9094444;-38.3511111;-12.909444;-38.351111;- SÃO CRISTÓVÃO;;
471;BRISAMAR SHOPPING CINE ROXY;;endereco;R. FREI GASPAR  365 - CENTRO  SÃO VICENTE - SP  11310-060  BRASIL;Rua FREI GASPAR 365 Sao Vicente SP 11310060 Brazil;São Vicente;SP;11310060;-23.9673667;-46.3833014;-23.967367;-46.383301;- CENTRO;;
472;KINOPLEX PLATINUM;;endereco;SMAS TRECHO 1 - GUARÁ  BRASÍLIA - DF  71219-900  BRASIL;SMAS TRECHO 1 Brasilia DF 71219900 Brazil;Brasília;DF;71219900;-15.8337871;-47.9547164;-15.833787;-47.954716;- GUARÁ;;
473;SINDICATO DOS TRABALHADORES NA INDÚSTRIA CINEMATOGRÁFICA;;endereco;R. AVAÍ  63 - CENTRO HISTÓRICO  PORTO ALEGRE - RS  90050-200  BRAZIL;Rua AVAI 63 Porto Alegre RS 90050200 Brazil;Porto Alegre;RS;90050200;-30.0339477;-51.2230088;-30.033948;-51.223009;- CENTRO HISTÓRICO;;
474;CINEMARK ABC PLAZA;;endereco;AV. INDUSTRIAL  600 - JARDIM  SANTO ANDRÉ - SP  09080-500  BRASIL;Avenida INDUSTRIAL 600 Santo Andre SP 09080500 Brazil;Santo André;SP;09080500;-23.6486111;-46.5327249;-23.648611;-46.532725;- JARDIM;;
475;ARCOPLEX CINEMA SHOPPING DO VALE;;endereco;AV. GEN. FLORES DA CUNHA  4001 - VILA BOM PRINCIPIO  CACHOEIRINHA - RS  94950-001  BRASIL;Avenida GEN FLORES DA CUNHA 4001 Cachoeirinha RS 94950001 Brazil;Cachoeirinha;RS;94950001;-29.9361847;-51.0790274;-29.936185;-51.079027;- VILA BOM PRINCIPIO;;
476;EMPRESA CINEMAS SÃO LUIZ;;endereco;R. COMENDADOR ARAÚJO  731 - BENJAMIN LINS BATEL  CURITIBA - PR  80420-000  BRASIL;Rua COMENDADOR ARAUJO 731 Curitiba PR 80420000 Brazil;Curitiba;PR;80420000;-25.4387911;-49.2817249;-25.438791;-49.281725;- BENJAMIN LINS BATEL;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
477;ORIENT CINEMAS - PONTO ALTO;;endereco;AV SÃO RAFAEL - S/N SHOPPING PONTO ALTO  SALVADOR - BA  41250-090  BRASIL;Avenida SAO RAFAEL SHOPPING PONTO ALTO Salvador BA 41250090 Brazil;Salvador;BA;41250090;-12.9327777;-38.4274674;-12.932778;-38.427467;;ALTO;sem numero de porta
478;CINEMA SEVERIANO RIBEIRO;;endereco;R. COMENDADOR ARAÚJO  731 - CENTRO  CURITIBA - PR  80420-000  BRASIL;Rua COMENDADOR ARAUJO 731 Curitiba PR 80420000 Brazil;Curitiba;PR;80420000;-25.4390201;-49.2815084;-25.43902;-49.281508;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
479;GRUPO CINE DIADEMA;;endereco;ESTR. DO RUFINO, 735 - SERRARIA, DIADEMA - SP, 09980-550;Estrada DO RUFINO 735 Diadema SP 09980550 Brazil;Diadema;SP;09980550;-23.705357;-46.6173502;-23.705357;-46.61735;- SERRARIA;ALTO;endereco de rodovia (57-67% falharam)
480;CINE MARQUISE - ULTRAVISÃO;;endereco;R. RIO GRANDE DO SUL, 1007 - CENTRO, POÇOS DE CALDAS - MG, 37701-001;Rua RIO GRANDE DO SUL 1007 Pocos de Caldas MG 37701001 Brazil;Poços de Caldas;MG;37701001;-21.7872353;-46.5647432;-21.787235;-46.564743;- CENTRO;;
481;CINE SUMARÉ;;endereco;R. JUSTINO FRANÇA, 218 - JARDIM SAO CARLOS, SUMARÉ - SP, 13170-000;Rua JUSTINO FRANCA 218 Sumare SP 13170000 Brazil;Sumaré;SP;13170000;-22.8237199;-47.264983;-22.82372;-47.264983;- JARDIM SAO CARLOS;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
482;CINEFLIX AURORA SHOPPING LONDRINA;;endereco;AV. AYRTON SENNA DA SILVA, 400 - GLEBA FAZENDA PALHANO, LONDRINA - PR, 86050-460;Avenida AYRTON SENNA DA SILVA 400 Londrina PR 86050460 Brazil;Londrina;PR;86050460;-23.329046;-51.177822;-23.329046;-51.177822;- GLEBA FAZENDA PALHANO;;
483;CINE MÉXICO;;endereco;AV. OIAPOQUE, 194 - CENTRO, BELO HORIZONTE - MG, 30111-070;Avenida OIAPOQUE 194 Belo Horizonte MG 30111070 Brazil;Belo Horizonte;MG;30111070;-19.9133043;-43.9400338;-19.913304;-43.940034;- CENTRO;;
484;INCINEMA;;endereco;AV. ANSELMO ALVES DOS SANTOS - GRAND VILLE, UBERLÂNDIA - MG, 38407-827;Avenida ANSELMO ALVES DOS SANTOS GRAND VILLE Uberlandia MG 38407827 Brazil;Uberlândia;MG;38407827;-18.909124;-48.2192622;-18.909124;-48.219262;;ALTO;sem numero de porta
485;CINEMEC TAQUARITINGA;;endereco;R. DA REPÚBLICA, 929 - TAQUARITINGA, SP, 15900-000;Rua DA REPUBLICA 929 Taquaritinga SP 15900000 Brazil;Taquaritinga;SP;15900000;-21.4057353;-48.5053515;-21.405735;-48.505352;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
486;Cinesystem Cinemas;;endereco;Outlet Premium - Figueira, Duque de Caxias - RJ, 25265-008, Brazil;Outlet Premium Figueira Duque de Caxias RJ 25265008 Brazil;Duque de Caxias;RJ;25265008;-22.67613;-43.2886202;-22.67613;-43.28862;;ALTO;sem numero de porta
487;CINEMA ROOM ULYSSES GEREMIA;;endereco;R. LUIZ ANTUNES, 312 - PANAZZOLO, CAXIAS DO SUL - RS, 95080-000;Rua LUIZ ANTUNES 312 Caxias do Sul RS 95080000 Brazil;Caxias do Sul;RS;95080000;-29.1763522;-51.1806299;-29.176352;-51.18063;- PANAZZOLO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
488;BARRA DO PIRAI CINESHOW;;endereco;R. CEL. CARLOS ARAÚJO, 60 - 2ND - CENTRO, BARRA DO PIRAÍ - RJ, 27110-400;Rua CEL CARLOS ARAUJO 60 Barra do Pirai RJ 27110400 Brazil;Barra do Piraí;RJ;27110400;-22.4689672;-43.8275423;-22.468967;-43.827542;- 2ND - CENTRO;;
489;GRUPO CINE;;endereco;YONGE ST, 650 - MOMBAÇA, PINDAMONHANGABA - SP, 12421-705;YONGE ST 650 Pindamonhangaba SP 12421705 Brazil;Pindamonhangaba;SP;12421705;-22.9464557;-45.481712;-22.946456;-45.481712;- MOMBAÇA;;
490;PIPOCAS E ALGODÃO DOCE MIDELU;;endereco;R. MUNDO NOVO, 775 - CANUDOS, NOVO HAMBURGO - RS, 93548-000;Rua MUNDO NOVO 775 Novo Hamburgo RS 93548000 Brazil;Novo Hamburgo;RS;93548000;-29.6890192;-51.1083168;-29.689019;-51.108317;- CANUDOS;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
491;THE CINE ALFENAS;;endereco;R. PRES. ARTUR BERNARDES, 609 - CENTRO, ALFENAS - MG, 37130-000;Rua PRES ARTUR BERNARDES 609 Alfenas MG 37130000 Brazil;Alfenas;MG;37130000;-21.4302366;-45.9485491;-21.430237;-45.948549;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
492;STAGE 7;;endereco;AV. PIRARUCU, 1630 - JARDIM SANTA CECILIA, BARUERI - SP, 02675-031;Avenida PIRARUCU 1630 Barueri SP 02675031 Brazil;Barueri;SP;02675031;-23.515356;-46.8185632;-23.515356;-46.818563;- JARDIM SANTA CECILIA;;
493;ESCARLATE CONTEÚDO AUDIOVISUAL E EXPERIÊNCIAS CRIATIVAS;;endereco;R. VISC. DE PIRAJÁ, 303 - IPANEMA, RIO DE JANEIRO - RJ, 22410-003;Rua VISC DE PIRAJA 303 RIO DE JANEIRO RJ 22410003 Brazil;RIO DE JANEIRO;RJ;22410003;-22.984594;-43.2043403;-22.984594;-43.20434;- IPANEMA;;
494;CINEMA;;endereco;R. LARGO DO TANQUE, 260, PARIPIRANGA - BA, 48430-000;Rua LARGO DO TANQUE 260 Paripiranga BA 48430000 Brazil;Paripiranga;BA;48430000;-10.6896339;-37.8566833;-10.689634;-37.856683;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
495;DELFIN;;endereco;VIA BINÁRIO DO PORTO, 6 - GAMBOA, RIO DE JANEIRO - RJ, 20220-297;VIA BINARIO DO PORTO 6 RIO DE JANEIRO RJ 20220297 Brazil;RIO DE JANEIRO;RJ;20220297;-22.8933427;-43.1921699;-22.893343;-43.19217;- GAMBOA;ALTO;endereco de rodovia (57-67% falharam)
496;VILA GEEK ALAGOINHAS;;endereco;R. LAURO DE FREITAS, 56 - CENTRO, ALAGOINHAS - BA, 48005-015;Rua LAURO DE FREITAS 56 Alagoinhas BA 48005015 Brazil;Alagoinhas;BA;48005015;-12.1368921;-38.4189892;-12.136892;-38.418989;- CENTRO;;
497;CINEFLIX SHOPPING POÇOS DE CALDAS;;endereco;AV. SILVIO MONTEIRO DOS SANTOS, 180 - VALE DAS ANTAS, POÇOS DE CALDAS - MG, 37704-369;Avenida SILVIO MONTEIRO DOS SANTOS 180 Pocos de Caldas MG 37704369 Brazil;Poços de Caldas;MG;37704369;-21.7769557;-46.6015778;-21.776956;-46.601578;- VALE DAS ANTAS;;
498;UCI;;endereco;Estr. de Jacarepaguá, 6069 - Anil, Rio de Janeiro - RJ, 22753-033, Brazil;Estrada de Jacarepagua 6069 Rio de Janeiro RJ 22753033 Brazil;Rio de Janeiro;RJ;22753033;-22.9572662;-43.3393773;-22.957266;-43.339377;- Anil;ALTO;endereco de rodovia (57-67% falharam)
499;CENTER CINE;;endereco;PRAÇA XV DE NOVEMBRO, 15 - CENTRO, OLIVEIRA - MG, 35540-000;PRACA XV DE NOVEMBRO 15 Oliveira MG 35540000 Brazil;Oliveira;MG;35540000;-20.6979442;-44.827273;-20.697944;-44.827273;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
500;MOVIES MORUMBI;;endereco;AV. SEN. ATTILIO FONTANA, 5045 - CENTRO, TOLEDO - PR, 85901-200;Avenida SEN ATTILIO FONTANA 5045 Toledo PR 85901200 Brazil;Toledo;PR;85901200;-24.7400041;-53.7362952;-24.740004;-53.736295;- CENTRO;;
501;Cinépolis;;endereco;R Professor José de Souza Herdy, 1216 - Jardim Vinte e Cinco de Agosto, Duque de Caxias - RJ, 25071-202, Brazil;Rua Professor Jose de Souza Herdy 1216 Duque de Caxias RJ 25071202 Brazil;Duque de Caxias;RJ;25071202;-22.789183;-43.3064412;-22.789183;-43.306441;- Jardim Vinte e Cinco de Agosto;;
502;CINE CATARATAS;;endereco;AV. COSTA E SILVA, 185 - LOJA 326 - PARQUE PRES. 1, FOZ DO IGUAÇU - PR, 85863-000;Avenida COSTA E SILVA 185 Foz do Iguacu PR 85863000 Brazil;Foz do Iguaçu;PR;85863000;-25.533003;-54.574643;-25.533003;-54.574643;- - PARQUE PRES. 1;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
503;CINEMEC BEBEDOURO;;endereco;AV. ALAN KARDEC, 1451 - CENTRO, BEBEDOURO - SP, 14701-904;Avenida ALAN KARDEC 1451 Bebedouro SP 14701904 Brazil;Bebedouro;SP;14701904;-20.9497253;-48.4921416;-20.949725;-48.492142;- CENTRO;;
504;DI 3 GRU SERVIÇOS DE DIVERSÕES E ENTRETE;;endereco;AV. ANTÔNIO DE SOUZA, 736 - CENTRO, GUARULHOS - SP, 07013-090;Avenida ANTONIO DE SOUZA 736 Guarulhos SP 07013090 Brazil;Guarulhos;SP;07013090;-23.4732588;-46.523558;-23.473259;-46.523558;- CENTRO;;
505;Cinema da Fundação Joaquim Nabuco (FUNDAJ) - Derby;;endereco;R. Henrique Dias, 609 - Derby, Recife - PE, 52010-100;Rua Henrique Dias 609 Recife PE 52010100 Brazil;Recife;PE;52010100;-8.059312199999999;-34.8999753;-8.059312;-34.899975;- Derby;;
506;Cine Villa Bella & Clube;;endereco;R. Da Padroeira, 140 - Fundos - Vila, Ilhabela - SP, 11635-144, Brazil;Rua Da Padroeira 140 Ilhabela SP 11635144 Brazil;Ilhabela;SP;11635144;-23.7778361;-45.3575395;-23.777836;-45.35754;- Fundos - Vila;;
507;FILMES PRODUTORA DE CINEMA - ATORES PARA ELENCO;;endereco;AVENIDA DAS AMÉRICAS 15.015 3°ANDAR - RECREIO DOS BANDEIRANTES, RIO DE JANEIRO - RJ, 22780-081;AVENIDA DAS AMERICAS 15 015 RECREIO DOS BANDEIRANTES Rio de Janeiro RJ 22780081 Brazil;Rio de Janeiro;RJ;22780081;-23.01313;-43.459707;-23.01313;-43.459707;;ALTO;sem numero de porta
508;BICUDO ESTAPARIA;;endereco;R. AUGUSTO BIRCHES TERRÃO - CENTRO, SARANDI - PR, 87111-160;Rua AUGUSTO BIRCHES TERRAO CENTRO Sarandi PR 87111160 Brazil;Sarandi;PR;87111160;-23.4438598;-51.8784771;-23.44386;-51.878477;;ALTO;sem numero de porta
509;TOP CINE HIPER SHOPPING;;endereco;1415/2 FLOOR, R. TERESA - ALTO DA SERRA, PETRÓPOLIS - RJ, 25635-530;1415 2 FLOOR R TERESA ALTO DA SERRA Petropolis RJ 25635530 Brazil;Petrópolis;RJ;25635530;-22.5241151;-43.1708538;-22.524115;-43.170854;;ALTO;sem numero de porta
510;FUTURA TRANSP ESP EM CINEMA E TV;;endereco;R. ALM. MARQUES DE LEÃO, 215 - MORRO DOS INGLESES, SÃO PAULO - SP, 01330-001;Rua ALM MARQUES DE LEAO 215 Sao Paulo SP 01330001 Brazil;São Paulo;SP;01330001;-23.5585745;-46.6482639;-23.558574;-46.648264;- MORRO DOS INGLESES;;
511;SIGMA FILMES LTDA.;;endereco;AV. BRIG. FARIA LIMA, 1572 - 1618 - JARDIM PAULISTANO, SÃO PAULO - SP, 01451-001;Avenida BRIG FARIA LIMA 1572 Sao Paulo SP 01451001 Brazil;São Paulo;SP;01451001;-23.5715583;-46.6909062;-23.571558;-46.690906;- 1618 - JARDIM PAULISTANO;;
512;CINE ARAÚJO - MAUÁ PLAZA SHOPPING;;endereco;AVENIDA ANTÔNIA, R. FIORANTE, 3270, MAUÁ - SP, 09390-120;AVENIDA ANTONIA R FIORANTE 3270 Maua SP 09390120 Brazil;Mauá;SP;09390120;-23.66441;-46.46002;-23.66441;-46.46002;;;
513;CINE A;;endereco;PRAÇA MAASTRICHT, 100 - S/N LOJA 6 - JARDIM EUROPA, BRAGANÇA PAULISTA - SP, 12917-021;PRACA MAASTRICHT 100 Braganca Paulista SP 12917021 Brazil;Bragança Paulista;SP;12917021;-22.9762506;-46.5454898;-22.976251;-46.54549;- - JARDIM EUROPA;;
514;Cine Em Curso;;endereco;R. do Ipê, 112 - Floresta, Belo Jardim - PE, 55158-210;Rua do Ipe 112 Belo Jardim PE 55158210 Brazil;Belo Jardim;PE;55158210;-8.3392281;-36.4134878;-8.339228;-36.413488;- Floresta;;
515;FILMES DE INVERNO;;endereco;R. DR. DIOGO DE FARIA, 1175 - VILA CLEMENTINO, SÃO PAULO - SP, 04037-004;Rua DR DIOGO DE FARIA 1175 Sao Paulo SP 04037004 Brazil;São Paulo;SP;04037004;-23.5954857;-46.6481185;-23.595486;-46.648119;- VILA CLEMENTINO;;
516;ELDORADO;;endereco;ESTRADA SAMUEL AIZEMBERG, 1400 - ALVES DIAS, SÃO BERNARDO DO CAMPO - SP, 09851-550;ESTRADA SAMUEL AIZEMBERG 1400 Sao Bernardo do Campo SP 09851550 Brazil;São Bernardo do Campo;SP;09851550;-23.7156269;-46.5998841;-23.715627;-46.599884;- ALVES DIAS;ALTO;endereco de rodovia (57-67% falharam)
517;ALCEU VIDEO FOTO;;endereco;R. PRAÇA CASTORINO DE SOUZA, 666, PRATÁPOLIS - MG, 37970-000;Rua PRACA CASTORINO DE SOUZA 666 Pratapolis MG 37970000 Brazil;Pratápolis;MG;37970000;-20.7442196;-46.8615952;-20.74422;-46.861595;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
518;A MAIS BRABA;;endereco;R. SÃO JANUÁRIO, 132-154 - FONSECA, NITERÓI - RJ, 24130-386;Rua SAO JANUARIO 132 154 FONSECA Niteroi RJ 24130386 Brazil;Niterói;RJ;24130386;-22.8799891;-43.0869982;-22.879989;-43.086998;;ALTO;sem numero de porta
519;GRUPO CINE;;endereco;AV. QUINZE DE NOVEMBRO, 89 - CENTRO, ITAPECERICA DA SERRA - SP, 06850-060;Avenida QUINZE DE NOVEMBRO 89 Itapecerica da Serra SP 06850060 Brazil;Itapecerica da Serra;SP;06850060;-23.7155875;-46.8500075;-23.715588;-46.850007;- CENTRO;;
520;CINE GLOBO FREDERICO;;endereco;R. MIGUEL COUTO, 202 - CENTRO, FREDERICO WESTPHALEN - RS, 98400-000;Rua MIGUEL COUTO 202 Frederico Westphalen RS 98400000 Brazil;Frederico Westphalen;RS;98400000;-27.3573291;-53.3940667;-27.357329;-53.394067;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
521;SHARKCINE PIRAQUARA;;endereco;AV. GETÚLIO VARGAS, 35 - CENTRO, PIRAQUARA - PR, 83301-010;Avenida GETULIO VARGAS 35 Piraquara PR 83301010 Brazil;Piraquara;PR;83301010;-25.4411323;-49.0591236;-25.441132;-49.059124;- CENTRO;;
522;CINE GLOBO TRÊS PASSOS;;endereco;AV. JÚLIO DE CASTILHOS, 490 - CENTRO, TRÊS PASSOS - RS, 98600-000;Avenida JULIO DE CASTILHOS 490 Tres Passos RS 98600000 Brazil;Três Passos;RS;98600000;-27.4560311;-53.9296531;-27.456031;-53.929653;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
523;AAF PRODUÇÕES;;endereco;R. TIRADENTES, 1124 - MONTE APRAZÍVEL, SP, 15150-000;Rua TIRADENTES 1124 Monte Aprazivel SP 15150000 Brazil;Monte Aprazível;SP;15150000;-20.7699351;-49.7123993;-20.769935;-49.712399;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
524;COALA FILMES - KOALA AUDIOVISUAL PRODUCTIONS;;endereco;R. AUGUSTA, 1239 - CONJUNTO 11 - CERQUEIRA CÉSAR, SÃO PAULO - SP, 01305-100;Rua AUGUSTA 1239 Sao Paulo SP 01305100 Brazil;São Paulo;SP;01305100;-23.555016;-46.6567672;-23.555016;-46.656767;- CONJUNTO 11 - CERQUEIRA CÉSAR;;
525;TIGREZZA.DOC;;endereco;R. GEN. LABATUT - PIEDADE, SALVADOR - BA, 40000-000;Rua GEN LABATUT PIEDADE Salvador BA 40000000 Brazil;Salvador;BA;40000000;-12.9854385;-38.5136005;-12.985439;-38.513601;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
526;UCI CINEMAS - SHOPPING METRÓPOLE;;endereco;PRAÇA SAMUEL SABATINI, 200 - CENTRO, SÃO BERNARDO DO CAMPO - SP, 09750-902;PRACA SAMUEL SABATINI 200 Sao Bernardo do Campo SP 09750902 Brazil;São Bernardo do Campo;SP;09750902;-23.6921127;-46.5508975;-23.692113;-46.550897;- CENTRO;;
527;CINE GLÓRIA VALENÇA / RJ;;endereco;PRAÇA VISC. DO RIO PRETO, 272 - CENTRO, VALENÇA - RJ, 27600-000;PRACA VISC DO RIO PRETO 272 Valenca RJ 27600000 Brazil;Valença;RJ;27600000;-22.2434574;-43.7034061;-22.243457;-43.703406;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
528;CINECLUBE JACAREÍ;;endereco;R. BARÃO DE JACAREÍ, 122 - CENTRO, JACAREÍ - SP, 12300-000;Rua BARAO DE JACAREI 122 Jacarei SP 12300000 Brazil;Jacareí;SP;12300000;-23.3045103;-45.9661572;-23.30451;-45.966157;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
529;CINEMA MUDO – CURSO COM CELSO SABADIN;;endereco;R. CISPLATINA, 505 - IPIRANGA, SÃO PAULO - SP, 04211-040;Rua CISPLATINA 505 Sao Paulo SP 04211040 Brazil;São Paulo;SP;04211040;-23.5878993;-46.6023536;-23.587899;-46.602354;- IPIRANGA;;
530;CINEMA GRATIS;;endereco;ALAMEDA MANAUS, 240 - BOM RETIRO, JARINU - SP, 13240-000;ALAMEDA MANAUS 240 Jarinu SP 13240000 Brazil;Jarinu;SP;13240000;-23.0954669;-46.7240719;-23.095467;-46.724072;- BOM RETIRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
531;ALCON CINEMA VT E TEATRO;;endereco;AV. HIGIENÓPOLIS, 938 - HIGIENÓPOLIS, SÃO PAULO - SP, 01238-000;Avenida HIGIENOPOLIS 938 Sao Paulo SP 01238000 Brazil;São Paulo;SP;01238000;-23.5412963;-46.6600602;-23.541296;-46.66006;- HIGIENÓPOLIS;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
532;CINE TORRES 3D;;endereco;R. BORGES DE MEDEIROS, 275 - CENTRO, TORRES - RS, 95560-000;Rua BORGES DE MEDEIROS 275 Torres RS 95560000 Brazil;Torres;RS;95560000;-29.338737;-49.7253374;-29.338737;-49.725337;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
533;CINE TEATRO MATAO;;endereco;R. JOÃO PESSOA, 842 - CENTRO, MATÃO - SP, 15990-020;Rua JOAO PESSOA 842 Matao SP 15990020 Brazil;Matão;SP;15990020;-21.6015644;-48.3663116;-21.601564;-48.366312;- CENTRO;;
534;BARRA CHEIA;;endereco;R. OLIVEIRA VIANA, 1991 - HAUER, CURITIBA - PR, 81670-090;Rua OLIVEIRA VIANA 1991 Curitiba PR 81670090 Brazil;Curitiba;PR;81670090;-25.4918618;-49.2502297;-25.491862;-49.25023;- HAUER;;
535;PONTO DE CINEMA CINEMATECA GAÚCHA;;endereco;R. GEN. LIMA E SILVA, 776 - CENTRO HISTÓRICO, PORTO ALEGRE - RS, 90050-102;Rua GEN LIMA E SILVA 776 Porto Alegre RS 90050102 Brazil;Porto Alegre;RS;90050102;-30.039004;-51.2194862;-30.039004;-51.219486;- CENTRO HISTÓRICO;;
536;STAGE 16;;endereco;JARDIM SANTA CECILIA, BARUERI - STATE OF SÃO PAULO, 02675-031;JARDIM SANTA CECILIA Barueri SP 02675031 Brazil;Barueri;SP;02675031;-23.5159188;-46.8197607;-23.515919;-46.819761;;ALTO;sem numero de porta
537;CINE 14 BIS;;endereco;R. CAP. JOAQUIM NORBERTO, 77 - CENTRO, GUAXUPÉ - MG, 37800-000;Rua CAP JOAQUIM NORBERTO 77 Guaxupe MG 37800000 Brazil;Guaxupé;MG;37800000;-21.3012577;-46.7096306;-21.301258;-46.709631;- CENTRO;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
