severidade;linha;nome;endereco_dsp;risco
MEDIO;1801;ALCIDES MOSCONE;Travessa ONOFRE POLTONERI 34 Ouro Fino MG 37570000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1808;SWEN FILMES;ALAMEDA FRANCA 267 Sao Paulo SP 01422000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1823;XIBATA PRODUÇÕES;Rua JULIO H DE SOUZA 138 Forquilha CE 62115000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1825;ANTIGO CINEMA DE PINHEIRAL;Rua JOSE ALVES FERREIRA 3 Pinheiral RJ 27197000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1834;CINE A SÃO JOSÉ DO RIO PARDO;Rua MAL FLORIANO 110 Sao Jose do Rio Pardo SP 13720000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1835;CINE LUX;Rua SAO JOAO 1734 Sao Luiz Gonzaga RS 97800000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1843;CINECOMPANY;Rua PERNAMBUCO 256 Presidente Epitacio SP 19470000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1861;Cine Cordeiro;Rua Julio SIlveira do Amaral 1162 Cordeiro RJ 28540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1863;CINE FAMILIA;Avenida ENCARNACAO MORENO VERSSUTI 24 Tanabi SP 15170000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1871;CINE GLOBE PALM;Rua GEN OSORIO 840 Palmeira das Missoes RS 98300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1878;HIGH WAY ELECTRONICS LTD / MUNDI HOME THEATER;Rua SANTA IFIGENIA 172 Sao Paulo SP 01207000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1885;CAMODAMATHA;Rua PARAIBA 206 Claudio MG 35530000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1890;CASA DO TETEU;Rua JOAQUIM GONCALVES DA SILVA 360 Camaqua RS 96180000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1892;P D BORTOLINI & ARAÚJO EXIBIÇÃO CINEMATOGRÁFICA;Rua NOSSA SRA DO ROSARIO 450 Serra Negra SP 13930000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1893;SCOTT BAR DU CINEMA COMÉRCIO;Rua CEL QUINTINO VARGAS 15 Pirapora MG 39270000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1905;STUDIO HD BH COMERCIO E SERVIÇOS LTDA;Rua DA PAISAGEM 240 Belo Horizonte MG 34000000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1907;MEREGA;Avenida PARANA 347 Laranjal PR 85275000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1909;BARCCO - Base de Arraial do Cabo Cultura, Cinema & Organização;Avenida Gov Leonel de Moura Brizola 50 Arraial do Cabo RJ 28930000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1911;CINE JANUÁRIA;Rua MANOEL CAETANO 109 Januaria MG 39480000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1918;VAIEVEMPRODUCOES;RUA VERGUEIRO 1000 Sao Paulo SP 01504000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1930;CINE CAMPESTRE;PRACA BRASIL 68 Campestre MG 37730000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1934;MULTIPLEX CATUAÍ;Avenida COLOMBO 9161 Maringa PR 87070000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1940;CINE CAXAMBU;PRACA DEZESSEIS DE SETEMBRO 34 Caxambu MG 37440000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1944;F X CINEMA E VIDEO;Rua VENEZUELA 10 Santana de Parnaiba SP 06500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1946;CINE TEATRO BRASIL;Rua PAULO FRONTIN 284 Alem Paraiba MG 36660000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1947;CINE BUTIÁ;TRAVESSA VICTOR HUGO DEMAMANN TOME 02 Butia RS 96750000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1954;SO PRA AMIGOS CONVIDADOS;Rua DOMINGOS JORGE 245 Valparaiso SP 16880000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1957;CINE VITORIO REGEA;1383 AV PADRE ANCHIETA 1257 Peruibe SP 11750000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1967;CINE A POUSO ALEGRE;Rua CEL OTAVIO MEYER 160 Pouso Alegre MG 37550000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1970;CINE BOM JARDIM;Rua MIGUEL DE CARVALHO 175 Bom Jardim RJ 28660000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1972;CULT CINEMAS IJUÍ;Avenida PORTO ALEGRE 40 Ijui RS 98700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1992;JOSUES CINE ARCOS;Rua VER JOAO VELOSO 121 Arcos MG 35588000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1998;CINE PEPERI;Rua MARQUES DO HERVAL 967 Sao Miguel do Oeste SC 89900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;1999;NO TRECHO SÉRIE;Rua RIBEIRO DE OLIVEIRA 152 Douradina PR 87485000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2003;ESCOLA ATORES UNIDOS;Avenida IMPERIO DO SOL NASCENTE 350 Campinas SP 13033000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2005;CINE SAN JOSE - BROTAS - SP;Avenida RODOLFO GUIMARAES 635 Brotas SP 17380000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2013;ARCOÍRIS MARCOPOLO;Rua MAL DEODORO 238 Bento Goncalves RS 95700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2016;SHANGRILA;Rua GUARAQUECABA 877 Pontal do Parana PR 83255000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2017;IGREJA AMOR E CUIDADO VALPARAISO;Avenida NOVE DE JULHO 1140 Valparaiso SP 16880000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2025;CINEMASHOW;Rua VENANCIO AIRES 269 Carazinho RS 99500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2031;CINE TEATRO CAETÉ;PRACA DR JOAO PINHEIRO 160 Caete MG 34800000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2038;CINE GRACHER ARAPONGAS;AVENIDA MARACANA R CANASTREIRO 5462 Arapongas PR 86703000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2040;CINE DA USINA TANGUÁ;Rua G ANTUNES 101 Tangua RJ 24890000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2043;SALÃO 0 GRAU;Rua PROJETADA 25 Central BA 44940000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2048;Grupo Cine Delmiro Gouveia;Avenida Pres Castelo Branco 123 Delmiro Gouveia AL 57480000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2059;SPCINE OLIDO;Avenida SAO JOAO 473 Sao Paulo SP 01036000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2061;CINE ROXY;Avenida AFONSO PENA 381 Belo Horizonte MG 30130000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2067;SANTA CLARA CINE ART;Rua JOSE BONIFACIO 530 Vargem Grande do Sul SP 13880000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2070;CINE UNIPLEX ASSIS;Avenida RUI BARBOSA 300 Assis SP 19814000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2075;SIL - CINEMA, TELEVISION & COMUNICATION LTDA.;Alameda RIO NEGRO 585 Barueri SP 06454000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2079;RESIDENCIAL BELLA CITTÀ;Rua RUI RAMOS 101 Campo Bom RS 93700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2081;PARMITAL;Rua DAS ROSEIRAS 17 Manhuacu MG 36900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2086;CINE LT3;RUA APINAJES 135A Sao Paulo SP 05017000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2088;Cinema&Cinema;Sophia Dias R Carlos Menk 453 Itarare SP 18466000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2100;BRAVURA CINEMATOGRÁFICA;Avenida BRIG FARIA LIMA 2391 Sao Paulo SP 01452000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2105;CINE PIEDADE;Rua NOVE DE JULHO 106 Piedade SP 18170000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2109;ADULT THEATER & VIDEO ARCADE;Avenida IPIRANGA 808 Sao Paulo SP 01040000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2111;Cine-Teatro Samuel Campelo;Praca Nossa Sra do Rosario 510 Jaboatao dos Guararapes PE 54100000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2114;CINE IVAIPORÃ;Avenida SOUZA NAVES 1111 Ivaipora PR 86870000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2118;CINEPLUS EMACITE MAFRA;Rua VITORINO BACELAR 22 Mafra SC 89300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2121;CINE ARAÚJO - CATUAÍ;Avenida COLOMBO 9161 Maringa PR 87070000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2125;V S CINEMA E VIDEO;Avenida DR AMERICO LUZ 365 Muzambinho MG 37890000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2132;CHÁCARA MENINA JULIA;Avenida MATHIAS LOPES 700 Nazare Paulista SP 12960000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2135;CASA DA CULTURA JOÃO E CRISTINA VIEIRA DE SOUZA;RUA JOAO VARONI No 5 Coroados SP 16260000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2141;CINECLUBE 7 ARTE;Avenida TIRADENTES 42 Pederneiras SP 17280000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2142;CINE SAO PAULO;Avenida DOM PEDRO 320 Dois Corregos SP 17300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2148;CENTERPLEX BOULEVARD VITÓRIA DA CONQUISTA;Avenida OLIVIA FLORES 2500 Vitoria da Conquista BA 45031000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2150;TV KAUANA PRODUCOES ... DIVULGA SOM CARRO SOM;Avenida PRES GETULIO VARGAS 975 Alvorada RS 94810000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2151;CINE BOM VIZINHO ACARAÚ;Rua CEL SALES 175 Acarau CE 62580000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2298;CENTRO CULTURAL ESPAÇO DE ARTE;Rua ALBERTO FOLLONI 1534 Curitiba PR 80540000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2301;CINE MARAJÁ;Rua HERBSTER 298 Pedro Leopoldo MG 33600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2302;CRAS DA PAZ;Rua RIO CLARO QUADRA 01 Parauapebas PA 68515000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2304;PARQUE SHOPPING MACEIÓ;Avenida COMENDADOR GUSTAVO PAIVA 5945 Maceio AL 57038000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2319;RESERVA CULTURAL;Avenida PAULISTA 900 Sao Paulo SP 01311000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2323;UCI Cinemas;Sumauma Park Shopping Av Noel Nutels 1762 Manaus AM 69095000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2325;CineK Piúma;Avenida Beira Mar 1152 Piuma ES 29285000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2334;Cine Blue;Avenida Ipanema St 13 Canaa dos Carajas PA 68537000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2336;Sesc em Castanhal;Avenida Barao do Rio Branco 10 Castanhal PA 68742000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2339;Cine Romeu;Avenida Rodrigues Alves 60 Cruzeiro do Sul AC 69980000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2342;Cine Veneza 🍿;Rua Serapiao de Aguiar 147 Propria SE 49900000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2366;"Centro Cultural e Turístico ""Máximo Zandonadi""";Rua do Ipe 38 Venda Nova do Imigrante ES 29375000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2385;Cinevip Cinema;Avenida Lions Internacional 1950 Rondonopolis MT 78735000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2386;Cinexin Cinema Lucas do Rio Verde;Avenida Brasil 520 Lucas do Rio Verde MT 78455000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2387;Cine Vila Rica;Avenida Mal Candido Rondon 1600 Campo Verde MT 78840000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2388;Cinexin Cinema | Praça Barão;Praca Barao do Rio Branco 184 Caceres MT 78200000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2389;Cinema Cine Xin | Pontes e Lacerda;Avenida Tancredo Neves C 541 Pontes e Lacerda MT 78250000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2390;Cine Teatro Vila Rica;Rua Rondonopolis 351 Primavera do Leste MT 78850000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2393;Cine Floresta;Avenida Ariosto da Riva 2519 Alta Floresta MT 78580000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2396;Cine Laser Cinemas - Tangará da Serra (Tangará Shopping);Avenida Nilo Torres 751 Tangara da Serra MT 78300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2398;CINE LASER Barra do Garças;Avenida Valdon Varjao 2077 Barra do Garcas MT 78600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2402;Cineland Caicó;Avenida Serido 659 Caico RN 59300000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2403;Theatro Cinema Guarany;Praca Carolino Campos R Manoel Pereira Lima 265 Triunfo PE 56870000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2405;Cine Aurélio;Rua Joao Pereira Tabosa 152 Toritama PE 55125000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2423;Cine Green Space;Rua divina pastora 411 Aracaju SE 49010000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2424;Avelan Cine;Avenida Lourival Batista 420 Nossa Sra da Gloria SE 49680000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2438;Cine Globo Ijui;Rua Alvaro Chaves 650 Ijui RS 98700000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2446;Grupo Cine;Avenida Dom Pedro II 35 Videira SC 89560000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2451;Cinema Fraiburgo;Avenida Anita Garibaldi numero 461 Fraiburgo SC 89580000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2452;Cine Peperi Itapiranga;Rua Sao Bonifacio 280 Itapiranga SC 89896000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2453;Casa do Acervo Cinemateca Catarinense;Rua Sete de Setembro 222 Joacaba SC 89600000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2457;Cine Lúmine;Rua Onio Pedrassani 645 Cacador SC 89500000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2485;Cetor 7;Rua Humberto de Campos 246 Sao Jose de Ribamar MA 65110000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2487;Tesouro Encantado;Condominio Village dos Passaros IV Estr da Boa Viagem 3 Sao Jose de Ribamar MA 65110000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2489;Cinema Mobi Cine Trindade;Avenida Rondonia quadra 14 Trindade GO 75380000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2513;Cine D+;Avenida Brasil 6345 Juiz de Fora MG 36080000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2570;Circuito Cinemas Parauapebas Partage Shopping;Avenida F Quadra A 46 Parauapebas PA 68515000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2571;Circuito Cinemas Karajas Shopping;Avenida F Quadra A 46 Parauapebas PA 68515000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
MEDIO;2610;Cinema e Psicanálise;Rua Padre Anchieta 1846 Curitiba PR 80730000 Brazil;CEP generico de cidade, nao de rua (2,4x mais falha)
